"","metodologia","mse","accuracy","n","seed"
"190","Lasso mod",1.77916588904086,0.64,322,24
"191","Naive",1.97031406021009,0.4,200,24
"192","Oracle",1.71378965184623,1,511,24
"193","Lasso",5.09098499766223,0.68,306,25
"194","Ada Lasso",5.03780449801383,0.8,484,25
"195","Local prior",5.66200187609823,0.82,707,25
"196","Non local",5.66200187609823,0.82,707,25
"197","Ada mod",5.09988915344624,0.7,317,25
"198","Lasso mod",5.04293884752618,0.7,322,25
"199","Naive",5.28905802282972,0.4,200,25
"200","Oracle",4.67288532822586,1,497,25
"201","Lasso",0.949711787753303,0.72,292,26
"202","Ada Lasso",0.940634438611936,0.88,427,26
"203","Local prior",0.937344140632068,0.9,541,26
"204","Non local",0.937344140632068,0.9,541,26
"205","Ada mod",0.956132252135529,0.7,301,26
"206","Lasso mod",0.962198416157978,0.64,274,26
"207","Naive",1.04376281977333,0.4,200,26
"208","Oracle",0.895251079527289,1,438,26
"209","Lasso",2.1569406527156,0.72,328,27
"210","Ada Lasso",2.22513780175121,0.74,448,27
"211","Local prior",2.30089076052205,0.82,634,27
"212","Non local",2.34930106396395,0.84,836,27
"213","Ada mod",2.1569406527156,0.72,328,27
"214","Lasso mod",2.150066703348,0.8,418,27
"215","Naive",2.29580609556545,0.4,200,27
"216","Oracle",2.05344411522214,1,557,27
"217","Lasso",2.73051632477271,0.64,248,28
"218","Ada Lasso",2.54184062512785,0.78,400,28
"219","Local prior",2.62802669226989,0.84,634,28
"220","Non local",3.06258715384639,0.76,613,28
"221","Ada mod",2.65573225077706,0.68,270,28
"222","Lasso mod",2.70782535421088,0.58,266,28
"223","Naive",2.81440588305472,0.4,200,28
"224","Oracle",2.45317482971628,1,484,28
"225","Lasso",1.28596062828868,0.7,347,29
"226","Ada Lasso",1.2376676920879,0.92,593,29
"227","Local prior",1.27596449019943,0.88,657,29
"228","Non local",1.24429379986186,0.94,613,29
"229","Ada mod",1.27884557829945,0.74,383,29
"230","Lasso mod",1.28248364994056,0.58,296,29
"231","Naive",1.32072736717357,0.4,200,29
"232","Oracle",1.21265622798236,1,557,29
"233","Lasso",2.37627779403445,0.68,296,30
"234","Ada Lasso",2.33511161522482,0.78,360,30
"235","Local prior",2.3588270619521,0.96,613,30
"236","Non local",2.33559899414552,0.92,497,30
"237","Ada mod",2.37934593841968,0.66,287,30
"238","Lasso mod",2.36566803201542,0.68,311,30
"239","Naive",2.48517249673138,0.4,200,30
"240","Oracle",2.20224033390059,1,557,30
"241","Lasso",1.2225903591267,0.62,347,31
"242","Ada Lasso",1.196956972838,0.84,634,31
"243","Local prior",1.20706524664477,0.86,707,31
"244","Non local",1.32143854159944,0.84,920,31
"245","Ada mod",1.23455597383099,0.6,328,31
"246","Lasso mod",1.22819528249602,0.62,400,31
"247","Naive",1.16377050900609,0.4,200,31
"248","Oracle",1.06178692928526,1,511,31
"249","Lasso",1.69577519725593,0.7,353,32
"250","Ada Lasso",1.62573196766162,0.82,593,32
"251","Local prior",1.674923829948,0.86,800,32
"252","Non local",1.88680768499837,0.74,876,32
"253","Ada mod",1.69577519725593,0.7,353,32
"254","Lasso mod",1.75325984871094,0.68,368,32
"255","Naive",1.74552358807792,0.4,200,32
"256","Oracle",1.51794922089815,1,511,32
"257","Lasso",2.10715855267665,0.72,353,33
"258","Ada Lasso",2.09303219944252,0.78,427,33
"259","Local prior",2.33978690156083,0.84,681,33
"260","Non local",3.07433521644347,0.76,800,33
"261","Ada mod",2.10715855267665,0.72,353,33
"262","Lasso mod",2.1496751663546,0.58,322,33
"263","Naive",2.23203841760178,0.4,200,33
"264","Oracle",1.99684557173988,1,484,33
"265","Lasso",2.26520960571572,0.6,292,34
"266","Ada Lasso",2.22506887106333,0.74,375,34
"267","Local prior",2.23286798162726,0.86,707,34
"268","Non local",2.79233168411714,0.72,920,34
"269","Ada mod",2.30591568287476,0.6,292,34
"270","Lasso mod",2.26715278008612,0.58,287,34
"271","Naive",2.37630362230356,0.4,200,34
"272","Oracle",2.17340742081841,1,511,34
"273","Lasso",1.44346002174852,0.6,306,35
"274","Ada Lasso",1.35237983332884,0.86,657,35
"275","Local prior",1.35544583380658,0.84,707,35
"276","Non local",1.39954412766841,0.8,707,35
"277","Ada mod",1.46011158694944,0.56,292,35
"278","Lasso mod",1.45713272629597,0.54,262,35
"279","Naive",1.4614577614667,0.4,200,35
"280","Oracle",1.3189952915996,1,511,35
"281","Lasso",3.14612072499517,0.76,511,36
"282","Ada Lasso",3.35649480951203,0.72,766,36
"283","Local prior",3.3939046006775,0.76,1150,36
"284","Non local",3.63814130120821,0.78,1314,36
"285","Ada mod",3.21329946898169,0.74,557,36
"286","Lasso mod",2.98089327140329,0.7,575,36
"287","Naive",3.12961637472927,0.4,200,36
"288","Oracle",2.74930859436694,1,557,36
"289","Lasso",0.595761432773628,0.74,311,37
"290","Ada Lasso",0.631885724339724,0.92,634,37
"291","Local prior",0.631885724339724,0.92,634,37
"292","Non local",0.731201883792046,0.84,836,37
"293","Ada mod",0.605943422460385,0.68,274,37
"294","Lasso mod",0.599221963646623,0.72,317,37
"295","Naive",0.669559813465639,0.4,200,37
"296","Oracle",0.572901881433589,1,525,37
"297","Lasso",2.35367346312962,0.58,255,38
"298","Ada Lasso",2.30579879615783,0.7,334,38
"299","Local prior",2.27642321072864,0.9,557,38
"300","Non local",3.49861946063526,0.76,1150,38
"301","Ada mod",2.35367346312962,0.58,255,38
"302","Lasso mod",2.30976481372614,0.66,306,38
"303","Naive",2.43323383122468,0.4,200,38
"304","Oracle",2.19294098870393,1,497,38
"305","Lasso",3.04449890239503,0.7,322,39
"306","Ada Lasso",2.99498323249304,0.74,375,39
"307","Local prior",3.32751391580073,0.8,557,39
"308","Non local",3.98167285068569,0.74,800,39
"309","Ada mod",3.03808358801368,0.72,334,39
"310","Lasso mod",3.06399354139848,0.66,301,39
"311","Naive",3.21508339885108,0.4,200,39
"312","Oracle",2.95874936841733,1,541,39
"313","Lasso",1.0512738007823,0.56,287,40
"314","Ada Lasso",1.07117702780184,0.84,707,40
"315","Local prior",1.06995222718516,0.84,707,40
"316","Non local",1.14476154327284,0.84,766,40
"317","Ada mod",1.06236719734195,0.62,322,40
"318","Lasso mod",1.04582051195992,0.68,334,40
"319","Naive",1.0772102070387,0.4,200,40
"320","Oracle",0.991765020631523,1,497,40
"321","Lasso",1.84082801522762,0.7,340,41
"322","Ada Lasso",1.77713855112446,0.9,613,41
"323","Local prior",1.76299917435024,0.92,681,41
"324","Non local",2.19314741144109,0.86,876,41
"325","Ada mod",1.82409908665908,0.72,322,41
"326","Lasso mod",1.89153195612095,0.48,227,41
"327","Naive",1.88966227882829,0.4,200,41
"328","Oracle",1.76167233777507,1,511,41
"329","Lasso",1.54064063699576,0.66,317,42
"330","Ada Lasso",1.56276389261156,0.64,301,42
"331","Local prior",1.75286733935109,0.9,593,42
"332","Non local",2.33949865065533,0.8,836,42
"333","Ada mod",14.9093197632347,0.62,6133,42
"334","Lasso mod",1.56355922894614,0.62,301,42
"335","Naive",1.70001350042106,0.4,200,42
"336","Oracle",1.46046551154053,1,497,42
"337","Lasso",1.17048969325695,0.7,317,43
"338","Ada Lasso",1.17189770781105,0.84,511,43
"339","Local prior",1.30013065912735,0.86,707,43
"340","Non local",1.50427602620163,0.78,1022,43
"341","Ada mod",2.50479521307335,0.58,438,43
"342","Lasso mod",1.20726087498524,0.66,347,43
"343","Naive",1.22528425543861,0.4,200,43
"344","Oracle",1.10955878559192,1,448,43
"345","Lasso",2.18282040977795,0.56,245,44
"346","Ada Lasso",2.14725341324574,0.74,557,44
"347","Local prior",2.11466767672246,0.86,800,44
"348","Non local",2.34725603996198,0.84,876,44
"349","Ada mod",2.16987090497508,0.48,262,44
"350","Lasso mod",2.09157478698268,0.58,375,44
"351","Naive",2.18605249703382,0.4,200,44
"352","Oracle",1.96930687174405,1,497,44
"353","Lasso",1.64927141269092,0.76,347,45
"354","Ada Lasso",1.75062559672998,0.86,575,45
"355","Local prior",1.96728767531739,0.86,766,45
"356","Non local",2.16589020121654,0.8,681,45
"357","Ada mod",1.62775941506767,0.76,317,45
"358","Lasso mod",1.64599172683587,0.66,301,45
"359","Naive",1.79501196621136,0.4,200,45
"360","Oracle",1.62761350319689,1,511,45
"361","Lasso",0.649170478743976,0.74,328,46
"362","Ada Lasso",0.64897529229861,0.88,418,46
"363","Local prior",0.655701794146077,0.94,525,46
"364","Non local",0.808109183360119,0.78,593,46
"365","Ada mod",1.74747573971734,0.62,460,46
"366","Lasso mod",0.667122008912646,0.56,262,46
"367","Naive",0.687905224084366,0.4,200,46
"368","Oracle",0.632787917751851,1,448,46
"369","Lasso",1.72513936201871,0.76,311,47
"370","Ada Lasso",1.72138622513456,0.92,497,47
"371","Local prior",1.78126994026002,0.9,634,47
"372","Non local",1.90848589365881,0.82,681,47
"373","Ada mod",1.72513936201871,0.76,311,47
"374","Lasso mod",1.71733411795049,0.76,334,47
"375","Naive",1.75249721834594,0.4,200,47
"376","Oracle",1.65888941347832,1,541,47
"377","Lasso",6.6195658707983,0.6,274,48
"378","Ada Lasso",6.81995976572825,0.84,511,48
"379","Local prior",6.99064010095372,0.86,707,48
"380","Non local",7.6263792009278,0.78,736,48
"381","Ada mod",6.6195658707983,0.6,274,48
"382","Lasso mod",6.67418884512646,0.56,266,48
"383","Naive",7.24508326980374,0.4,200,48
"384","Oracle",6.19612248715207,1,471,48
"385","Lasso",4.63117780336293,0.72,438,49
"386","Ada Lasso",4.5921428543507,0.74,497,49
"387","Local prior",5.11286542598807,0.72,1314,49
"388","Non local",5.08483829112948,0.7,1226,49
"389","Ada mod",4.63117780336293,0.72,438,49
"390","Lasso mod",4.61283143392541,0.66,460,49
"391","Naive",4.57478800207738,0.4,200,49
"392","Oracle",4.07969256489696,1,525,49
"393","Lasso",4.42399222896073,0.76,301,50
"394","Ada Lasso",4.33753306826472,0.9,448,50
"395","Local prior",4.54065608342425,0.94,613,50
"396","Non local",4.9438743411615,0.82,613,50
"397","Ada mod",4.400094125461,0.78,317,50
"398","Lasso mod",4.41847690261603,0.78,340,50
"399","Naive",4.73896247260739,0.4,200,50
"400","Oracle",4.28006837194719,1,525,50
"401","Lasso",2.76532001645378,0.66,311,51
"402","Ada Lasso",2.92057582401408,0.7,400,51
"403","Local prior",3.2727968063492,0.8,968,51
"404","Non local",3.24297277018482,0.76,876,51
"405","Ada mod",2.74482869104619,0.68,322,51
"406","Lasso mod",2.77634778996614,0.62,306,51
"407","Naive",2.90723878959795,0.4,200,51
"408","Oracle",2.53758931325558,1,557,51
"409","Lasso",2.02852836619613,0.54,252,52
"410","Ada Lasso",1.86925858467132,0.9,484,52
"411","Local prior",1.91624308056988,0.92,575,52
"412","Non local",1.99281886454227,0.9,541,52
"413","Ada mod",11.1846810999862,0.44,1082,52
"414","Lasso mod",2.04551120743247,0.54,252,52
"415","Naive",2.21055735018685,0.4,200,52
"416","Oracle",1.87620179368908,1,497,52
"417","Lasso",2.2143861021138,0.52,262,53
"418","Ada Lasso",2.09326452786226,0.82,657,53
"419","Local prior",2.08283951481102,0.84,681,53
"420","Non local",2.16317082003991,0.84,800,53
"421","Ada mod",2.20116719752388,0.66,306,53
"422","Lasso mod",2.17167116927005,0.56,311,53
"423","Naive",2.23121711875493,0.4,200,53
"424","Oracle",1.96565221908381,1,497,53
"425","Lasso",1.4133067802068,0.64,278,54
"426","Ada Lasso",1.40212709527931,0.82,391,54
"427","Local prior",1.4312128622116,0.92,557,54
"428","Non local",1.4312128622116,0.92,557,54
"429","Ada mod",1.40877007633185,0.66,287,54
"430","Lasso mod",1.40709903560757,0.66,287,54
"431","Naive",1.4266867751834,0.4,200,54
"432","Oracle",1.3252630758478,1,484,54
"433","Lasso",1.12793154147252,0.64,262,55
"434","Ada Lasso",1.03237469617455,0.96,511,55
"435","Local prior",1.09264006187443,0.92,575,55
"436","Non local",1.35612445236719,0.9,634,55
"437","Ada mod",1.09583335145249,0.74,296,55
"438","Lasso mod",1.06202087105973,0.78,334,55
"439","Naive",1.13146524062132,0.4,200,55
"440","Oracle",1.00509980464893,1,497,55
"441","Lasso",1.95811565591206,0.72,375,56
"442","Ada Lasso",1.93234590444695,0.8,438,56
"443","Local prior",2.22074749386232,0.88,736,56
"444","Non local",2.5032897759768,0.8,634,56
"445","Ada mod",1.95811565591206,0.72,375,56
"446","Lasso mod",1.91653206818528,0.74,375,56
"447","Naive",2.02404966497726,0.4,200,56
"448","Oracle",1.87626590142009,1,541,56
"449","Lasso",4.18936413121252,0.66,448,57
"450","Ada Lasso",4.15476449652229,0.78,657,57
"451","Local prior",4.37627078380743,0.84,968,57
"452","Non local",4.92704469355196,0.76,968,57
"453","Ada mod",5.16697483499172,0.64,541,57
"454","Lasso mod",4.16148289497262,0.66,391,57
"455","Naive",4.34131533590114,0.4,200,57
"456","Oracle",3.99698389218514,1,511,57
"457","Lasso",2.66640530125767,0.62,292,58
"458","Ada Lasso",2.66167704207946,0.8,448,58
"459","Local prior",2.88192296295394,0.82,557,58
"460","Non local",3.08827450382018,0.8,836,58
"461","Ada mod",2.66640530125767,0.62,292,58
"462","Lasso mod",2.70220844412315,0.58,283,58
"463","Naive",2.72063461551669,0.4,200,58
"464","Oracle",2.5026929363326,1,511,58
"465","Lasso",0.924729408017538,0.68,322,59
"466","Ada Lasso",0.905986853363786,0.86,557,59
"467","Local prior",0.900648277783989,0.9,593,59
"468","Non local",1.11210174657424,0.72,800,59
"469","Ada mod",0.911475147494474,0.8,375,59
"470","Lasso mod",0.96491492013011,0.7,347,59
"471","Naive",1.01883073233213,0.4,200,59
"472","Oracle",0.867597933880132,1,497,59
"473","Lasso",1.19359212497093,0.72,368,60
"474","Ada Lasso",1.1710477720609,0.84,484,60
"475","Local prior",1.1464216307083,0.94,613,60
"476","Non local",1.17774349509657,0.92,681,60
"477","Ada mod",1.19513307100815,0.7,322,60
"478","Lasso mod",1.18606479184501,0.72,391,60
"479","Naive",1.33113979599126,0.4,200,60
"480","Oracle",1.13448119709357,1,471,60
"481","Lasso",1.62798343636743,0.66,278,61
"482","Ada Lasso",1.57624728663844,0.86,593,61
"483","Local prior",1.57624728663844,0.86,593,61
"484","Non local",1.76783808201281,0.82,707,61
"485","Ada mod",1.62038861489007,0.66,287,61
"486","Lasso mod",1.62356638028482,0.64,292,61
"487","Naive",1.68705471739376,0.4,200,61
"488","Oracle",1.4951399157452,1,471,61
"489","Lasso",1.67631322306453,0.64,287,62
"490","Ada Lasso",1.64296994438789,0.74,347,62
"491","Local prior",2.09535740773192,0.78,736,62
"492","Non local",2.27334367194611,0.76,1082,62
"493","Ada mod",18.1354586056705,0.58,9200,62
"494","Lasso mod",1.63523145542104,0.68,287,62
"495","Naive",1.7522496713855,0.4,200,62
"496","Oracle",1.54889484709089,1,541,62
"497","Lasso",3.33357866299006,0.58,283,63
"498","Ada Lasso",3.24149769181761,0.74,383,63
"499","Local prior",3.16227302334971,0.9,613,63
"500","Non local",3.4724599191139,0.84,613,63
"501","Ada mod",3.27030055887,0.62,296,63
"502","Lasso mod",3.26337167671023,0.58,287,63
"503","Naive",3.44429138554114,0.4,200,63
"504","Oracle",3.01633360802184,1,525,63
"505","Lasso",3.37115129921824,0.56,262,64
"506","Ada Lasso",3.53468002162986,0.8,707,64
"507","Local prior",3.68232941315449,0.78,736,64
"508","Non local",4.0012788614114,0.74,800,64
"509","Ada mod",3.37115129921824,0.56,262,64
"510","Lasso mod",3.11405060017415,0.64,301,64
"511","Naive",3.29485566911374,0.4,200,64
"512","Oracle",2.94967206212725,1,593,64
"513","Lasso",1.84644585899119,0.64,311,65
"514","Ada Lasso",1.89018476294899,0.84,525,65
"515","Local prior",1.84920081072032,0.86,593,65
"516","Non local",2.17587231041537,0.76,681,65
"517","Ada mod",3.66483861805678,0.6,418,65
"518","Lasso mod",1.84590670615407,0.7,347,65
"519","Naive",1.89977500926703,0.4,200,65
"520","Oracle",1.72826517281573,1,497,65
"521","Lasso",2.82208615169286,0.56,255,66
"522","Ada Lasso",2.77764954570181,0.66,311,66
"523","Local prior",2.90455242778753,0.82,657,66
"524","Non local",3.24762755182172,0.82,1022,66
"525","Ada mod",3.48067576849006,0.6,334,66
"526","Lasso mod",2.81859780650728,0.82,438,66
"527","Naive",2.83982785997658,0.4,200,66
"528","Oracle",2.59529297715134,1,575,66
"529","Lasso",2.35288586673236,0.64,274,67
"530","Ada Lasso",2.61758375719246,0.78,800,67
"531","Local prior",2.61758375719246,0.78,800,67
"532","Non local",3.85080128434549,0.72,968,67
"533","Ada mod",2.35288586673236,0.64,274,67
"534","Lasso mod",2.46339982788899,0.5,235,67
"535","Naive",2.49031332634736,0.4,200,67
"536","Oracle",2.1682464721841,1,525,67
"537","Lasso",2.40160852353035,0.8,360,68
"538","Ada Lasso",2.33643628718534,0.86,438,68
"539","Local prior",2.50365265596564,0.88,575,68
"540","Non local",2.31847658372821,0.94,525,68
"541","Ada mod",2.40160852353035,0.8,360,68
"542","Lasso mod",2.39020876022841,0.76,328,68
"543","Naive",2.54232498835038,0.4,200,68
"544","Oracle",2.256731265517,1,471,68
"545","Lasso",4.22961330733755,0.64,328,69
"546","Ada Lasso",4.09314979676267,0.78,484,69
"547","Local prior",3.97904247308851,0.88,681,69
"548","Non local",4.47061746525609,0.78,766,69
"549","Ada mod",4.19890009732871,0.66,340,69
"550","Lasso mod",4.19691107538785,0.62,317,69
"551","Naive",4.29589362803071,0.4,200,69
"552","Oracle",3.98947306969037,1,511,69
"553","Lasso",2.83257757921013,0.68,311,70
"554","Ada Lasso",2.80861749414786,0.92,484,70
"555","Local prior",2.99837866812275,0.88,766,70
"556","Non local",3.28355315052624,0.86,836,70
"557","Ada mod",3.10671296356257,0.72,400,70
"558","Lasso mod",2.81790412442119,0.72,347,70
"559","Naive",2.98831866571183,0.4,200,70
"560","Oracle",2.75306911937728,1,541,70
"561","Lasso",3.06921346678029,0.64,301,71
"562","Ada Lasso",2.98160344992761,0.9,593,71
"563","Local prior",3.07172558713204,0.9,707,71
"564","Non local",3.68709931306376,0.84,736,71
"565","Ada mod",3.06921346678029,0.64,301,71
"566","Lasso mod",3.1049072895589,0.58,328,71
"567","Naive",3.25322583527783,0.4,200,71
"568","Oracle",2.96647725245916,1,497,71
"569","Lasso",1.8934538881844,0.72,334,72
"570","Ada Lasso",1.87493283008252,0.84,427,72
"571","Local prior",1.93798178567368,0.94,575,72
"572","Non local",2.00002386631094,0.86,541,72
"573","Ada mod",1.87569071478017,0.68,306,72
"574","Lasso mod",1.85325305509686,0.68,317,72
