"","metodologia","mse","accuracy","n","seed"
"176","Oracle",0.0922029726708086,1,2628,22
"177","Lasso",0.204734482940014,0.8,736,23
"178","Ada Lasso",0.200488135889446,0.92,1314,23
"179","Local prior",0.200349503061937,0.94,1533,23
"180","Non local",0.241126569571841,0.94,2300,23
"181","Ada mod",0.204481912409919,0.82,800,23
"182","Lasso mod",0.204809520659496,0.72,634,23
"183","Naive",0.247996353199343,0.1,200,23
"184","Oracle",0.198951598768888,1,2044,23
"185","Lasso",0.379140770901374,0.86,876,24
"186","Ada Lasso",0.377744732883039,0.98,2044,24
"187","Local prior",0.377744732883039,0.98,2044,24
"188","Non local",0.377744732883039,0.98,2044,24
"189","Ada mod",0.377933726180145,0.84,836,24
"190","Lasso mod",0.380399126040077,0.76,707,24
"191","Naive",0.42890222502546,0.1,200,24
"192","Oracle",0.373100184180304,1,1840,24
"193","Lasso",0.287329025511464,0.6,471,25
"194","Ada Lasso",0.265203659564483,0.92,1840,25
"195","Local prior",0.265203659564483,0.92,1840,25
"196","Non local",0.265801382025601,0.96,2628,25
"197","Ada mod",0.287329025511464,0.6,471,25
"198","Lasso mod",0.280639705550569,0.6,557,25
"199","Naive",0.310432396111596,0.1,200,25
"200","Oracle",0.261012968894172,1,1672,25
"201","Lasso",0.0719392770503766,0.88,1022,26
"202","Ada Lasso",0.071947398069934,0.96,1840,26
"203","Local prior",0.0718597217142007,0.98,2044,26
"204","Non local",0.107697959637501,0.96,4600,26
"205","Ada mod",0.0719392770503766,0.88,1022,26
"206","Lasso mod",0.0731613968425896,0.72,657,26
"207","Naive",0.0845756027413106,0.1,200,26
"208","Oracle",0.0719147150099679,1,2300,26
"209","Lasso",0.0566816522907745,0.6,383,27
"210","Ada Lasso",0.0537709438792609,0.96,1672,27
"211","Local prior",0.053803171578795,1,2628,27
"212","Non local",0.115128023001144,0.94,6133,27
"213","Ada mod",0.0544578767647298,0.76,613,27
"214","Lasso mod",0.0557059096196689,0.66,484,27
"215","Naive",0.0625098163926182,0.1,200,27
"216","Oracle",0.053803171578795,1,2628,27
"217","Lasso",1.42654973053307,0.74,736,28
"218","Ada Lasso",1.4155886713959,0.84,1022,28
"219","Local prior",1.52490048288363,0.98,2044,28
"220","Non local",1.52490048288363,0.98,2044,28
"221","Ada mod",1.41756938915528,0.78,876,28
"222","Lasso mod",1.42382921077836,0.74,766,28
"223","Naive",1.48225116743637,0.1,200,28
"224","Oracle",1.35024367700832,1,1672,28
"225","Lasso",0.20047106031334,0.78,736,29
"226","Ada Lasso",0.19927127745958,0.88,1082,29
"227","Local prior",0.198857527308134,1,1533,29
"228","Non local",0.199295372019302,0.98,2044,29
"229","Ada mod",0.201311535688056,0.82,800,29
"230","Lasso mod",0.201081109102185,0.7,634,29
"231","Naive",0.233745634725716,0.1,200,29
"232","Oracle",0.198857527308134,1,1533,29
"233","Lasso",0.140037277297524,0.84,1226,30
"234","Ada Lasso",0.139176147374443,0.96,4600,30
"235","Local prior",0.139176147374443,0.96,4600,30
"236","Non local",0.139176147374443,0.96,4600,30
"237","Ada mod",0.140037277297524,0.84,1226,30
"238","Lasso mod",0.139454039082772,0.9,2628,30
"239","Naive",0.157817147715392,0.1,200,30
"240","Oracle",0.139643814485575,1,2300,30
"241","Lasso",0.901618923413716,0.74,575,31
"242","Ada Lasso",0.887528828202994,1,2300,31
"243","Local prior",0.887528828202994,1,2300,31
"244","Non local",1.17046097804355,0.96,3680,31
"245","Ada mod",0.901618923413716,0.74,575,31
"246","Lasso mod",0.896393616128635,0.78,800,31
"247","Naive",0.998575850070356,0.1,200,31
"248","Oracle",0.887528828202994,1,2300,31
"249","Lasso",0.668420014780231,0.88,876,32
"250","Ada Lasso",0.661930587930634,1,2300,32
"251","Local prior",0.661930587930634,1,2300,32
"252","Non local",0.661930587930634,1,2300,32
"253","Ada mod",0.669342258974486,0.84,800,32
"254","Lasso mod",0.669166532618897,0.78,836,32
"255","Naive",0.763619672484381,0.1,200,32
"256","Oracle",0.661930587930634,1,2300,32
"257","Lasso",0.131888576321959,0.72,471,33
"258","Ada Lasso",0.127570073280644,0.94,1314,33
"259","Local prior",0.127718262907161,0.96,1533,33
"260","Non local",0.127550389126193,1,2300,33
"261","Ada mod",0.131888576321959,0.72,471,33
"262","Lasso mod",0.130640361170279,0.72,557,33
"263","Naive",0.142062535032274,0.1,200,33
"264","Oracle",0.127550389126193,1,2300,33
"265","Lasso",0.371449268563745,0.78,593,34
"266","Ada Lasso",0.35925103654423,1,1840,34
"267","Local prior",0.35925103654423,1,1840,34
"268","Non local",0.40658832797091,0.98,2628,34
"269","Ada mod",0.361592541117698,0.84,766,34
"270","Lasso mod",0.365007935949724,0.72,681,34
"271","Naive",0.409508114878964,0.1,200,34
"272","Oracle",0.35925103654423,1,1840,34
"273","Lasso",0.287934056542277,0.76,634,35
"274","Ada Lasso",0.288433954478091,0.9,1314,35
"275","Local prior",0.285864586670655,0.96,2628,35
"276","Non local",0.285449056772595,0.96,2628,35
"277","Ada mod",0.2874284897485,0.78,657,35
"278","Lasso mod",0.287632769954757,0.86,1415,35
"279","Naive",0.30783999812719,0.1,200,35
"280","Oracle",0.27959031814029,1,2628,35
"281","Lasso",0.493982511252581,0.82,876,36
"282","Ada Lasso",0.485055350673566,0.96,2044,36
"283","Local prior",0.485055350673566,0.96,2044,36
"284","Non local",0.483887905866773,0.98,2628,36
"285","Ada mod",0.490591916672545,0.84,920,36
"286","Lasso mod",0.492614230342841,0.86,1150,36
"287","Naive",0.570963234079494,0.1,200,36
"288","Oracle",0.48546079233331,1,1840,36
"289","Lasso",0.356046699003966,0.76,593,37
"290","Ada Lasso",0.347363459078984,1,2628,37
"291","Local prior",0.347363459078984,1,2628,37
"292","Non local",0.347363459078984,1,2628,37
"293","Ada mod",0.353799219691562,0.82,766,37
"294","Lasso mod",0.360674420106014,0.74,681,37
"295","Naive",0.378972562247825,0.1,200,37
"296","Oracle",0.347363459078984,1,2628,37
"297","Lasso",0.306172341639696,0.76,657,38
"298","Ada Lasso",0.301998039560348,0.9,1150,38
"299","Local prior",0.301000076621437,0.96,1533,38
"300","Non local",0.398837328492447,0.92,2044,38
"301","Ada mod",0.332561178342354,0.76,766,38
"302","Lasso mod",0.305080877039459,0.78,766,38
"303","Naive",0.337956548595948,0.1,200,38
"304","Oracle",0.300436373868479,1,2300,38
"305","Lasso",0.193708065648901,0.8,657,39
"306","Ada Lasso",0.191037841256838,0.94,1150,39
"307","Local prior",0.193256794198247,0.92,1314,39
"308","Non local",0.223901114999421,0.96,2300,39
"309","Ada mod",0.195622483183093,0.76,575,39
"310","Lasso mod",0.195441381539194,0.76,634,39
"311","Naive",0.212222779744496,0.1,200,39
"312","Oracle",0.19148326516441,1,1672,39
"313","Lasso",0.221330590982752,0.44,296,40
"314","Ada Lasso",0.207429632138662,0.98,2044,40
"315","Local prior",0.207732213017897,0.96,1672,40
"316","Non local",0.251077728907595,0.98,3066,40
"317","Ada mod",0.213180919915656,0.7,471,40
"318","Lasso mod",0.219649890532973,0.44,322,40
"319","Naive",0.242220195806635,0.1,200,40
"320","Oracle",0.207187975027756,1,2300,40
"321","Lasso",0.710949023637782,0.74,613,41
"322","Ada Lasso",0.730926645216176,0.94,3066,41
"323","Local prior",0.730926645216176,0.94,3066,41
"324","Non local",0.73291776109952,0.96,3680,41
"325","Ada mod",0.704389700563864,0.76,681,41
"326","Lasso mod",0.693001352069186,0.84,1226,41
"327","Naive",0.788503628168695,0.1,200,41
"328","Oracle",0.687889153021588,1,2300,41
"329","Lasso",0.647009553740947,0.86,1150,42
"330","Ada Lasso",0.63788395608809,0.98,2300,42
"331","Local prior",0.636309870880674,1,1840,42
"332","Non local",0.63788395608809,0.98,2300,42
"333","Ada mod",0.647009553740947,0.86,1150,42
"334","Lasso mod",0.650493294185218,0.8,920,42
"335","Naive",0.745821221547322,0.1,200,42
"336","Oracle",0.636309870880674,1,1840,42
"337","Lasso",1.20942648380116,0.88,968,43
"338","Ada Lasso",1.19737565142123,1,2300,43
"339","Local prior",1.19737565142123,1,2300,43
"340","Non local",1.19737565142123,1,2300,43
"341","Ada mod",1.36650255867963,0.8,920,43
"342","Lasso mod",1.21768950497296,0.82,876,43
"343","Naive",1.28847709258359,0.1,200,43
"344","Oracle",1.19737565142123,1,2300,43
"345","Lasso",0.278275181868437,0.84,1150,44
"346","Ada Lasso",0.282529812685962,0.94,2300,44
"347","Local prior",0.282653216393735,0.94,1840,44
"348","Non local",0.282792427573364,0.98,4600,44
"349","Ada mod",0.277229927698113,0.8,920,44
"350","Lasso mod",0.279192248084783,0.84,1415,44
"351","Naive",0.308883283560985,0.1,200,44
"352","Oracle",0.276415819497788,1,3066,44
"353","Lasso",0.405313033925383,0.76,575,45
"354","Ada Lasso",0.393480227415898,1,2044,45
"355","Local prior",0.393480227415898,1,2044,45
"356","Non local",0.393480227415898,1,2044,45
"357","Ada mod",0.430738167516743,0.72,593,45
"358","Lasso mod",0.40145983073703,0.8,836,45
"359","Naive",0.443683808156432,0.1,200,45
"360","Oracle",0.393480227415898,1,2044,45
"361","Lasso",0.722650244263019,0.7,511,46
"362","Ada Lasso",0.707419427186764,0.8,613,46
"363","Local prior",0.722595937620197,0.94,1150,46
"364","Non local",0.725993229690312,0.98,1672,46
"365","Ada mod",0.706619418579355,0.86,707,46
"366","Lasso mod",0.724340051251943,0.64,471,46
"367","Naive",0.786702765984696,0.1,200,46
"368","Oracle",0.704042420814363,1,1415,46
"369","Lasso",0.378090931717376,0.88,1082,47
"370","Ada Lasso",0.378149175994296,0.92,1314,47
"371","Local prior",0.377457038167699,0.98,2300,47
"372","Non local",0.377457038167699,0.98,2300,47
"373","Ada mod",0.378090931717376,0.88,1082,47
"374","Lasso mod",0.386786051232684,0.7,681,47
"375","Naive",0.436492277817996,0.1,200,47
"376","Oracle",0.377014869276166,1,1840,47
"377","Lasso",0.923592341125698,0.8,613,48
"378","Ada Lasso",0.916463659044294,0.92,1082,48
"379","Local prior",0.941881501979169,0.94,1672,48
"380","Non local",0.938968305231977,0.98,2300,48
"381","Ada mod",0.923259622819153,0.84,736,48
"382","Lasso mod",0.928207433754227,0.78,766,48
"383","Naive",1.07279061952258,0.1,200,48
"384","Oracle",0.913078208655213,1,2044,48
"385","Lasso",0.333634071576148,0.86,1150,49
"386","Ada Lasso",0.327132011962489,0.98,3066,49
"387","Local prior",0.327132011962489,0.98,3066,49
"388","Non local",0.338055501876305,0.96,4600,49
"389","Ada mod",0.333310450380132,0.84,968,49
"390","Lasso mod",0.330685697059018,0.88,1672,49
"391","Naive",0.375466159112919,0.1,200,49
"392","Oracle",0.323343865726405,1,2628,49
"393","Lasso",0.240856725194085,0.76,657,50
"394","Ada Lasso",0.238579545769409,0.96,2628,50
"395","Local prior",0.238579545769409,0.96,2628,50
"396","Non local",0.267460552481277,0.96,4600,50
"397","Ada mod",0.241517956731774,0.74,634,50
"398","Lasso mod",0.239936581627708,0.92,2044,50
"399","Naive",0.265949491803104,0.1,200,50
"400","Oracle",0.236849047342332,1,2628,50
"401","Lasso",0.498236738517694,0.88,968,51
"402","Ada Lasso",0.509525383520686,0.94,1840,51
"403","Local prior",0.509525383520686,0.94,1840,51
"404","Non local",0.509478094502767,0.98,2628,51
"405","Ada mod",0.525662963179244,0.58,400,51
"406","Lasso mod",0.517584937378887,0.6,497,51
"407","Naive",0.602960130259581,0.1,200,51
"408","Oracle",0.488333189284773,1,2300,51
"409","Lasso",0.0678605306175891,0.74,557,52
"410","Ada Lasso",0.0661504428637205,0.98,2628,52
"411","Local prior",0.0664059424712753,0.96,1840,52
"412","Non local",0.118539840739573,0.92,3066,52
"413","Ada mod",0.269772867787016,0.72,836,52
"414","Lasso mod",0.0676972681437394,0.7,575,52
"415","Naive",0.0799746186302979,0.1,200,52
"416","Oracle",0.0646262101658469,1,2300,52
"417","Lasso",0.335368825596447,0.8,593,53
"418","Ada Lasso",0.331333449704936,0.98,1415,53
"419","Local prior",0.331333449704936,0.98,1415,53
"420","Non local",0.33149125793691,1,1672,53
"421","Ada mod",0.335368825596447,0.8,593,53
"422","Lasso mod",0.337096964385591,0.7,575,53
"423","Naive",0.369952384216327,0.1,200,53
"424","Oracle",0.33149125793691,1,1672,53
"425","Lasso",0.812315318807973,0.6,448,54
"426","Ada Lasso",0.809748382574222,0.92,1226,54
"427","Local prior",0.810647760966182,0.94,1314,54
"428","Non local",0.976239600380629,0.94,4600,54
"429","Ada mod",0.812670471766892,0.82,836,54
"430","Lasso mod",0.820510283000923,0.62,511,54
"431","Naive",0.899601638274021,0.1,200,54
"432","Oracle",0.799237592625737,1,1415,54
"433","Lasso",0.650716416496806,0.86,876,55
"434","Ada Lasso",0.651869072382625,0.92,1226,55
"435","Local prior",0.648870736493167,1,2044,55
"436","Non local",0.760182833181028,0.96,6133,55
"437","Ada mod",0.686660585423376,0.76,657,55
"438","Lasso mod",0.657180200951981,0.8,876,55
"439","Naive",0.76192893475381,0.1,200,55
"440","Oracle",0.648870736493167,1,2044,55
"441","Lasso",0.655549311035401,0.92,1082,56
"442","Ada Lasso",0.654996178816144,1,1672,56
"443","Local prior",0.65419944933226,0.98,1533,56
"444","Non local",0.654996178816144,1,1672,56
"445","Ada mod",0.654087361759315,0.94,1150,56
"446","Lasso mod",0.663787690076905,0.8,766,56
"447","Naive",0.744731053388837,0.1,200,56
"448","Oracle",0.654996178816144,1,1672,56
"449","Lasso",0.19849531667201,0.84,766,57
"450","Ada Lasso",0.196527960967963,0.98,1415,57
"451","Local prior",0.198404858026185,0.98,1840,57
"452","Non local",0.208501865262333,0.96,2300,57
"453","Ada mod",0.199540572332044,0.68,471,57
"454","Lasso mod",0.201578244226746,0.6,471,57
"455","Naive",0.22298705065894,0.1,200,57
"456","Oracle",0.196385892747687,1,1533,57
"457","Lasso",0.93362286600305,0.64,484,58
"458","Ada Lasso",0.906952576380093,0.98,1840,58
"459","Local prior",0.911148132380593,0.92,1226,58
"460","Non local",0.906952576380093,0.98,1840,58
"461","Ada mod",0.910725359397167,0.88,1022,58
"462","Lasso mod",0.922505787925562,0.68,613,58
"463","Naive",1.05914044363721,0.1,200,58
"464","Oracle",0.905435753346195,1,2044,58
"465","Lasso",0.188725777087826,0.78,681,59
"466","Ada Lasso",0.183112524007528,0.98,2044,59
"467","Local prior",0.183112524007528,0.98,2044,59
"468","Non local",0.272974487025318,0.9,3066,59
"469","Ada mod",0.188681651176685,0.76,657,59
"470","Lasso mod",0.186729148943917,0.8,836,59
"471","Naive",0.207364430908119,0.1,200,59
"472","Oracle",0.183109483354771,1,2628,59
"473","Lasso",0.592276632752527,0.9,1082,60
"474","Ada Lasso",0.582019539225258,0.98,1840,60
"475","Local prior",0.582814961947829,0.96,1672,60
"476","Non local",0.582019539225258,0.98,1840,60
"477","Ada mod",5.71820431884784,0.88,9200,60
"478","Lasso mod",0.574387893419859,0.76,681,60
"479","Naive",0.655435192232276,0.1,200,60
"480","Oracle",0.558901570707339,1,1672,60
"481","Lasso",1.22383460757712,0.94,1840,61
"482","Ada Lasso",1.22452258810443,0.98,3680,61
"483","Local prior",1.22452258810443,0.98,3680,61
"484","Non local",1.22452258810443,0.98,3680,61
"485","Ada mod",1.22383460757712,0.94,1840,61
"486","Lasso mod",1.22022777762705,0.82,1226,61
"487","Naive",1.39668741625158,0.1,200,61
"488","Oracle",1.20042859318778,1,2628,61
"489","Lasso",0.534489109934306,0.8,766,62
"490","Ada Lasso",0.529441351001566,1,2300,62
"491","Local prior",0.529441351001566,1,2300,62
"492","Non local",0.529441351001566,1,2300,62
"493","Ada mod",0.534489109934306,0.8,766,62
"494","Lasso mod",0.530441477757849,0.88,1226,62
"495","Naive",0.624517882641289,0.1,200,62
"496","Oracle",0.529441351001566,1,2300,62
"497","Lasso",0.288427380464407,0.92,1314,63
"498","Ada Lasso",0.288997901615004,0.98,2628,63
"499","Local prior",0.271536922182302,1,1840,63
"500","Non local",0.288646748529372,0.96,2044,63
"501","Ada mod",0.273125522619355,0.74,541,63
"502","Lasso mod",0.289945581349222,0.4,296,63
"503","Naive",0.319678207147127,0.1,200,63
"504","Oracle",0.271536922182302,1,1840,63
"505","Lasso",0.51586988294817,0.82,707,64
"506","Ada Lasso",0.523748535968786,0.96,2044,64
"507","Local prior",0.523748535968786,0.96,2044,64
"508","Non local",0.509248504859559,1,2044,64
"509","Ada mod",0.51557494232964,0.8,657,64
"510","Lasso mod",0.527147625813394,0.76,836,64
"511","Naive",0.596024939048568,0.1,200,64
"512","Oracle",0.509248504859559,1,2044,64
"513","Lasso",0.055879783339873,0.78,657,65
"514","Ada Lasso",0.054813238126701,0.92,1022,65
"515","Local prior",0.0547366839138006,0.96,1314,65
"516","Non local",0.103778426936617,0.94,4600,65
"517","Ada mod",0.055879783339873,0.78,657,65
"518","Lasso mod",0.057778169480429,0.76,876,65
"519","Naive",0.0645169574059649,0.1,200,65
"520","Oracle",0.0542484570494768,1,1672,65
"521","Lasso",0.251661260743615,0.86,968,66
"522","Ada Lasso",0.251381286212227,1,2628,66
"523","Local prior",0.251381286212227,1,2628,66
"524","Non local",0.251381286212227,1,2628,66
"525","Ada mod",0.253332106682132,0.82,800,66
"526","Lasso mod",0.253905774076325,0.74,800,66
"527","Naive",0.283799789298031,0.1,200,66
"528","Oracle",0.251381286212227,1,2628,66
"529","Lasso",0.580970803308957,0.76,613,67
"530","Ada Lasso",0.561042561448468,0.98,2044,67
"531","Local prior",0.561042561448468,0.98,2044,67
"532","Non local",0.561042561448468,0.98,2044,67
"533","Ada mod",0.580970803308957,0.76,613,67
"534","Lasso mod",0.575819230047423,0.78,681,67
"535","Naive",0.650441441743572,0.1,200,67
"536","Oracle",0.559662855264955,1,1840,67
"537","Lasso",0.449289555244942,0.62,427,68
"538","Ada Lasso",0.431366325524706,0.96,1840,68
"539","Local prior",0.432470237094999,0.94,1226,68
"540","Non local",0.445946653521923,0.96,3066,68
"541","Ada mod",0.437876951167981,0.76,634,68
"542","Lasso mod",0.457194759560059,0.5,427,68
"543","Naive",0.518030347913051,0.1,200,68
"544","Oracle",0.42966306116519,1,1672,68
"545","Lasso",0.808970084137748,0.8,657,69
"546","Ada Lasso",0.780241040244507,0.96,2044,69
"547","Local prior",0.780241040244507,0.96,2044,69
"548","Non local",0.780241040244507,0.96,2044,69
"549","Ada mod",0.808970084137748,0.8,657,69
"550","Lasso mod",0.793444529362533,0.8,836,69
"551","Naive",0.951678199812417,0.1,200,69
"552","Oracle",0.762354603846193,1,2300,69
"553","Lasso",1.10396638048972,0.76,541,70
"554","Ada Lasso",1.09312964952455,0.96,1082,70
"555","Local prior",1.09312964952455,0.96,1082,70
"556","Non local",1.08730664880118,0.98,1314,70
"557","Ada mod",2.82664317945667,0.68,593,70
"558","Lasso mod",1.10775298791799,0.74,557,70
"559","Naive",1.20282691029038,0.1,200,70
"560","Oracle",1.0861755589867,1,1533,70
"561","Lasso",0.0264238799059167,0.82,766,71
"562","Ada Lasso",0.026450253780054,1,2628,71
"563","Local prior",0.026450253780054,1,2628,71
"564","Non local",0.0826831925858803,0.96,4600,71
