"","metodologia","mse","accuracy","n","seed"
"1481","Lasso",24.7783262149692,0.72,408,149
"1482","Ada Lasso",25.7594072116457,0.8,634,149
"1483","Local prior",30.1265099173815,0.66,1226,149
"1484","Non local",27.8024168599332,0.7,1314,149
"1485","Lasso mod 10000",25.0570103144179,0.64,340,149
"1486","Lasso mod 200",27.2426981438982,0.7,707,149
"1487","Lasso mod 100",27.2426981438982,0.7,707,149
"1488","Lasso mod 50",28.5925041820463,0.68,968,149
"1489","Naive",26.3699833352413,0.4,200,149
"1490","Oracle",24.5278835701659,1,484,149
"1491","Lasso",16.4453256299906,0.56,525,150
"1492","Ada Lasso",16.9558465128002,0.72,1226,150
"1493","Local prior",18.3631191600972,0.68,1415,150
"1494","Non local",19.3389955045879,0.68,2300,150
"1495","Lasso mod 10000",16.2424682621044,0.62,681,150
"1496","Lasso mod 200",16.0800304954387,0.68,800,150
"1497","Lasso mod 100",16.0800304954387,0.68,800,150
"1498","Lasso mod 50",16.848322768622,0.66,1150,150
"1499","Naive",17.4152296263961,0.4,200,150
"1500","Oracle",15.482617266011,1,497,150
"1501","Lasso",19.0285139635784,0.64,525,151
"1502","Ada Lasso",19.5468485947651,0.7,1226,151
"1503","Local prior",21.3613758618398,0.7,1415,151
"1504","Non local",21.3613758618398,0.7,1415,151
"1505","Lasso mod 10000",18.8801345857102,0.6,634,151
"1506","Lasso mod 200",18.8801345857102,0.6,634,151
"1507","Lasso mod 100",19.3826111488248,0.62,920,151
"1508","Lasso mod 50",19.3826111488248,0.62,920,151
"1509","Naive",20.1654102859464,0.4,200,151
"1510","Oracle",18.2221053515764,1,484,151
"1511","Lasso",10.0008144328952,0.66,427,152
"1512","Ada Lasso",9.96792958067985,0.76,1314,152
"1513","Local prior",10.240951127198,0.74,2300,152
"1514","Non local",10.3701763540752,0.7,3066,152
"1515","Lasso mod 10000",9.90424974018634,0.66,1415,152
"1516","Lasso mod 200",9.90424974018634,0.66,1415,152
"1517","Lasso mod 100",9.91521254645376,0.68,1672,152
"1518","Lasso mod 50",11.139007605084,0.64,4600,152
"1519","Naive",10.8357235995337,0.4,200,152
"1520","Oracle",9.79608518466009,1,497,152
"1521","Lasso",29.5147002750665,0.58,400,153
"1522","Ada Lasso",29.4103137007538,0.58,460,153
"1523","Local prior",30.8718325627659,0.62,876,153
"1524","Non local",30.8718325627659,0.62,876,153
"1525","Lasso mod 10000",29.3539044660552,0.54,340,153
"1526","Lasso mod 200",28.7586365634569,0.6,438,153
"1527","Lasso mod 100",28.5737884481493,0.64,575,153
"1528","Lasso mod 50",30.5107603610201,0.64,968,153
"1529","Naive",30.9885366179471,0.4,200,153
"1530","Oracle",27.6813182758755,1,484,153
"1531","Lasso",12.4482805588346,0.64,511,154
"1532","Ada Lasso",12.5217915715302,0.72,800,154
"1533","Local prior",12.9005264210463,0.74,1150,154
"1534","Non local",13.3542823930307,0.72,1314,154
"1535","Lasso mod 10000",12.3014193394648,0.62,541,154
"1536","Lasso mod 200",12.5006789202689,0.66,681,154
"1537","Lasso mod 100",13.4819495726249,0.68,968,154
"1538","Lasso mod 50",13.4819495726249,0.68,968,154
"1539","Naive",13.756204531663,0.4,200,154
"1540","Oracle",12.0206034475559,1,484,154
"1541","Lasso",15.8937426389172,0.58,322,155
"1542","Ada Lasso",16.8576235393101,0.68,1022,155
"1543","Local prior",16.794276730447,0.72,968,155
"1544","Non local",16.794276730447,0.72,968,155
"1545","Lasso mod 10000",15.9384205847833,0.62,511,155
"1546","Lasso mod 200",15.9384205847833,0.62,511,155
"1547","Lasso mod 100",15.9384205847833,0.62,511,155
"1548","Lasso mod 50",16.0833302846443,0.58,657,155
"1549","Naive",17.0254594182795,0.4,200,155
"1550","Oracle",15.1412530134906,1,497,155
"1551","Lasso",15.0809372943284,0.6,301,156
"1552","Ada Lasso",14.4165489704819,0.72,484,156
"1553","Local prior",15.5104757359501,0.76,836,156
"1554","Non local",17.1569742283078,0.7,968,156
"1555","Lasso mod 10000",14.7649226668178,0.58,340,156
"1556","Lasso mod 200",15.3227136403105,0.66,471,156
"1557","Lasso mod 100",16.6590136565844,0.6,920,156
"1558","Lasso mod 50",19.5353559812306,0.62,2628,156
"1559","Naive",15.6849924952226,0.4,200,156
"1560","Oracle",14.0826859267543,1,484,156
"1561","Lasso",23.9051902710201,0.72,484,157
"1562","Ada Lasso",24.7017783036664,0.72,613,157
"1563","Local prior",25.1712379026993,0.7,1150,157
"1564","Non local",25.2333887377728,0.72,1150,157
"1565","Lasso mod 10000",24.6419745467617,0.52,541,157
"1566","Lasso mod 200",24.6308404341872,0.58,634,157
"1567","Lasso mod 100",24.6308404341872,0.58,634,157
"1568","Lasso mod 50",24.5964731965024,0.6,657,157
"1569","Naive",25.0678247141088,0.4,200,157
"1570","Oracle",23.163660689631,1,427,157
"1571","Lasso",53.7878808870121,0.62,471,158
"1572","Ada Lasso",55.7144969373827,0.72,1226,158
"1573","Local prior",59.4982906877939,0.64,1840,158
"1574","Non local",59.1638847268681,0.62,1415,158
"1575","Lasso mod 10000",53.345619863949,0.6,460,158
"1576","Lasso mod 200",52.5216189370735,0.62,613,158
"1577","Lasso mod 100",52.5216189370735,0.62,613,158
"1578","Lasso mod 50",55.7829134772865,0.62,920,158
"1579","Naive",56.3237951203783,0.4,200,158
"1580","Oracle",52.4381622974043,1,557,158
"1581","Lasso",17.6874142918648,0.6,311,159
"1582","Ada Lasso",17.0719728265171,0.76,541,159
"1583","Local prior",20.1022655385727,0.72,1415,159
"1584","Non local",20.0627494213969,0.74,1672,159
"1585","Lasso mod 10000",17.8894291829399,0.52,296,159
"1586","Lasso mod 200",18.4862768034632,0.64,707,159
"1587","Lasso mod 100",21.3559529182701,0.6,1415,159
"1588","Lasso mod 50",21.3559529182701,0.6,1415,159
"1589","Naive",19.2379541505606,0.4,200,159
"1590","Oracle",16.8410480467904,1,460,159
"1591","Lasso",22.9916979760502,0.7,800,160
"1592","Ada Lasso",23.7865228416198,0.7,1226,160
"1593","Local prior",24.3234233167598,0.68,2044,160
"1594","Non local",26.2868115207127,0.68,3066,160
"1595","Lasso mod 10000",22.0379928300596,0.68,707,160
"1596","Lasso mod 200",22.8374571013451,0.7,876,160
"1597","Lasso mod 100",22.0379928300596,0.68,707,160
"1598","Lasso mod 50",23.0053543163901,0.72,1533,160
"1599","Naive",24.7576482399143,0.4,200,160
"1600","Oracle",21.8993415571687,1,525,160
"1601","Lasso",16.6382007371304,0.66,317,161
"1602","Ada Lasso",17.5369513190658,0.64,920,161
"1603","Local prior",17.4408970247755,0.64,876,161
"1604","Non local",18.9900564337984,0.62,2044,161
"1605","Lasso mod 10000",17.0495161848927,0.64,497,161
"1606","Lasso mod 200",17.0710323867979,0.6,541,161
"1607","Lasso mod 100",18.0198086077226,0.7,1082,161
"1608","Lasso mod 50",18.0198086077226,0.7,1082,161
"1609","Naive",18.0450124064667,0.4,200,161
"1610","Oracle",16.1193661509622,1,460,161
"1611","Lasso",10.9647429977914,0.72,301,162
"1612","Ada Lasso",10.5192556787311,0.7,438,162
"1613","Local prior",12.2553214940178,0.74,836,162
"1614","Non local",11.0588241570804,0.68,766,162
"1615","Lasso mod 10000",11.0827831573909,0.58,283,162
"1616","Lasso mod 200",10.8173221507041,0.74,375,162
"1617","Lasso mod 100",10.8173221507041,0.74,375,162
"1618","Lasso mod 50",19.7778408660798,0.58,18400,162
"1619","Naive",11.6471780527533,0.4,200,162
"1620","Oracle",10.4740330510996,1,484,162
"1621","Lasso",11.0504695750079,0.62,383,163
"1622","Ada Lasso",11.0737824586069,0.76,613,163
"1623","Local prior",11.330331892352,0.78,1150,163
"1624","Non local",12.4103247635301,0.7,1415,163
"1625","Lasso mod 10000",10.9288771679467,0.56,353,163
"1626","Lasso mod 200",11.2587743629774,0.78,736,163
"1627","Lasso mod 100",11.2587743629774,0.78,736,163
"1628","Lasso mod 50",11.6544189664372,0.74,968,163
"1629","Naive",11.6990985180782,0.4,200,163
"1630","Oracle",10.8667217831878,1,557,163
"1631","Lasso",29.7608335056669,0.6,427,164
"1632","Ada Lasso",29.7962953607865,0.7,511,164
"1633","Local prior",29.3783341439738,0.76,968,164
"1634","Non local",34.5790816893433,0.68,2044,164
"1635","Lasso mod 10000",30.3046979062101,0.48,248,164
"1636","Lasso mod 200",31.9320182535482,0.66,707,164
"1637","Lasso mod 100",31.9320182535482,0.66,707,164
"1638","Lasso mod 50",31.9320182535482,0.66,707,164
"1639","Naive",30.6191157710402,0.4,200,164
"1640","Oracle",28.5941211298955,1,448,164
"1641","Lasso",15.9462134345235,0.68,541,165
"1642","Ada Lasso",16.9943608263005,0.7,1226,165
"1643","Local prior",17.8803768582692,0.7,1672,165
"1644","Non local",18.2009864286876,0.68,1840,165
"1645","Lasso mod 10000",16.6434126177874,0.66,800,165
"1646","Lasso mod 200",16.6434126177874,0.66,800,165
"1647","Lasso mod 100",16.6434126177874,0.66,800,165
"1648","Lasso mod 50",22.7081633082445,0.62,3680,165
"1649","Naive",16.9462062726158,0.4,200,165
"1650","Oracle",15.2619809994435,1,511,165
"1651","Lasso",12.6224236393753,0.62,525,166
"1652","Ada Lasso",12.6601689752072,0.7,836,166
"1653","Local prior",15.0212623445007,0.66,2044,166
"1654","Non local",15.2553637831396,0.64,2044,166
"1655","Lasso mod 10000",13.1990335686501,0.6,920,166
"1656","Lasso mod 200",13.6224224407473,0.6,1082,166
"1657","Lasso mod 100",13.6566703547504,0.64,1314,166
"1658","Lasso mod 50",13.6566703547504,0.64,1314,166
"1659","Naive",13.9382664017146,0.4,200,166
"1660","Oracle",12.3353576589075,1,497,166
"1661","Lasso",16.76571882044,0.7,471,167
"1662","Ada Lasso",17.0268577046544,0.7,1082,167
"1663","Local prior",17.2063660131442,0.72,1533,167
"1664","Non local",19.7045951857154,0.64,2300,167
"1665","Lasso mod 10000",16.8624081676311,0.58,448,167
"1666","Lasso mod 200",16.7052968474358,0.68,613,167
"1667","Lasso mod 100",18.9743261465102,0.64,1415,167
"1668","Lasso mod 50",19.5346082971172,0.68,2044,167
"1669","Naive",17.6160146947305,0.4,200,167
"1670","Oracle",16.5335099997519,1,525,167
"1671","Lasso",25.5297788879979,0.6,460,168
"1672","Ada Lasso",26.1027103412942,0.6,575,168
"1673","Local prior",28.2335058275063,0.66,1226,168
"1674","Non local",29.6013854735351,0.7,2300,168
"1675","Lasso mod 10000",25.9517094954762,0.58,438,168
"1676","Lasso mod 200",26.356293701528,0.6,876,168
"1677","Lasso mod 100",26.356293701528,0.6,876,168
"1678","Lasso mod 50",26.356293701528,0.6,876,168
"1679","Naive",28.1052190110623,0.4,200,168
"1680","Oracle",23.752859417831,1,525,168
"1681","Lasso",12.5426318796679,0.64,736,169
"1682","Ada Lasso",12.9932869563078,0.68,2300,169
"1683","Local prior",12.9134316392564,0.66,2044,169
"1684","Non local",13.5841360030446,0.66,3680,169
"1685","Lasso mod 10000",11.7185159854102,0.72,634,169
"1686","Lasso mod 200",13.2049521097378,0.66,2300,169
"1687","Lasso mod 100",13.2049521097378,0.66,2300,169
"1688","Lasso mod 50",14.163388648767,0.64,3680,169
"1689","Naive",11.3412400365271,0.4,200,169
"1690","Oracle",10.3016104875509,1,525,169
"1691","Lasso",21.7987790901815,0.64,360,170
"1692","Ada Lasso",22.0957103777691,0.74,541,170
"1693","Local prior",24.8225542722009,0.74,1150,170
"1694","Non local",27.3684588375107,0.64,1533,170
"1695","Lasso mod 10000",21.7073430672991,0.68,418,170
"1696","Lasso mod 200",22.0993232042008,0.72,613,170
"1697","Lasso mod 100",22.3186346373607,0.74,707,170
"1698","Lasso mod 50",25.9952342242777,0.74,1415,170
"1699","Naive",22.1077424482792,0.4,200,170
"1700","Oracle",21.2470392265462,1,497,170
"1701","Lasso",12.0205905538018,0.6,278,171
"1702","Ada Lasso",12.0748108192308,0.66,876,171
"1703","Local prior",12.6611263626525,0.7,1415,171
"1704","Non local",12.8908693753687,0.68,1672,171
"1705","Lasso mod 10000",11.5172959467394,0.58,391,171
"1706","Lasso mod 200",11.8478178306323,0.52,448,171
"1707","Lasso mod 100",11.7599398488912,0.62,613,171
"1708","Lasso mod 50",12.3644963960405,0.68,968,171
"1709","Naive",12.8131029717032,0.4,200,171
"1710","Oracle",10.8915341773013,1,471,171
"1711","Lasso",29.6437814813206,0.66,471,172
"1712","Ada Lasso",30.2495514649273,0.76,707,172
"1713","Local prior",33.6465100661666,0.74,1314,172
"1714","Non local",33.9602503045407,0.72,1533,172
"1715","Lasso mod 10000",29.5496533954873,0.68,497,172
"1716","Lasso mod 200",30.1844418978855,0.66,613,172
"1717","Lasso mod 100",30.2364687508569,0.68,634,172
"1718","Lasso mod 50",30.2364687508569,0.68,634,172
"1719","Naive",31.0766540298903,0.4,200,172
"1720","Oracle",28.6848642553495,1,511,172
"1721","Lasso",18.4047027175697,0.5,418,173
"1722","Ada Lasso",18.8055070823323,0.6,836,173
"1723","Local prior",18.6976583828883,0.62,1415,173
"1724","Non local",20.7714834740163,0.66,2628,173
"1725","Lasso mod 10000",17.7662360363379,0.52,375,173
"1726","Lasso mod 200",18.2579585632071,0.52,613,173
"1727","Lasso mod 100",19.5282269038819,0.68,2044,173
"1728","Lasso mod 50",19.5282269038819,0.68,2044,173
"1729","Naive",19.0502533785985,0.4,200,173
"1730","Oracle",17.0237721673966,1,511,173
"1731","Lasso",27.3186176628832,0.7,1150,174
"1732","Ada Lasso",27.7410060241354,0.72,2044,174
"1733","Local prior",29.6078115776882,0.7,2300,174
"1734","Non local",30.4320411253035,0.68,2628,174
"1735","Lasso mod 10000",27.5949907345028,0.72,1226,174
"1736","Lasso mod 200",27.5949907345028,0.72,1226,174
"1737","Lasso mod 100",27.5949907345028,0.72,1226,174
"1738","Lasso mod 50",27.7710403138303,0.7,1672,174
"1739","Naive",29.1028461024559,0.4,200,174
"1740","Oracle",26.1782853315533,1,541,174
"1741","Lasso",19.0793071734234,0.56,438,175
"1742","Ada Lasso",19.2636068872684,0.68,541,175
"1743","Local prior",19.7071922646211,0.74,920,175
"1744","Non local",19.7877252606285,0.72,1533,175
"1745","Lasso mod 10000",19.0390846809602,0.42,334,175
"1746","Lasso mod 200",20.6903002713792,0.66,1314,175
"1747","Lasso mod 100",20.6739974145703,0.64,1533,175
"1748","Lasso mod 50",20.6739974145703,0.64,1533,175
"1749","Naive",19.3649367004802,0.4,200,175
"1750","Oracle",17.3773706844827,1,460,175
"1751","Lasso",55.3307635702645,0.6,613,176
"1752","Ada Lasso",56.0892985469223,0.66,1533,176
"1753","Local prior",58.3110232074074,0.64,2628,176
"1754","Non local",60.8072775165784,0.66,4600,176
"1755","Lasso mod 10000",53.7962399516354,0.7,1226,176
"1756","Lasso mod 200",53.8340646582542,0.72,1150,176
"1757","Lasso mod 100",54.3662644017336,0.72,1415,176
"1758","Lasso mod 50",54.3662644017336,0.72,1415,176
"1759","Naive",54.534542760357,0.4,200,176
"1760","Oracle",51.3653964595852,1,525,176
"1761","Lasso",16.8145147341822,0.52,484,177
"1762","Ada Lasso",16.4471611750368,0.68,920,177
"1763","Local prior",17.6538338450776,0.68,1314,177
"1764","Non local",18.933859166175,0.72,1840,177
"1765","Lasso mod 10000",16.3446003733415,0.62,525,177
"1766","Lasso mod 200",17.2109978736666,0.66,1150,177
"1767","Lasso mod 100",17.2109978736666,0.66,1150,177
"1768","Lasso mod 50",17.7052404495371,0.68,1226,177
"1769","Naive",17.127586259919,0.4,200,177
"1770","Oracle",14.9186662169709,1,497,177
"1771","Lasso",25.0617150846911,0.64,360,178
"1772","Ada Lasso",25.1275751771401,0.58,334,178
"1773","Local prior",25.4068462851752,0.68,1314,178
"1774","Non local",26.5514275855908,0.68,1314,178
"1775","Lasso mod 10000",25.4347853410108,0.48,274,178
"1776","Lasso mod 200",25.0774811481926,0.54,334,178
"1777","Lasso mod 100",26.0281370127822,0.62,525,178
"1778","Lasso mod 50",25.6972406058784,0.68,681,178
"1779","Naive",26.2983909368002,0.4,200,178
"1780","Oracle",23.2187506501619,1,525,178
"1781","Lasso",5.00108436787655,0.62,408,179
"1782","Ada Lasso",4.93558546656564,0.66,613,179
"1783","Local prior",5.61479339234666,0.66,1415,179
"1784","Non local",5.61479339234666,0.66,1415,179
"1785","Lasso mod 10000",5.34138716731076,0.56,322,179
"1786","Lasso mod 200",5.2118371408542,0.62,541,179
"1787","Lasso mod 100",5.19368219437829,0.66,657,179
"1788","Lasso mod 50",7.05656775115352,0.62,9200,179
"1789","Naive",5.22645213501136,0.4,200,179
"1790","Oracle",4.69637630289427,1,525,179
"1791","Lasso",22.6023247192075,0.64,427,180
"1792","Ada Lasso",22.7319782048322,0.6,707,180
"1793","Local prior",22.843127804721,0.62,1415,180
"1794","Non local",23.2800601228174,0.66,2044,180
"1795","Lasso mod 10000",22.7768866507805,0.6,511,180
"1796","Lasso mod 200",22.964606914104,0.54,613,180
"1797","Lasso mod 100",22.964606914104,0.54,613,180
"1798","Lasso mod 50",23.2725068061515,0.62,2300,180
"1799","Naive",25.2782988372417,0.4,200,180
"1800","Oracle",21.7023958173318,1,541,180
"1801","Lasso",12.9897301850058,0.54,375,181
"1802","Ada Lasso",13.7467756190551,0.62,681,181
"1803","Local prior",14.3471589757866,0.64,920,181
"1804","Non local",17.8537050587023,0.62,1533,181
"1805","Lasso mod 10000",12.589817587468,0.52,340,181
"1806","Lasso mod 200",13.1625730112792,0.52,484,181
"1807","Lasso mod 100",13.1625730112792,0.52,484,181
"1808","Lasso mod 50",15.1657769426891,0.64,1314,181
"1809","Naive",13.1383132795355,0.4,200,181
"1810","Oracle",11.3567050668665,1,511,181
"1811","Lasso",11.0129107601,0.7,438,182
"1812","Ada Lasso",11.1725316900839,0.76,657,182
"1813","Local prior",12.1049115916135,0.76,1150,182
"1814","Non local",12.1049115916135,0.76,1150,182
"1815","Lasso mod 10000",11.0064122609716,0.68,541,182
"1816","Lasso mod 200",10.9347467178355,0.74,634,182
"1817","Lasso mod 100",12.8852923324181,0.6,1533,182
"1818","Lasso mod 50",12.8852923324181,0.6,1533,182
"1819","Naive",11.1457925830231,0.4,200,182
"1820","Oracle",10.4024178767443,1,438,182
"1821","Lasso",7.85103165311382,0.48,287,183
"1822","Ada Lasso",7.79783200568034,0.6,471,183
"1823","Local prior",7.68806618170897,0.78,920,183
"1824","Non local",7.7403694417004,0.76,968,183
"1825","Lasso mod 10000",7.64020268280922,0.64,525,183
"1826","Lasso mod 200",7.64020268280922,0.64,525,183
"1827","Lasso mod 100",7.79766575401882,0.68,657,183
"1828","Lasso mod 50",8.58605035205641,0.66,1226,183
"1829","Naive",8.11003399512016,0.4,200,183
"1830","Oracle",7.20283814592771,1,557,183
"1831","Lasso",23.2367542314448,0.56,340,184
"1832","Ada Lasso",23.3603190361099,0.64,471,184
"1833","Local prior",25.0548659410629,0.66,920,184
"1834","Non local",24.9763384494526,0.66,968,184
"1835","Lasso mod 10000",23.7589923678648,0.54,353,184
"1836","Lasso mod 200",23.9621806873834,0.62,460,184
"1837","Lasso mod 100",23.9621806873834,0.62,460,184
"1838","Lasso mod 50",25.2257346767011,0.66,800,184
"1839","Naive",24.6243888428856,0.4,200,184
"1840","Oracle",21.3892286652977,1,541,184
"1841","Lasso",25.4805708480657,0.64,460,185
"1842","Ada Lasso",25.9884726242006,0.7,613,185
"1843","Local prior",26.0908739632031,0.68,1672,185
"1844","Non local",27.6856053092519,0.68,2628,185
"1845","Lasso mod 10000",24.6802439410382,0.64,418,185
"1846","Lasso mod 200",27.9296043982936,0.62,1672,185
"1847","Lasso mod 100",27.9296043982936,0.62,1672,185
"1848","Lasso mod 50",29.0616285290723,0.62,2300,185
"1849","Naive",27.0369984260484,0.4,200,185
"1850","Oracle",24.4491252599754,1,497,185
"1851","Lasso",12.9487804888912,0.66,368,186
"1852","Ada Lasso",13.0754437942773,0.8,593,186
"1853","Local prior",14.1028986875418,0.78,876,186
"1854","Non local",13.0846764686287,0.84,800,186
"1855","Lasso mod 10000",13.1051808666522,0.64,360,186
"1856","Lasso mod 200",13.0299930117131,0.66,368,186
"1857","Lasso mod 100",13.3622558939032,0.72,471,186
"1858","Lasso mod 50",13.3622558939032,0.72,471,186
"1859","Naive",14.4554855390927,0.4,200,186
"1860","Oracle",12.6846727966447,1,511,186
"1861","Lasso",13.3408435152474,0.62,460,187
"1862","Ada Lasso",13.3882993798715,0.72,800,187
"1863","Local prior",16.1063870570871,0.66,1672,187
"1864","Non local",16.0964340444548,0.62,2044,187
"1865","Lasso mod 10000",13.5895037142802,0.58,427,187
"1866","Lasso mod 200",13.9686661822301,0.62,657,187
"1867","Lasso mod 100",13.9271569294277,0.64,736,187
"1868","Lasso mod 50",15.1740244268327,0.64,1533,187
"1869","Naive",14.7380165452,0.4,200,187
"1870","Oracle",12.7048565778302,1,525,187
"1871","Lasso",31.7253175417353,0.56,306,188
"1872","Ada Lasso",31.1715803621809,0.68,471,188
"1873","Local prior",35.7582289323229,0.7,968,188
"1874","Non local",35.8121399735706,0.72,1082,188
"1875","Lasso mod 10000",32.276461625133,0.58,283,188
"1876","Lasso mod 200",32.276461625133,0.58,283,188
"1877","Lasso mod 100",31.9949654312696,0.64,408,188
"1878","Lasso mod 50",32.3888482553402,0.66,460,188
"1879","Naive",33.9210958540532,0.4,200,188
"1880","Oracle",30.7717650967355,1,460,188
"1881","Lasso",13.3865421858198,0.72,418,189
"1882","Ada Lasso",13.4251254914114,0.72,511,189
"1883","Local prior",14.5754237571854,0.74,1533,189
"1884","Non local",15.7822331305461,0.64,1840,189
"1885","Lasso mod 10000",14.0694697383898,0.6,408,189
"1886","Lasso mod 200",13.9827335105697,0.68,613,189
"1887","Lasso mod 100",13.9827335105697,0.68,613,189
"1888","Lasso mod 50",14.6977479979825,0.74,920,189
"1889","Naive",14.1085846485467,0.4,200,189
"1890","Oracle",12.4205756116629,1,525,189
"1891","Lasso",16.5681011035888,0.56,340,190
"1892","Ada Lasso",16.1808310025585,0.62,375,190
"1893","Local prior",20.1802561417639,0.62,1415,190
"1894","Non local",22.1798992034049,0.6,3680,190
"1895","Lasso mod 10000",16.2393059667988,0.6,383,190
"1896","Lasso mod 200",16.2393059667988,0.6,383,190
"1897","Lasso mod 100",19.3052322261984,0.62,2044,190
"1898","Lasso mod 50",21.2164551486032,0.62,2628,190
"1899","Naive",17.8171442934699,0.4,200,190
"1900","Oracle",15.6210940332515,1,484,190
"1901","Lasso",11.078294803174,0.72,634,191
"1902","Ada Lasso",11.083742863826,0.7,657,191
"1903","Local prior",11.2739169636919,0.7,1415,191
"1904","Non local",11.2739169636919,0.7,1415,191
"1905","Lasso mod 10000",11.3575262828607,0.74,525,191
"1906","Lasso mod 200",11.3461862244566,0.72,557,191
"1907","Lasso mod 100",11.3461862244566,0.72,557,191
"1908","Lasso mod 50",13.6328481146652,0.7,1415,191
"1909","Naive",12.1534322842575,0.4,200,191
"1910","Oracle",11.2882071697497,1,575,191
"1911","Lasso",21.7131507871392,0.76,448,192
"1912","Ada Lasso",21.5618975331338,0.86,657,192
"1913","Local prior",24.7366087252082,0.78,920,192
"1914","Non local",24.8200065962214,0.76,968,192
"1915","Lasso mod 10000",21.7981618866855,0.78,427,192
"1916","Lasso mod 200",21.9223251008228,0.76,460,192
"1917","Lasso mod 100",21.54525726488,0.8,557,192
"1918","Lasso mod 50",22.2342439579218,0.78,613,192
"1919","Naive",22.9904071468999,0.4,200,192
"1920","Oracle",20.9583478274039,1,448,192
"1921","Lasso",31.5233000399651,0.62,360,193
"1922","Ada Lasso",31.2603392626064,0.74,766,193
"1923","Local prior",31.3998792806994,0.78,876,193
"1924","Non local",31.0851308674534,0.8,836,193
"1925","Lasso mod 10000",31.2621286456872,0.66,383,193
"1926","Lasso mod 200",31.1380399630269,0.66,400,193
"1927","Lasso mod 100",31.4740722188802,0.76,541,193
"1928","Lasso mod 50",31.4740722188802,0.76,541,193
"1929","Naive",31.8346345690855,0.4,200,193
"1930","Oracle",29.7996554348443,1,511,193
"1931","Lasso",19.8063065877613,0.68,593,194
"1932","Ada Lasso",19.6739069158881,0.72,800,194
"1933","Local prior",19.5667882731175,0.78,1150,194
"1934","Non local",19.8409061256868,0.74,1314,194
"1935","Lasso mod 10000",19.7152969903236,0.66,657,194
"1936","Lasso mod 200",19.7909444865085,0.68,836,194
"1937","Lasso mod 100",19.7909444865085,0.68,836,194
"1938","Lasso mod 50",19.8551034846994,0.7,920,194
"1939","Naive",21.195964136233,0.4,200,194
"1940","Oracle",18.9833039338866,1,484,194
"1941","Lasso",25.7653752870206,0.6,353,195
"1942","Ada Lasso",23.7678761073984,0.8,876,195
"1943","Local prior",24.1418466870008,0.76,1533,195
"1944","Non local",27.8523336648548,0.62,3680,195
"1945","Lasso mod 10000",24.3423988357917,0.64,681,195
"1946","Lasso mod 200",25.1452502901843,0.62,968,195
"1947","Lasso mod 100",25.1452502901843,0.62,968,195
"1948","Lasso mod 50",24.7689420987094,0.68,1226,195
"1949","Naive",26.1059409582572,0.4,200,195
"1950","Oracle",24.0709558066091,1,511,195
"1951","Lasso",24.2342780785815,0.72,511,196
"1952","Ada Lasso",24.1445575527352,0.76,634,196
"1953","Local prior",25.1524261429544,0.72,1226,196
"1954","Non local",26.7600712917586,0.7,1840,196
"1955","Lasso mod 10000",25.166658983149,0.64,920,196
"1956","Lasso mod 200",25.0659897480146,0.62,1022,196
"1957","Lasso mod 100",25.0659897480146,0.62,1022,196
"1958","Lasso mod 50",25.0659897480146,0.62,1022,196
"1959","Naive",25.6277438749187,0.4,200,196
"1960","Oracle",24.0136694965912,1,497,196
"1961","Lasso",24.3500874378363,0.68,657,197
"1962","Ada Lasso",24.6012189096585,0.74,968,197
"1963","Local prior",27.9042273276911,0.66,1840,197
"1964","Non local",31.2802824899081,0.62,3066,197
"1965","Lasso mod 10000",26.3040400015649,0.62,736,197
"1966","Lasso mod 200",31.1216025331158,0.66,3680,197
"1967","Lasso mod 100",31.1216025331158,0.66,3680,197
"1968","Lasso mod 50",31.1216025331158,0.66,3680,197
"1969","Naive",25.26320065487,0.4,200,197
"1970","Oracle",23.909553594983,1,525,197
"1971","Lasso",23.4842538164042,0.7,460,198
"1972","Ada Lasso",23.946364570515,0.76,1022,198
"1973","Local prior",26.2469160106088,0.74,1415,198
"1974","Non local",26.2469160106088,0.74,1415,198
"1975","Lasso mod 10000",23.6336693932396,0.76,511,198
"1976","Lasso mod 200",23.370707154534,0.78,634,198
"1977","Lasso mod 100",23.3011129598436,0.76,681,198
"1978","Lasso mod 50",23.3011129598436,0.76,681,198
"1979","Naive",25.0334928744507,0.4,200,198
"1980","Oracle",23.1448889696149,1,541,198
"1981","Lasso",29.6405633706591,0.58,448,199
"1982","Ada Lasso",32.6825073482194,0.7,1672,199
"1983","Local prior",32.9927229496053,0.7,2300,199
"1984","Non local",34.7268669307655,0.64,4600,199
"1985","Lasso mod 10000",29.884682982979,0.54,448,199
"1986","Lasso mod 200",32.46787052428,0.68,800,199
"1987","Lasso mod 100",29.884682982979,0.54,448,199
"1988","Lasso mod 50",33.4578647879138,0.64,1082,199
"1989","Naive",31.7522150416667,0.4,200,199
"1990","Oracle",28.4924038898737,1,511,199
"1991","Lasso",37.4205449029028,0.56,408,200
"1992","Ada Lasso",36.7723495522412,0.7,876,200
"1993","Local prior",37.5491297456563,0.72,1314,200
"1994","Non local",39.180184753819,0.72,1840,200
"1995","Lasso mod 10000",37.7301127281581,0.48,408,200
"1996","Lasso mod 200",37.5023316739209,0.54,438,200
"1997","Lasso mod 100",37.299175129288,0.52,497,200
"1998","Lasso mod 50",38.0815717195669,0.6,1022,200
"1999","Naive",40.0892822849844,0.4,200,200
"2000","Oracle",35.8381364132357,1,471,200
"2001","Lasso",17.8325720331022,0.58,408,201
