"","metodologia","mse","accuracy","n","seed"
"84","Non local",194.604724063333,0.6,3680,9
"85","Lasso mod 10000",188.718335265848,0.46,557,9
"86","Lasso mod 200",185.515829022008,0.52,836,9
"87","Lasso mod 100",185.54922331733,0.54,876,9
"88","Lasso mod 50",187.242113614652,0.64,2300,9
"89","Naive",206.072672287348,0.4,200,9
"90","Oracle",192.318542303778,1,448,9
"91","Lasso",205.71349793737,0.64,1840,10
"92","Ada Lasso",207.362950962905,0.6,2628,10
"93","Local prior",208.160466236009,0.62,3066,10
"94","Non local",213.270421184454,0.58,9200,10
"95","Lasso mod 10000",207.755834617016,0.62,2300,10
"96","Lasso mod 200",207.755834617016,0.62,2300,10
"97","Lasso mod 100",207.755834617016,0.62,2300,10
"98","Lasso mod 50",208.69685419574,0.64,2628,10
"99","Naive",227.216525080058,0.4,200,10
"100","Oracle",201.243162890525,1,511,10
"101","Lasso",221.048650413085,0.6,Inf,11
"102","Ada Lasso",221.048650413085,0.6,Inf,11
"103","Local prior",221.048650413085,0.6,Inf,11
"104","Non local",221.048650413085,0.6,Inf,11
"105","Lasso mod 10000",212.891230596013,0.58,3680,11
"106","Lasso mod 200",212.891230596013,0.58,3680,11
"107","Lasso mod 100",212.891230596013,0.58,3680,11
"108","Lasso mod 50",212.891230596013,0.58,3680,11
"109","Naive",229.412993596022,0.4,200,11
"110","Oracle",206.661784020429,1,497,11
"111","Lasso",249.784038094727,0.56,766,12
"112","Ada Lasso",249.036642585346,0.64,1226,12
"113","Local prior",247.325217577341,0.66,1415,12
"114","Non local",269.288175775988,0.6,Inf,12
"115","Lasso mod 10000",264.295847711191,0.58,460,12
"116","Lasso mod 200",269.288175775988,0.6,Inf,12
"117","Lasso mod 100",265.908807322326,0.6,438,12
"118","Lasso mod 50",269.288175775988,0.6,Inf,12
"119","Naive",289.946898963226,0.4,200,12
"120","Oracle",251.74052889651,1,497,12
"121","Lasso",151.558628367278,0.68,800,13
"122","Ada Lasso",152.451266772798,0.6,1672,13
"123","Local prior",152.005974289632,0.64,1672,13
"124","Non local",156.455845457728,0.6,Inf,13
"125","Lasso mod 10000",149.96806952245,0.58,448,13
"126","Lasso mod 200",156.455845457728,0.6,Inf,13
"127","Lasso mod 100",156.455845457728,0.6,Inf,13
"128","Lasso mod 50",156.455845457728,0.6,Inf,13
"129","Naive",171.110265432733,0.4,200,13
"130","Oracle",151.512568695646,1,497,13
"131","Lasso",258.120237516754,0.64,1415,14
"132","Ada Lasso",271.524040389207,0.6,Inf,14
"133","Local prior",269.910393847309,0.62,9200,14
"134","Non local",271.524040389207,0.6,Inf,14
"135","Lasso mod 10000",258.955366109522,0.7,3680,14
"136","Lasso mod 200",258.955366109522,0.7,3680,14
"137","Lasso mod 100",258.835021971294,0.68,4600,14
"138","Lasso mod 50",258.955366109522,0.7,3680,14
"139","Naive",277.077511897415,0.4,200,14
"140","Oracle",256.973089137138,1,541,14
"141","Lasso",289.749918294668,0.66,836,15
"142","Ada Lasso",290.002257802627,0.64,1150,15
"143","Local prior",298.516143747985,0.62,2628,15
"144","Non local",299.418622111182,0.58,6133,15
"145","Lasso mod 10000",292.503658838449,0.64,4600,15
"146","Lasso mod 200",292.503658838449,0.64,4600,15
"147","Lasso mod 100",292.503658838449,0.64,4600,15
"148","Lasso mod 50",307.921984461149,0.6,Inf,15
"149","Naive",321.726992818618,0.4,200,15
"150","Oracle",292.506944130604,1,541,15
"151","Lasso",136.133161703364,0.6,2044,16
"152","Ada Lasso",135.059418967905,0.62,1314,16
"153","Local prior",136.682128485824,0.64,6133,16
"154","Non local",139.933335677662,0.62,18400,16
"155","Lasso mod 10000",134.947060815023,0.64,1415,16
"156","Lasso mod 200",134.947060815023,0.64,1415,16
"157","Lasso mod 100",135.272358526792,0.62,2044,16
"158","Lasso mod 50",134.947060815023,0.64,1415,16
"159","Naive",146.48815869599,0.4,200,16
"160","Oracle",130.893997122394,1,525,16
"161","Lasso",344.850266104375,0.56,557,17
"162","Ada Lasso",347.527065636886,0.56,1533,17
"163","Local prior",354.917340877235,0.54,3680,17
"164","Non local",355.885054799061,0.6,Inf,17
"165","Lasso mod 10000",342.368483220275,0.58,968,17
"166","Lasso mod 200",342.970060930279,0.6,1150,17
"167","Lasso mod 100",348.729312988511,0.56,2628,17
"168","Lasso mod 50",347.472258095711,0.56,9200,17
"169","Naive",389.634450225427,0.4,200,17
"170","Oracle",338.827687364306,1,484,17
"171","Lasso",229.462088715971,0.64,1415,18
"172","Ada Lasso",245.325900142466,0.62,6133,18
"173","Local prior",242.110787371844,0.64,4600,18
"174","Non local",254.05691113386,0.6,Inf,18
"175","Lasso mod 10000",230.301689402774,0.62,1840,18
"176","Lasso mod 200",235.032374724538,0.62,6133,18
"177","Lasso mod 100",235.032374724538,0.62,6133,18
"178","Lasso mod 50",254.05691113386,0.6,Inf,18
"179","Naive",261.522204055688,0.4,200,18
"180","Oracle",233.987288503516,1,593,18
"181","Lasso",176.47148098725,0.64,3066,19
"182","Ada Lasso",180.523506454537,0.62,9200,19
"183","Local prior",180.440418625377,0.6,4600,19
"184","Non local",180.523506454537,0.62,9200,19
"185","Lasso mod 10000",175.706522196895,0.58,1672,19
"186","Lasso mod 200",176.197548091132,0.56,1533,19
"187","Lasso mod 100",179.74365645323,0.62,4600,19
"188","Lasso mod 50",195.00169884201,0.6,Inf,19
"189","Naive",184.19586100265,0.4,200,19
"190","Oracle",173.133097323528,1,497,19
"191","Lasso",264.551172933661,0.66,1022,20
"192","Ada Lasso",265.576669000006,0.62,3066,20
"193","Local prior",265.576669000006,0.62,3066,20
"194","Non local",265.865218402105,0.64,4600,20
"195","Lasso mod 10000",260.15931234136,0.6,1082,20
"196","Lasso mod 200",253.340750485877,0.58,836,20
"197","Lasso mod 100",260.500158432322,0.6,1314,20
"198","Lasso mod 50",261.000437848213,0.62,1415,20
"199","Naive",283.123013687857,0.4,200,20
"200","Oracle",250.131642142038,1,471,20
"201","Lasso",128.687297343856,0.62,657,21
"202","Ada Lasso",126.246870986568,0.68,1022,21
"203","Local prior",130.878124517413,0.6,2044,21
"204","Non local",132.760679737553,0.6,4600,21
"205","Lasso mod 10000",125.225474946846,0.64,1314,21
"206","Lasso mod 200",125.225474946846,0.64,1314,21
"207","Lasso mod 100",127.415988798327,0.62,3680,21
"208","Lasso mod 50",125.225474946846,0.64,1314,21
"209","Naive",147.542703039942,0.4,200,21
"210","Oracle",124.719105897196,1,511,21
"211","Lasso",254.799339106005,0.6,Inf,22
"212","Ada Lasso",254.799339106005,0.6,Inf,22
"213","Local prior",254.799339106005,0.6,Inf,22
"214","Non local",254.799339106005,0.6,Inf,22
"215","Lasso mod 10000",251.554817419523,0.64,9200,22
"216","Lasso mod 200",251.554817419523,0.64,9200,22
"217","Lasso mod 100",254.799339106005,0.6,Inf,22
"218","Lasso mod 50",254.799339106005,0.6,Inf,22
"219","Naive",262.742493745892,0.4,200,22
"220","Oracle",233.452140893618,1,575,22
"221","Lasso",181.063525513495,0.5,511,23
"222","Ada Lasso",187.431627222061,0.54,2628,23
"223","Local prior",188.609709146777,0.56,9200,23
"224","Non local",189.623420813235,0.6,Inf,23
"225","Lasso mod 10000",189.296174983397,0.52,3066,23
"226","Lasso mod 200",189.296174983397,0.52,3066,23
"227","Lasso mod 100",183.590277177075,0.54,1672,23
"228","Lasso mod 50",189.296174983397,0.52,3066,23
"229","Naive",197.195066502037,0.4,200,23
"230","Oracle",182.516248463678,1,484,23
"231","Lasso",166.451219837622,0.56,2628,24
"232","Ada Lasso",177.851519753402,0.6,Inf,24
"233","Local prior",175.2946525728,0.58,9200,24
"234","Non local",177.851519753402,0.6,Inf,24
"235","Lasso mod 10000",165.438754033623,0.6,9200,24
"236","Lasso mod 200",165.438754033623,0.6,9200,24
"237","Lasso mod 100",165.438754033623,0.6,9200,24
"238","Lasso mod 50",165.438754033623,0.6,9200,24
"239","Naive",183.414085644508,0.4,200,24
"240","Oracle",160.165780929075,1,511,24
"241","Lasso",467.760969055425,0.6,1672,25
"242","Ada Lasso",476.14181690279,0.64,6133,25
"243","Local prior",476.381092517411,0.66,4600,25
"244","Non local",476.381092517411,0.66,4600,25
"245","Lasso mod 10000",461.753513755407,0.6,593,25
"246","Lasso mod 200",465.340859185409,0.6,1840,25
"247","Lasso mod 100",461.509731224768,0.56,800,25
"248","Lasso mod 50",465.340859185409,0.6,1840,25
"249","Naive",520.863694404382,0.4,200,25
"250","Oracle",460.056329484839,1,497,25
"251","Lasso",92.8199895175248,0.64,1082,26
"252","Ada Lasso",98.2321263810849,0.6,Inf,26
"253","Local prior",94.5921822405715,0.62,6133,26
"254","Non local",98.2321263810849,0.6,Inf,26
"255","Lasso mod 10000",94.5441979891241,0.58,6133,26
"256","Lasso mod 200",98.2321263810849,0.6,Inf,26
"257","Lasso mod 100",98.2321263810849,0.6,Inf,26
"258","Lasso mod 50",94.5441979891241,0.58,6133,26
"259","Naive",96.7507532214509,0.4,200,26
"260","Oracle",91.5261777259188,1,438,26
"261","Lasso",203.094290326091,0.64,657,27
"262","Ada Lasso",201.552820842352,0.66,1314,27
"263","Local prior",206.734271649634,0.62,1672,27
"264","Non local",206.202101632368,0.62,9200,27
"265","Lasso mod 10000",205.959007207712,0.7,634,27
"266","Lasso mod 200",205.215505630967,0.66,634,27
"267","Lasso mod 100",204.78173381425,0.68,736,27
"268","Lasso mod 50",214.673855030908,0.6,Inf,27
"269","Naive",225.924705064291,0.4,200,27
"270","Oracle",205.225294147834,1,557,27
"271","Lasso",274.034644875909,0.58,9200,28
"272","Ada Lasso",274.034644875909,0.58,9200,28
"273","Local prior",274.034644875909,0.58,9200,28
"274","Non local",279.705025828468,0.6,Inf,28
"275","Lasso mod 10000",279.705025828468,0.6,Inf,28
"276","Lasso mod 200",279.705025828468,0.6,Inf,28
"277","Lasso mod 100",279.705025828468,0.6,Inf,28
"278","Lasso mod 50",279.705025828468,0.6,Inf,28
"279","Naive",288.218989711183,0.4,200,28
"280","Oracle",263.443410755102,1,484,28
"281","Lasso",134.416756680464,0.64,1150,29
"282","Ada Lasso",135.863031821532,0.68,2628,29
"283","Local prior",135.700234731881,0.64,3680,29
"284","Non local",143.143279581479,0.62,18400,29
"285","Lasso mod 10000",134.255248942903,0.64,1314,29
"286","Lasso mod 200",134.255248942903,0.64,1314,29
"287","Lasso mod 100",134.255248942903,0.64,1314,29
"288","Lasso mod 50",134.255248942903,0.64,1314,29
"289","Naive",145.831031492679,0.4,200,29
"290","Oracle",129.209954853194,1,557,29
"291","Lasso",224.093277082667,0.64,1022,30
"292","Ada Lasso",236.579037528734,0.58,18400,30
"293","Local prior",236.579037528734,0.58,18400,30
"294","Non local",239.003049897216,0.6,Inf,30
"295","Lasso mod 10000",228.193710109504,0.66,2628,30
"296","Lasso mod 200",228.193710109504,0.66,2628,30
"297","Lasso mod 100",228.193710109504,0.66,2628,30
"298","Lasso mod 50",228.224846377474,0.64,3066,30
"299","Naive",244.314738800542,0.4,200,30
"300","Oracle",226.51570481619,1,557,30
"301","Lasso",109.435137016154,0.6,Inf,31
"302","Ada Lasso",109.581284804157,0.62,9200,31
"303","Local prior",109.581284804157,0.62,9200,31
"304","Non local",109.435137016154,0.6,Inf,31
"305","Lasso mod 10000",109.435137016154,0.6,Inf,31
"306","Lasso mod 200",109.435137016154,0.6,Inf,31
"307","Lasso mod 100",109.435137016154,0.6,Inf,31
"308","Lasso mod 50",109.435137016154,0.6,Inf,31
"309","Naive",117.029862422804,0.4,200,31
"310","Oracle",105.452607873049,1,511,31
"311","Lasso",152.576206246365,0.52,766,32
"312","Ada Lasso",152.818643153957,0.6,1533,32
"313","Local prior",154.794278374164,0.6,4600,32
"314","Non local",154.794278374164,0.6,4600,32
"315","Lasso mod 10000",153.063653116259,0.52,1533,32
"316","Lasso mod 200",153.063653116259,0.52,1533,32
"317","Lasso mod 100",153.063653116259,0.52,1533,32
"318","Lasso mod 50",153.073203852208,0.58,3680,32
"319","Naive",178.730491044132,0.4,200,32
"320","Oracle",150.642047188569,1,511,32
"321","Lasso",196.317098002054,0.6,2300,33
"322","Ada Lasso",197.467016794564,0.58,9200,33
"323","Local prior",197.467016794564,0.58,9200,33
"324","Non local",202.362110111127,0.6,Inf,33
"325","Lasso mod 10000",188.385582474364,0.62,1672,33
"326","Lasso mod 200",188.385582474364,0.62,1672,33
"327","Lasso mod 100",188.385582474364,0.62,1672,33
"328","Lasso mod 50",198.689661714561,0.62,18400,33
"329","Naive",227.11310846062,0.4,200,33
"330","Oracle",191.99105834876,1,484,33
"331","Lasso",231.55808417947,0.6,Inf,34
"332","Ada Lasso",231.55808417947,0.6,Inf,34
"333","Local prior",229.08025139839,0.64,6133,34
"334","Non local",231.55808417947,0.6,Inf,34
"335","Lasso mod 10000",225.086381869119,0.62,1415,34
"336","Lasso mod 200",225.202075805341,0.66,1840,34
"337","Lasso mod 100",225.202075805341,0.66,1840,34
"338","Lasso mod 50",231.55808417947,0.6,Inf,34
"339","Naive",253.943003654832,0.4,200,34
"340","Oracle",229.157218821968,1,511,34
"341","Lasso",144.090806906964,0.58,9200,35
"342","Ada Lasso",140.510959768326,0.64,9200,35
"343","Local prior",140.616335917486,0.6,2300,35
"344","Non local",149.047135667863,0.6,Inf,35
"345","Lasso mod 10000",138.656514708059,0.6,3066,35
"346","Lasso mod 200",140.407673803771,0.6,9200,35
"347","Lasso mod 100",140.407673803771,0.6,9200,35
"348","Lasso mod 50",140.407673803771,0.6,9200,35
"349","Naive",146.598424304957,0.4,200,35
"350","Oracle",139.535328888517,1,511,35
"351","Lasso",258.027869666921,0.68,3680,36
"352","Ada Lasso",258.662156681199,0.66,4600,36
"353","Local prior",264.960396744482,0.64,6133,36
"354","Non local",279.266831778622,0.6,Inf,36
"355","Lasso mod 10000",264.245081961845,0.66,6133,36
"356","Lasso mod 200",264.245081961845,0.66,6133,36
"357","Lasso mod 100",264.245081961845,0.66,6133,36
"358","Lasso mod 50",264.245081961845,0.66,6133,36
"359","Naive",299.602456451519,0.4,200,36
"360","Oracle",258.10094081545,1,557,36
"361","Lasso",58.8338697188275,0.64,557,37
"362","Ada Lasso",58.5339738175789,0.72,836,37
"363","Local prior",59.2406412523543,0.7,1840,37
"364","Non local",62.8457751385571,0.62,18400,37
"365","Lasso mod 10000",57.7830787132654,0.68,836,37
"366","Lasso mod 200",62.8457751385571,0.62,18400,37
"367","Lasso mod 100",62.8457751385571,0.62,18400,37
"368","Lasso mod 50",62.8457751385571,0.62,18400,37
"369","Naive",64.8151065144041,0.4,200,37
"370","Oracle",57.193483410944,1,525,37
"371","Lasso",232.803764514679,0.66,2628,38
"372","Ada Lasso",247.567256574771,0.6,Inf,38
"373","Local prior",245.73842741786,0.62,6133,38
"374","Non local",247.567256574771,0.6,Inf,38
"375","Lasso mod 10000",236.079476327703,0.6,3066,38
"376","Lasso mod 200",246.056800035277,0.62,18400,38
"377","Lasso mod 100",235.370629486255,0.62,3680,38
"378","Lasso mod 50",246.056800035277,0.62,18400,38
"379","Naive",255.480932528146,0.4,200,38
"380","Oracle",234.339385385696,1,497,38
"381","Lasso",277.521770868641,0.66,736,39
"382","Ada Lasso",292.128566776827,0.62,9200,39
"383","Local prior",292.452745859924,0.6,2628,39
"384","Non local",302.254914755961,0.6,Inf,39
"385","Lasso mod 10000",275.76039725474,0.64,1840,39
"386","Lasso mod 200",276.156856608256,0.66,1150,39
"387","Lasso mod 100",279.911600386429,0.6,3066,39
"388","Lasso mod 50",279.911600386429,0.6,3066,39
"389","Naive",313.630458343923,0.4,200,39
"390","Oracle",269.152184836751,1,541,39
"391","Lasso",110.191842793021,0.62,6133,40
"392","Ada Lasso",110.191842793021,0.62,6133,40
"393","Local prior",109.243044482441,0.64,3680,40
"394","Non local",116.099587777015,0.6,Inf,40
"395","Lasso mod 10000",106.316605069457,0.68,1082,40
"396","Lasso mod 200",105.764993489742,0.7,1226,40
"397","Lasso mod 100",109.436680494088,0.62,2628,40
"398","Lasso mod 50",116.099587777015,0.6,Inf,40
"399","Naive",115.398665524641,0.4,200,40
"400","Oracle",105.235641098622,1,497,40
"401","Lasso",173.855770379573,0.62,511,41
"402","Ada Lasso",183.643694658329,0.6,Inf,41
"403","Local prior",180.25843928169,0.6,3066,41
"404","Non local",183.643694658329,0.6,Inf,41
"405","Lasso mod 10000",183.643694658329,0.6,Inf,41
"406","Lasso mod 200",183.643694658329,0.6,Inf,41
"407","Lasso mod 100",175.826149119962,0.62,18400,41
"408","Lasso mod 50",183.643694658329,0.6,Inf,41
"409","Naive",186.822636215167,0.4,200,41
"410","Oracle",168.482994878593,1,511,41
"411","Lasso",151.782078768457,0.68,1082,42
"412","Ada Lasso",162.620304629383,0.6,Inf,42
"413","Local prior",157.661549099306,0.66,3680,42
"414","Non local",162.620304629383,0.6,Inf,42
"415","Lasso mod 10000",156.964094113904,0.66,4600,42
"416","Lasso mod 200",157.005452721529,0.64,2300,42
"417","Lasso mod 100",157.65428946129,0.64,9200,42
"418","Lasso mod 50",159.167325230284,0.62,18400,42
"419","Naive",164.467668326059,0.4,200,42
"420","Oracle",151.365131548513,1,497,42
"421","Lasso",115.390542150899,0.58,18400,43
"422","Ada Lasso",117.869754156033,0.6,Inf,43
"423","Local prior",117.869754156033,0.6,Inf,43
"424","Non local",117.869754156033,0.6,Inf,43
"425","Lasso mod 10000",113.01957769626,0.56,3066,43
"426","Lasso mod 200",113.195990382652,0.52,2300,43
"427","Lasso mod 100",115.390542150899,0.58,18400,43
"428","Lasso mod 50",115.390542150899,0.58,18400,43
"429","Naive",121.60941164302,0.4,200,43
"430","Oracle",108.575896236282,1,448,43
"431","Lasso",173.533085487151,0.64,4600,44
"432","Ada Lasso",177.397767996403,0.62,6133,44
"433","Local prior",177.397767996403,0.62,6133,44
"434","Non local",177.397767996403,0.62,6133,44
"435","Lasso mod 10000",174.902978801827,0.58,1226,44
"436","Lasso mod 200",186.753770966597,0.6,Inf,44
"437","Lasso mod 100",186.753770966597,0.6,Inf,44
"438","Lasso mod 50",186.753770966597,0.6,Inf,44
"439","Naive",207.026951765815,0.4,200,44
"440","Oracle",175.579026448587,1,497,44
"441","Lasso",159.326932956354,0.62,3680,45
"442","Ada Lasso",159.56853847783,0.64,6133,45
"443","Local prior",164.397695426012,0.62,18400,45
"444","Non local",164.397695426012,0.62,18400,45
"445","Lasso mod 10000",164.397695426012,0.62,18400,45
"446","Lasso mod 200",164.397695426012,0.62,18400,45
"447","Lasso mod 100",164.397695426012,0.62,18400,45
"448","Lasso mod 50",164.397695426012,0.62,18400,45
"449","Naive",175.641317387247,0.4,200,45
"450","Oracle",159.773988297707,1,511,45
"451","Lasso",57.9727265673942,0.62,920,46
"452","Ada Lasso",61.1653506149953,0.62,9200,46
"453","Local prior",59.401482555589,0.62,2628,46
"454","Non local",61.1986875057111,0.6,Inf,46
"455","Lasso mod 10000",57.7152400183338,0.64,1082,46
"456","Lasso mod 200",57.7361632859451,0.64,1672,46
"457","Lasso mod 100",61.1986875057111,0.6,Inf,46
"458","Lasso mod 50",61.1986875057111,0.6,Inf,46
"459","Naive",66.0545241448667,0.4,200,46
"460","Oracle",57.5075645207086,1,448,46
"461","Lasso",134.270090235847,0.64,681,47
"462","Ada Lasso",131.757747377364,0.72,1082,47
"463","Local prior",134.671989198825,0.72,1415,47
"464","Non local",144.59004750664,0.6,Inf,47
"465","Lasso mod 10000",136.810859373914,0.56,511,47
"466","Lasso mod 200",136.810859373914,0.56,511,47
"467","Lasso mod 100",135.049232330124,0.62,657,47
"468","Lasso mod 50",134.156689681838,0.6,736,47
"469","Naive",145.420777707101,0.4,200,47
"470","Oracle",134.485102092138,1,541,47
"471","Lasso",680.58969671345,0.6,Inf,48
"472","Ada Lasso",646.978072844915,0.66,3066,48
"473","Local prior",680.375075963137,0.62,6133,48
"474","Non local",680.58969671345,0.6,Inf,48
"475","Lasso mod 10000",646.907187121534,0.64,1533,48
"476","Lasso mod 200",680.58969671345,0.6,Inf,48
"477","Lasso mod 100",663.475246465358,0.66,6133,48
"478","Lasso mod 50",680.58969671345,0.6,Inf,48
"479","Naive",705.423316151861,0.4,200,48
"480","Oracle",641.984854804623,1,471,48
"481","Lasso",390.25963225502,0.54,1840,49
"482","Ada Lasso",389.268198165713,0.6,3680,49
"483","Local prior",389.268198165713,0.6,3680,49
"484","Non local",389.147312459224,0.62,9200,49
"485","Lasso mod 10000",392.100455413826,0.58,18400,49
"486","Lasso mod 200",392.100455413826,0.58,18400,49
"487","Lasso mod 100",392.100455413826,0.58,18400,49
"488","Lasso mod 50",392.100455413826,0.58,18400,49
"489","Naive",424.691690528912,0.4,200,49
"490","Oracle",391.331606938452,1,525,49
"491","Lasso",405.366358777669,0.6,484,50
"492","Ada Lasso",394.758195999978,0.66,1150,50
"493","Local prior",418.293591070901,0.62,2300,50
"494","Non local",424.258195335547,0.6,Inf,50
"495","Lasso mod 10000",424.258195335547,0.6,Inf,50
"496","Lasso mod 200",410.543973619497,0.62,18400,50
"497","Lasso mod 100",424.258195335547,0.6,Inf,50
"498","Lasso mod 50",424.258195335547,0.6,Inf,50
"499","Naive",427.769142352906,0.4,200,50
"500","Oracle",390.328267287498,1,525,50
"501","Lasso",265.464676132896,0.62,1840,51
"502","Ada Lasso",267.39159197473,0.6,2300,51
"503","Local prior",267.206990622767,0.64,6133,51
"504","Non local",273.743357776757,0.62,18400,51
"505","Lasso mod 10000",259.312599859047,0.62,2300,51
"506","Lasso mod 200",273.743357776757,0.62,18400,51
"507","Lasso mod 100",273.743357776757,0.62,18400,51
"508","Lasso mod 50",273.743357776757,0.62,18400,51
"509","Naive",293.524465670354,0.4,200,51
"510","Oracle",254.591739264208,1,557,51
"511","Lasso",193.195694947621,0.62,18400,52
"512","Ada Lasso",193.195694947621,0.62,18400,52
"513","Local prior",193.195694947621,0.62,18400,52
"514","Non local",193.195694947621,0.62,18400,52
"515","Lasso mod 10000",191.431269487894,0.66,3680,52
"516","Lasso mod 200",191.431269487894,0.66,3680,52
"517","Lasso mod 100",193.195694947621,0.62,18400,52
"518","Lasso mod 50",193.195694947621,0.62,18400,52
"519","Naive",200.871293976094,0.4,200,52
"520","Oracle",184.284852554796,1,497,52
"521","Lasso",211.264224471886,0.58,4600,53
"522","Ada Lasso",212.879850824843,0.62,18400,53
"523","Local prior",212.912864807086,0.6,6133,53
"524","Non local",218.996605981702,0.6,Inf,53
"525","Lasso mod 10000",212.879850824843,0.62,18400,53
"526","Lasso mod 200",218.996605981702,0.6,Inf,53
"527","Lasso mod 100",212.879850824843,0.62,18400,53
"528","Lasso mod 50",212.879850824843,0.62,18400,53
"529","Naive",225.190477225192,0.4,200,53
"530","Oracle",203.182430880332,1,497,53
"531","Lasso",145.035435453428,0.6,593,54
"532","Ada Lasso",145.122180981975,0.6,9200,54
"533","Local prior",145.947635111182,0.62,18400,54
"534","Non local",154.751401424647,0.6,Inf,54
"535","Lasso mod 10000",145.947635111182,0.62,18400,54
"536","Lasso mod 200",154.751401424647,0.6,Inf,54
"537","Lasso mod 100",154.751401424647,0.6,Inf,54
"538","Lasso mod 50",145.947635111182,0.62,18400,54
"539","Naive",155.288250455132,0.4,200,54
"540","Oracle",139.974838606532,1,484,54
"541","Lasso",107.073363956116,0.64,1314,55
"542","Ada Lasso",108.816718915419,0.66,3680,55
"543","Local prior",108.816718915419,0.66,3680,55
"544","Non local",114.839017885454,0.6,Inf,55
"545","Lasso mod 10000",109.439712408891,0.62,3066,55
