"","metodologia","mse","accuracy","n","seed"
"41","Lasso",10.2280285507477,0.8,681,6
"42","Ada Lasso",10.7019648128337,0.96,2044,6
"43","Local prior",10.779284353987,0.94,1533,6
"44","Non local",10.7019648128337,0.96,2044,6
"45","Ada mod",10.1419004408556,0.84,766,6
"46","Lasso mod",10.0095988415206,0.82,836,6
"47","Naive",10.7811073719137,0.1,200,6
"48","Oracle",10.0940479596466,1,2044,6
"49","Lasso",8.01356586433505,0.82,1150,7
"50","Ada Lasso",7.9669133923628,0.94,2628,7
"51","Local prior",7.9669133923628,0.94,2628,7
"52","Non local",7.9669133923628,0.94,2628,7
"53","Ada mod",8.0085143276095,0.84,1226,7
"54","Lasso mod",8.00587620577378,0.86,1672,7
"55","Naive",8.81999761995495,0.1,200,7
"56","Oracle",7.95618205777407,1,1840,7
"57","Lasso",3.06142212953424,0.72,575,8
"58","Ada Lasso",2.96021008206829,0.98,1672,8
"59","Local prior",3.12997932731246,0.98,2300,8
"60","Non local",3.12997932731246,0.98,2300,8
"61","Ada mod",3.10215106224375,0.62,375,8
"62","Lasso mod",3.06036038041383,0.72,575,8
"63","Naive",3.3524079675853,0.1,200,8
"64","Oracle",2.96035857591591,1,2044,8
"65","Lasso",4.29133041097925,0.86,1082,9
"66","Ada Lasso",4.29380519534421,0.92,1415,9
"67","Local prior",4.28420392810601,0.96,2044,9
"68","Non local",4.28420392810601,0.96,2044,9
"69","Ada mod",4.28468241619586,0.88,1150,9
"70","Lasso mod",4.32670584106078,0.7,707,9
"71","Naive",4.7526295291079,0.1,200,9
"72","Oracle",4.28661196415883,1,2300,9
"73","Lasso",2.16619002235568,0.84,1672,10
"74","Ada Lasso",2.17856020798111,0.9,4600,10
"75","Local prior",2.23063500329751,0.92,18400,10
"76","Non local",2.23063500329751,0.92,18400,10
"77","Ada mod",2.16619002235568,0.84,1672,10
"78","Lasso mod",2.22481932337401,0.86,4600,10
"79","Naive",2.33935968760917,0.1,200,10
"80","Oracle",2.07370613869251,1,2044,10
"81","Lasso",9.06831458290734,0.76,707,11
"82","Ada Lasso",9.15785315038372,0.92,2044,11
"83","Local prior",9.15785315038372,0.92,2044,11
"84","Non local",9.15785315038372,0.92,2044,11
"85","Ada mod",9.06831458290734,0.76,707,11
"86","Lasso mod",9.09643431914792,0.72,736,11
"87","Naive",9.58691967061972,0.1,200,11
"88","Oracle",8.51280413610872,1,2628,11
"89","Lasso",1.77842095166183,0.76,736,12
"90","Ada Lasso",1.77090789770482,0.92,1415,12
"91","Local prior",1.7642747470788,0.94,1533,12
"92","Non local",1.76823763131898,0.98,2628,12
"93","Ada mod",1.77842095166183,0.76,736,12
"94","Lasso mod",1.80182015572631,0.56,460,12
"95","Naive",1.95831699123083,0.1,200,12
"96","Oracle",1.73815878708959,1,2300,12
"97","Lasso",0.806319462052003,0.92,1082,13
"98","Ada Lasso",0.809599081560149,0.96,1226,13
"99","Local prior",0.808413589381613,1,1840,13
"100","Non local",0.83424150558205,0.98,2044,13
"101","Ada mod",0.806319462052003,0.92,1082,13
"102","Lasso mod",0.815554557716101,0.78,736,13
"103","Naive",0.973345854187934,0.1,200,13
"104","Oracle",0.808413589381613,1,1840,13
"105","Lasso",7.39848654183417,0.7,541,14
"106","Ada Lasso",6.91158714841061,0.96,2300,14
"107","Local prior",7.41154835172247,0.9,1672,14
"108","Non local",6.92052051073476,0.98,2628,14
"109","Ada mod",7.18048426824378,0.74,634,14
"110","Lasso mod",7.10929637381865,0.72,707,14
"111","Naive",7.79797142755101,0.1,200,14
"112","Oracle",6.92559824036931,1,2300,14
"113","Lasso",11.7917940952176,0.8,1314,15
"114","Ada Lasso",11.7541867479638,0.96,6133,15
"115","Local prior",11.8762336551257,0.94,9200,15
"116","Non local",11.8762336551257,0.94,9200,15
"117","Ada mod",11.8457809781924,0.76,1022,15
"118","Lasso mod",11.7238836851006,0.86,2300,15
"119","Naive",12.9605110534168,0.1,200,15
"120","Oracle",11.6515407908855,1,2628,15
"121","Lasso",7.06314507832377,0.7,575,16
"122","Ada Lasso",6.89622663571623,0.96,2044,16
"123","Local prior",6.89622663571623,0.96,2044,16
"124","Non local",6.91672391820301,0.98,2300,16
"125","Ada mod",7.06094606602422,0.74,634,16
"126","Lasso mod",7.15094335238777,0.66,575,16
"127","Naive",7.94869499969162,0.1,200,16
"128","Oracle",6.80696391903661,1,1672,16
"129","Lasso",0.585111278631896,0.88,1415,17
"130","Ada Lasso",0.60874639863062,0.9,2300,17
"131","Local prior",0.60874639863062,0.9,2300,17
"132","Non local",0.609143264280624,0.94,3680,17
"133","Ada mod",0.585111278631896,0.88,1415,17
"134","Lasso mod",0.597242597169844,0.68,593,17
"135","Naive",0.643532986151121,0.1,200,17
"136","Oracle",0.582670960450819,1,1672,17
"137","Lasso",3.33994326357372,0.88,1314,18
"138","Ada Lasso",3.63028193265709,0.94,6133,18
"139","Local prior",3.63028193265709,0.94,6133,18
"140","Non local",3.63028193265709,0.94,6133,18
"141","Ada mod",3.35111141528305,0.9,1533,18
"142","Lasso mod",3.49517996841703,0.86,2044,18
"143","Naive",3.94496541559088,0.1,200,18
"144","Oracle",3.32118224255136,1,2300,18
"145","Lasso",6.13995659922013,0.76,525,19
"146","Ada Lasso",6.04345752835178,0.92,876,19
"147","Local prior",6.37612031426861,0.94,2628,19
"148","Non local",6.37612031426861,0.94,2628,19
"149","Ada mod",6.56905680069091,0.58,418,19
"150","Lasso mod",6.59407721751748,0.72,800,19
"151","Naive",6.48031596019815,0.1,200,19
"152","Oracle",5.91127380827878,1,1840,19
"153","Lasso",0.963429290190708,0.72,557,20
"154","Ada Lasso",0.930265609695195,0.96,1672,20
"155","Local prior",0.93382216834095,0.96,1533,20
"156","Non local",0.982748331210297,0.96,3066,20
"157","Ada mod",0.980175110121777,0.64,427,20
"158","Lasso mod",0.966813576846077,0.72,613,20
"159","Naive",1.05930719638335,0.1,200,20
"160","Oracle",0.928322516805882,1,2300,20
"161","Lasso",3.57839752134936,0.74,593,21
"162","Ada Lasso",3.54682298437294,0.82,800,21
"163","Local prior",3.688968309208,0.98,2628,21
"164","Non local",3.688968309208,0.98,2628,21
"165","Ada mod",3.56477683561103,0.78,707,21
"166","Lasso mod",3.60597840310635,0.68,613,21
"167","Naive",3.97175130720391,0.1,200,21
"168","Oracle",3.4781579365467,1,2300,21
"169","Lasso",0.974267262849306,0.9,1672,22
"170","Ada Lasso",0.978927517516222,0.9,2628,22
"171","Local prior",0.977119756981507,0.88,1840,22
"172","Non local",0.987946633094633,0.94,6133,22
"173","Ada mod",0.973820500794309,0.92,2300,22
"174","Lasso mod",0.975626230133684,0.86,2044,22
"175","Naive",1.10930625200024,0.1,200,22
"176","Oracle",0.965966621294707,1,2628,22
"177","Lasso",1.91044195142944,0.84,920,23
"178","Ada Lasso",1.92577599514327,0.9,1533,23
"179","Local prior",1.92799967923302,0.92,1840,23
"180","Non local",1.92799967923302,0.92,1840,23
"181","Ada mod",1.91937270200017,0.82,1022,23
"182","Lasso mod",1.9407164528532,0.72,707,23
"183","Naive",2.33717141302581,0.1,200,23
"184","Oracle",1.89864821470509,1,2044,23
"185","Lasso",3.75224377954057,0.9,1022,24
"186","Ada Lasso",3.72105119141485,0.98,2044,24
"187","Local prior",3.72105119141485,0.98,2044,24
"188","Non local",3.72105119141485,0.98,2044,24
"189","Ada mod",3.75224377954057,0.9,1022,24
"190","Lasso mod",3.80404125660161,0.76,657,24
"191","Naive",4.2890222502546,0.1,200,24
"192","Oracle",3.73100184180304,1,1840,24
"193","Lasso",2.66999033064536,0.62,511,25
"194","Ada Lasso",2.52105018813503,0.9,1672,25
"195","Local prior",2.51674695751852,0.92,1840,25
"196","Non local",2.50877094322227,0.94,2300,25
"197","Ada mod",2.66999033064536,0.62,511,25
"198","Lasso mod",2.63474221065734,0.68,707,25
"199","Naive",3.22501426694647,0.1,200,25
"200","Oracle",2.48200573087323,1,1672,25
"201","Lasso",0.741702122973843,0.88,1533,26
"202","Ada Lasso",0.749853316711754,0.94,2628,26
"203","Local prior",0.774078758038273,0.94,3680,26
"204","Non local",0.761626263185268,0.96,4600,26
"205","Ada mod",0.741702122973843,0.88,1533,26
"206","Lasso mod",0.742879563778987,0.88,1672,26
"207","Naive",0.845756027413106,0.1,200,26
"208","Oracle",0.71914715009968,1,2300,26
"209","Lasso",0.56071877295534,0.62,400,27
"210","Ada Lasso",0.601462519870503,0.92,4600,27
"211","Local prior",0.567934038781292,0.96,3680,27
"212","Non local",0.603010896426214,0.94,6133,27
"213","Ada mod",0.551052554369916,0.72,593,27
"214","Lasso mod",0.555205699802677,0.66,511,27
"215","Naive",0.625098163926182,0.1,200,27
"216","Oracle",0.53803171578795,1,2628,27
"217","Lasso",12.7171025952644,0.74,681,28
"218","Ada Lasso",12.4011880240828,0.84,920,28
"219","Local prior",13.0424644052676,0.9,1672,28
"220","Non local",12.9262176841503,0.96,2628,28
"221","Ada mod",12.6414926247342,0.78,736,28
"222","Lasso mod",12.5605654693942,0.78,766,28
"223","Naive",13.9227835376105,0.1,200,28
"224","Oracle",12.151566546417,1,1672,28
"225","Lasso",2.07165479976172,0.78,836,29
"226","Ada Lasso",2.07165479976172,0.78,836,29
"227","Local prior",2.0812950375288,0.94,2044,29
"228","Non local",2.15280293177523,0.94,3680,29
"229","Ada mod",2.07235797082858,0.8,876,29
"230","Lasso mod",2.09072051731374,0.7,707,29
"231","Naive",2.39310247928639,0.1,200,29
"232","Oracle",2.0600298588388,1,1533,29
"233","Lasso",1.39992554753183,0.84,1226,30
"234","Ada Lasso",1.3935658281546,0.94,3680,30
"235","Local prior",1.39192418824729,0.96,4600,30
"236","Non local",1.39192418824729,0.96,4600,30
"237","Ada mod",1.39992554753183,0.84,1226,30
"238","Lasso mod",1.39408727311729,0.9,2628,30
"239","Naive",1.57817147715392,0.1,200,30
"240","Oracle",1.39643814485575,1,2300,30
"241","Lasso",9.09747728994835,0.82,1082,31
"242","Ada Lasso",9.21901248474442,0.96,3680,31
"243","Local prior",9.21901248474442,0.96,3680,31
"244","Non local",9.21901248474442,0.96,3680,31
"245","Ada mod",9.02199811338677,0.72,613,31
"246","Lasso mod",8.92313480153345,0.78,968,31
"247","Naive",9.98575850070356,0.1,200,31
"248","Oracle",8.87528828202993,1,2300,31
"249","Lasso",5.96063414602891,0.86,836,32
"250","Ada Lasso",6.06792876721504,0.98,3066,32
"251","Local prior",6.06792876721504,0.98,3066,32
"252","Non local",6.37577013700805,0.96,4600,32
"253","Ada mod",5.99442102931077,0.82,707,32
"254","Lasso mod",5.98742116673012,0.78,836,32
"255","Naive",7.04889115565637,0.1,200,32
"256","Oracle",5.94411728783922,1,2300,32
"257","Lasso",1.36594247676088,0.72,525,33
"258","Ada Lasso",1.3466670997185,0.84,836,33
"259","Local prior",1.4307211302921,0.92,2300,33
"260","Non local",1.58783614200512,0.9,3680,33
"261","Ada mod",1.36594247676088,0.72,525,33
"262","Lasso mod",1.32854316359896,0.82,968,33
"263","Naive",1.45856900304832,0.1,200,33
"264","Oracle",1.25296367139012,1,2300,33
"265","Lasso",3.63389687521138,0.8,634,34
"266","Ada Lasso",3.61453512945846,0.98,2628,34
"267","Local prior",3.5925103654423,1,1840,34
"268","Non local",3.61453512945846,0.98,2628,34
"269","Ada mod",3.61592541117698,0.84,766,34
"270","Lasso mod",3.65105553742151,0.74,876,34
"271","Naive",4.09508114878964,0.1,200,34
"272","Oracle",3.5925103654423,1,1840,34
"273","Lasso",2.61815810099145,0.84,876,35
"274","Ada Lasso",2.68297760587346,0.92,2044,35
"275","Local prior",2.68043233384827,0.94,2300,35
"276","Non local",2.68043233384827,0.94,2300,35
"277","Ada mod",3.83547349960644,0.88,18400,35
"278","Lasso mod",2.62448435236551,0.9,1672,35
"279","Naive",3.05157684447715,0.1,200,35
"280","Oracle",2.60086093102594,1,2628,35
"281","Lasso",4.99484947204118,0.82,876,36
"282","Ada Lasso",4.97207359350234,0.96,2044,36
"283","Local prior",4.97207359350234,0.96,2044,36
"284","Non local",4.97207359350234,0.96,2044,36
"285","Ada mod",4.99705546422897,0.84,920,36
"286","Lasso mod",5.01487289345185,0.86,1150,36
"287","Naive",5.69690687201284,0.1,200,36
"288","Oracle",4.97884670501709,1,1840,36
"289","Lasso",3.84588405422036,0.78,613,37
"290","Ada Lasso",3.76244630028447,1,2628,37
"291","Local prior",3.76244630028447,1,2628,37
"292","Non local",4.11787954117019,0.96,3680,37
"293","Ada mod",3.81670982106872,0.82,766,37
"294","Lasso mod",3.8899688349073,0.72,634,37
"295","Naive",4.07815567134766,0.1,200,37
"296","Oracle",3.76244630028447,1,2628,37
"297","Lasso",3.13190049103014,0.72,707,38
"298","Ada Lasso",3.07787668268055,0.84,1226,38
"299","Local prior",3.05611184561532,0.9,1840,38
"300","Non local",3.05845642234576,0.92,2044,38
"301","Ada mod",3.09683715470974,0.76,876,38
"302","Lasso mod",3.09474335071489,0.74,876,38
"303","Naive",3.37956548595948,0.1,200,38
"304","Oracle",3.00436373868479,1,2300,38
"305","Lasso",1.93793399670101,0.8,836,39
"306","Ada Lasso",1.93245947450302,0.9,1415,39
"307","Local prior",1.93086287419944,0.92,1672,39
"308","Non local",2.1511614144156,0.92,2300,39
"309","Ada mod",1.94453134798712,0.76,736,39
"310","Lasso mod",1.95949763245931,0.7,657,39
"311","Naive",2.12222779744496,0.1,200,39
"312","Oracle",1.9148326516441,1,1672,39
"313","Lasso",2.14285910323048,0.7,511,40
"314","Ada Lasso",2.11264414488185,0.98,3066,40
"315","Local prior",2.11655311818181,0.94,2044,40
"316","Non local",2.11264414488185,0.98,3066,40
"317","Ada mod",2.1222625484432,0.88,968,40
"318","Lasso mod",2.14203124422535,0.8,1082,40
"319","Naive",2.42220195806635,0.1,200,40
"320","Oracle",2.07187975027756,1,2300,40
"321","Lasso",6.31121009025096,0.82,920,41
"322","Ada Lasso",6.24294746625016,0.92,2628,41
"323","Local prior",6.24434736751596,0.94,3066,41
"324","Non local",6.4989596600258,0.96,3066,41
"325","Ada mod",11.6405821250202,0.88,18400,41
"326","Lasso mod",6.30699925559159,0.76,920,41
"327","Naive",7.31963352562795,0.1,200,41
"328","Oracle",6.21157519022637,1,2300,41
"329","Lasso",6.97811713363635,0.86,1150,42
"330","Ada Lasso",7.27844136423669,0.96,3066,42
"331","Local prior",7.27844136423669,0.96,3066,42
"332","Non local",7.27844136423669,0.96,3066,42
"333","Ada mod",6.97811713363635,0.86,1150,42
"334","Lasso mod",7.27505022462688,0.8,1082,42
"335","Naive",7.76927118924536,0.1,200,42
"336","Oracle",6.92711165235171,1,1840,42
"337","Lasso",12.357236836754,0.84,1022,43
"338","Ada Lasso",12.1918327680991,0.92,1672,43
"339","Local prior",12.6528909409539,0.94,3680,43
"340","Non local",12.6827229241756,0.96,4600,43
"341","Ada mod",12.4849506241568,0.78,800,43
"342","Lasso mod",12.4331725999875,0.84,1226,43
"343","Naive",13.5705562297338,0.1,200,43
"344","Oracle",11.8787508515844,1,2300,43
"345","Lasso",2.7658790816273,0.86,1840,44
"346","Ada Lasso",2.76399981398309,0.86,1533,44
"347","Local prior",2.76451283895358,0.9,1840,44
"348","Non local",2.76792276804865,0.94,4600,44
"349","Ada mod",2.78774976553316,0.74,836,44
"350","Lasso mod",2.77458401457266,0.84,1840,44
"351","Naive",3.08883283560984,0.1,200,44
"352","Oracle",2.76415819497788,1,3066,44
"353","Lasso",3.69987548580739,0.74,557,45
"354","Ada Lasso",3.70401372946575,0.9,1672,45
"355","Local prior",4.04614656988631,0.92,3066,45
"356","Non local",3.70396758092077,0.94,2628,45
"357","Ada mod",3.68886889048579,0.76,613,45
"358","Lasso mod",3.77724793116366,0.78,920,45
"359","Naive",4.24686556310589,0.1,200,45
"360","Oracle",3.64967026398774,1,2044,45
"361","Lasso",7.41026402231232,0.68,511,46
"362","Ada Lasso",7.37267008994097,0.8,681,46
"363","Local prior",7.81469604582843,0.88,1415,46
"364","Non local",8.01587173932726,0.92,2300,46
"365","Ada mod",7.33473666174732,0.84,766,46
"366","Lasso mod",7.45682000392283,0.62,497,46
"367","Naive",8.04277411822247,0.1,200,46
"368","Oracle",7.22358775965378,1,1415,46
"369","Lasso",4.00700757736674,0.8,1150,47
"370","Ada Lasso",3.98797193666338,0.88,1840,47
"371","Local prior",3.97688564570177,0.92,3066,47
"372","Non local",3.96994378261926,0.94,4600,47
"373","Ada mod",4.00246685954954,0.82,1314,47
"374","Lasso mod",3.9651311578031,0.7,681,47
"375","Naive",4.55447181843222,0.1,200,47
"376","Oracle",3.92958294402257,1,1840,47
"377","Lasso",9.23259622819153,0.84,736,48
"378","Ada Lasso",9.36133910101811,0.86,876,48
"379","Local prior",9.19219615019068,0.94,1672,48
"380","Non local",9.16678130207139,0.98,2300,48
"381","Ada mod",9.23259622819153,0.84,736,48
"382","Lasso mod",9.28049731615138,0.76,736,48
"383","Naive",10.7279061952258,0.1,200,48
"384","Oracle",9.13078208655213,1,2044,48
"385","Lasso",3.5339787105032,0.9,1415,49
"386","Ada Lasso",3.544898393023,0.96,4600,49
"387","Local prior",3.544898393023,0.96,4600,49
"388","Non local",3.99181245859712,0.94,6133,49
"389","Ada mod",3.5339787105032,0.9,1415,49
"390","Lasso mod",3.52061041221209,0.88,1672,49
"391","Naive",3.72999678815826,0.1,200,49
"392","Oracle",3.53842622651048,1,2628,49
"393","Lasso",2.40856725194085,0.76,657,50
"394","Ada Lasso",2.39223128651223,0.94,3066,50
"395","Local prior",2.39223128651223,0.94,3066,50
"396","Non local",2.3895513029332,0.96,4600,50
"397","Ada mod",2.40856725194085,0.76,657,50
"398","Lasso mod",2.37742664675911,0.82,1150,50
"399","Naive",2.65949491803104,0.1,200,50
"400","Oracle",2.36849047342332,1,2628,50
"401","Lasso",4.33782453463953,0.86,1150,51
"402","Ada Lasso",4.29579350163705,0.94,2300,51
"403","Local prior",4.29948030929452,0.92,2044,51
"404","Non local",4.29939622870798,0.96,3066,51
"405","Ada mod",4.37864412704554,0.82,968,51
"406","Lasso mod",4.42421018212612,0.56,525,51
"407","Naive",4.9913818620458,0.1,200,51
"408","Oracle",4.24255119551082,1,2300,51
"409","Lasso",0.612431770612217,0.74,593,52
"410","Ada Lasso",0.620479091691224,0.92,1840,52
"411","Local prior",0.651637032613096,0.9,2044,52
"412","Non local",0.652092709924545,0.9,2044,52
"413","Ada mod",0.612431770612217,0.74,593,52
"414","Lasso mod",0.617578087361856,0.82,1314,52
"415","Naive",0.699717573831222,0.1,200,52
"416","Oracle",0.597871428506405,1,2300,52
"417","Lasso",2.91120267605932,0.8,593,53
"418","Ada Lasso",2.86277793639271,0.94,1150,53
"419","Local prior",2.85947749295374,0.98,1415,53
"420","Non local",3.24964413666758,0.96,3066,53
"421","Ada mod",2.91120267605932,0.8,593,53
"422","Lasso mod",3.01437087043719,0.7,575,53
"423","Naive",3.2079301874701,0.1,200,53
"424","Oracle",2.86077701711094,1,1672,53
"425","Lasso",7.70921372565925,0.8,1840,54
"426","Ada Lasso",7.85493123178709,0.92,9200,54
"427","Local prior",7.85493123178709,0.92,9200,54
"428","Non local",7.85493123178709,0.92,9200,54
"429","Ada mod",7.69372865496067,0.86,3066,54
"430","Lasso mod",7.66986539189036,0.7,1314,54
"431","Naive",8.16592969338002,0.1,200,54
"432","Oracle",7.28540079363319,1,1415,54
"433","Lasso",5.68597187005369,0.88,1840,55
"434","Ada Lasso",5.82686492257241,0.94,9200,55
"435","Local prior",5.82686492257241,0.94,9200,55
"436","Non local",5.82686492257241,0.94,9200,55
"437","Ada mod",5.70338930264237,0.8,1082,55
"438","Lasso mod",5.67856150965028,0.88,2628,55
"439","Naive",6.38344948585488,0.1,200,55
"440","Oracle",5.67856282771376,1,2044,55
"441","Lasso",6.22257855657711,0.92,1082,56
"442","Ada Lasso",6.23780992533101,0.98,2044,56
"443","Local prior",6.23152577552798,0.96,1840,56
"444","Non local",6.23780992533101,0.98,2044,56
"445","Ada mod",6.22257855657711,0.92,1082,56
"446","Lasso mod",6.17125356181657,0.8,766,56
"447","Naive",6.76018869853207,0.1,200,56
"448","Oracle",6.17223996385198,1,1672,56
"449","Lasso",1.98488904178439,0.86,836,57
"450","Ada Lasso",1.97434974436216,0.94,2044,57
"451","Local prior",1.97434974436216,0.94,2044,57
"452","Non local",1.97451070473082,0.96,2300,57
"453","Ada mod",1.99327839568683,0.7,484,57
"454","Lasso mod",1.99954721533939,0.68,557,57
"455","Naive",2.2298705065894,0.1,200,57
"456","Oracle",1.96385892747687,1,1533,57
"457","Lasso",9.60187505961613,0.62,471,58
"458","Ada Lasso",9.06583839893826,0.96,1672,58
"459","Local prior",9.16453712604928,0.92,1672,58
"460","Non local",9.22520249349085,0.96,2300,58
"461","Ada mod",9.88749704940408,0.86,1226,58
"462","Lasso mod",9.54797128601961,0.66,593,58
"463","Naive",11.0555100723651,0.1,200,58
"464","Oracle",9.0773067967693,1,2044,58
"465","Lasso",1.85754993222389,0.76,766,59
"466","Ada Lasso",1.89298956356595,0.92,2044,59
"467","Local prior",1.89653361321893,0.94,3066,59
"468","Non local",1.96321350899033,0.92,9200,59
"469","Ada mod",1.85480900617753,0.74,736,59
"470","Lasso mod",1.83161350001389,0.76,876,59
"471","Naive",1.99482548454888,0.1,200,59
"472","Oracle",1.81324063386883,1,2628,59
"473","Lasso",6.54901986095323,0.8,836,60
"474","Ada Lasso",6.52794258929337,0.96,2300,60
"475","Local prior",6.52765621378992,0.94,2044,60
"476","Non local",6.88991384453307,0.94,3066,60
"477","Ada mod",6.54901986095323,0.8,836,60
"478","Lasso mod",6.57207242620358,0.76,876,60
"479","Naive",7.39771813729882,0.1,200,60
"480","Oracle",6.26272510033387,1,1672,60
"481","Lasso",12.6123518945204,0.94,1840,61
"482","Ada Lasso",12.5689333996543,0.96,2300,61
"483","Local prior",12.9464388481441,0.96,4600,61
"484","Non local",12.9464388481441,0.96,4600,61
"485","Ada mod",12.6123518945204,0.94,1840,61
"486","Lasso mod",12.5996415526786,0.94,2628,61
"487","Naive",13.9845599843526,0.1,200,61
"488","Oracle",12.5728391181966,1,2628,61
"489","Lasso",5.19521890103671,0.8,766,62
"490","Ada Lasso",5.13443257870522,0.96,2044,62
"491","Local prior",5.23575489145932,0.98,3066,62
"492","Non local",5.31454197410665,0.96,4600,62
"493","Ada mod",5.19521890103671,0.8,766,62
"494","Lasso mod",5.06811161989476,0.88,1226,62
"495","Naive",5.55149361938576,0.1,200,62
"496","Oracle",5.01132779678047,1,2300,62
"497","Lasso",3.03000995999683,0.96,2044,63
"498","Ada Lasso",3.22880336619356,0.94,3066,63
"499","Local prior",3.23119451558393,0.96,4600,63
"500","Non local",3.31360998239216,0.94,9200,63
"501","Ada mod",3.04101383693179,0.94,1533,63
"502","Lasso mod",3.25801483538826,0.86,2044,63
"503","Naive",3.44778371756112,0.1,200,63
"504","Oracle",3.03250829200341,1,1840,63
"505","Lasso",4.91543350016433,0.76,800,64
"506","Ada Lasso",5.03651059765182,0.94,2628,64
"507","Local prior",5.03651059765182,0.94,2628,64
"508","Non local",5.04632706530009,0.96,4600,64
"509","Ada mod",4.91543350016433,0.76,800,64
"510","Lasso mod",4.907305123187,0.86,2044,64
"511","Naive",5.72025607267051,0.1,200,64
"512","Oracle",4.80411412346706,1,2044,64
"513","Lasso",0.562007075830818,0.8,836,65
"514","Ada Lasso",0.590660066481288,0.9,1672,65
"515","Local prior",0.589777105873894,0.94,2628,65
"516","Non local",0.601225216809979,0.94,4600,65
"517","Ada mod",0.560379593947349,0.82,876,65
"518","Lasso mod",0.591446833106754,0.8,1150,65
"519","Naive",0.645169574059649,0.1,200,65
"520","Oracle",0.542484570494767,1,1672,65
"521","Lasso",2.62305825257792,0.86,968,66
"522","Ada Lasso",3.18581924836416,0.94,2628,66
"523","Local prior",2.88698920375356,0.98,3066,66
"524","Non local",3.20574153416331,0.96,3680,66
"525","Ada mod",2.63019059800502,0.84,836,66
"526","Lasso mod",2.64313201581245,0.74,800,66
"527","Naive",2.96997251350422,0.1,200,66
"528","Oracle",2.59309601441117,1,2628,66
"529","Lasso",5.56878920112463,0.8,800,67
"530","Ada Lasso",5.49206143226242,0.96,2300,67
"531","Local prior",5.49206143226242,0.96,2300,67
"532","Non local",5.49206143226242,0.96,2300,67
"533","Ada mod",5.56850961249953,0.82,836,67
"534","Lasso mod",5.58526629772624,0.76,736,67
"535","Naive",5.99706049017824,0.1,200,67
"536","Oracle",5.28891019018903,1,1840,67
"537","Lasso",4.41224195637099,0.66,575,68
"538","Ada Lasso",4.29120632896365,0.94,2628,68
"539","Local prior",4.29520765703688,0.9,1840,68
"540","Non local",4.29564796953311,0.96,3066,68
"541","Ada mod",4.37649757318432,0.78,800,68
"542","Lasso mod",4.46259129397039,0.52,511,68
"543","Naive",5.18030347913051,0.1,200,68
"544","Oracle",4.2966306116519,1,1672,68
"545","Lasso",8.06168635897745,0.78,593,69
"546","Ada Lasso",7.8722936284017,0.86,836,69
"547","Local prior",7.69125611761708,0.96,2044,69
"548","Non local",7.69125611761708,0.96,2044,69
"549","Ada mod",7.91798752633094,0.84,736,69
"550","Lasso mod",7.9361157212288,0.76,836,69
"551","Naive",9.51678199812416,0.1,200,69
"552","Oracle",7.62354603846193,1,2300,69
"553","Lasso",10.7406953125618,0.7,525,70
"554","Ada Lasso",10.5138874650861,0.96,1672,70
"555","Local prior",10.5138874650861,0.96,1672,70
"556","Non local",10.5138874650861,0.96,1672,70
"557","Ada mod",10.7406953125618,0.7,525,70
"558","Lasso mod",10.6285530379487,0.72,613,70
"559","Naive",12.003163752544,0.1,200,70
"560","Oracle",10.4971026547798,1,1533,70
"561","Lasso",0.264238799059167,0.82,766,71
