"","metodologia","mse","accuracy","n","seed"
"192","Oracle",2.91706664065094,1,1022,24
"193","Lasso",12.1862010406036,0.76,1022,25
"194","Ada Lasso",12.1862010406036,0.76,1022,25
"195","Local prior",12.9958726112595,0.8,2628,25
"196","Non local",12.9959350179504,0.82,3680,25
"197","Ada mod",12.1862010406036,0.76,1022,25
"198","Lasso mod",12.2615939940287,0.74,968,25
"199","Naive",13.7159492652162,0.2,200,25
"200","Oracle",12.1881827188035,1,920,25
"201","Lasso",3.46694818125641,0.74,471,26
"202","Ada Lasso",3.75226042412154,0.86,1672,26
"203","Local prior",3.48054968275346,0.88,1533,26
"204","Non local",3.95809939677041,0.84,2628,26
"205","Ada mod",3.46694818125641,0.74,471,26
"206","Lasso mod",3.47035894213467,0.62,418,26
"207","Naive",3.79667970133205,0.2,200,26
"208","Oracle",3.3715119010154,1,968,26
"209","Lasso",4.57603544062065,0.8,736,27
"210","Ada Lasso",4.78786252800909,0.84,1082,27
"211","Local prior",4.85185960589598,0.9,1840,27
"212","Non local",4.96495429808382,0.86,1840,27
"213","Ada mod",4.57603544062065,0.8,736,27
"214","Lasso mod",4.50361573912538,0.8,968,27
"215","Naive",4.88242860118395,0.2,200,27
"216","Oracle",4.28472205122012,1,1150,27
"217","Lasso",13.2609737102109,0.72,497,28
"218","Ada Lasso",13.1480938611604,0.88,1022,28
"219","Local prior",13.1040577630909,0.94,1314,28
"220","Non local",13.1040577630909,0.94,1314,28
"221","Ada mod",13.2609737102109,0.72,497,28
"222","Lasso mod",13.1757683658092,0.64,460,28
"223","Naive",14.0800707072039,0.2,200,28
"224","Oracle",12.4394273863015,1,968,28
"225","Lasso",25.5837915378835,0.8,736,29
"226","Ada Lasso",26.2957391388679,0.9,1840,29
"227","Local prior",26.6890582841016,0.88,2300,29
"228","Non local",27.2279949453885,0.86,3680,29
"229","Ada mod",25.6005611484216,0.82,766,29
"230","Lasso mod",25.6074643303107,0.8,836,29
"231","Naive",27.1089354155983,0.2,200,29
"232","Oracle",25.0133196718631,1,920,29
"233","Lasso",8.95228421741303,0.76,541,30
"234","Ada Lasso",9.08714462914114,0.9,1022,30
"235","Local prior",9.44731623016078,0.9,1314,30
"236","Non local",9.44731623016078,0.9,1314,30
"237","Ada mod",8.97177496268222,0.78,593,30
"238","Lasso mod",8.99786382691409,0.68,525,30
"239","Naive",9.48640110977158,0.2,200,30
"240","Oracle",8.37735040034137,1,1226,30
"241","Lasso",9.84248819373032,0.8,593,31
"242","Ada Lasso",9.82014455346676,0.78,968,31
"243","Local prior",9.81600545709674,0.86,1533,31
"244","Non local",9.9125277989274,0.86,2628,31
"245","Ada mod",9.84248819373032,0.8,593,31
"246","Lasso mod",9.99530012390339,0.7,593,31
"247","Naive",10.904758124466,0.2,200,31
"248","Oracle",9.6143690825184,1,1022,31
"249","Lasso",6.24014012648754,0.74,736,32
"250","Ada Lasso",6.32658947651844,0.84,3066,32
"251","Local prior",6.20009502761233,0.88,3066,32
"252","Non local",6.20009502761233,0.88,3066,32
"253","Ada mod",6.25991493545211,0.72,681,32
"254","Lasso mod",6.05482673680001,0.64,575,32
"255","Naive",6.67625502084782,0.2,200,32
"256","Oracle",5.78629917504589,1,1226,32
"257","Lasso",20.7086469733604,0.68,497,33
"258","Ada Lasso",20.3337644073389,0.82,876,33
"259","Local prior",20.4669639588517,0.9,1533,33
"260","Non local",20.5496394789404,0.92,1840,33
"261","Ada mod",20.7086469733604,0.68,497,33
"262","Lasso mod",20.5724419873151,0.76,836,33
