"","metodologia","mse","accuracy","n","seed"
"220","Non local",28.6136819387182,0.7,1533,28
"221","Ada mod",27.1739232099796,0.7,353,28
"222","Lasso mod",27.5103766599919,0.64,296,28
"223","Naive",28.9415902172189,0.4,200,28
"224","Oracle",25.0175691046671,1,484,28
"225","Lasso",13.185186707011,0.72,471,29
"226","Ada Lasso",13.3582307679234,0.76,766,29
"227","Local prior",13.9313068536906,0.74,1150,29
"228","Non local",16.1799862679047,0.66,2628,29
"229","Ada mod",12.6515913920326,0.7,408,29
"230","Lasso mod",12.8660353517793,0.58,301,29
"231","Naive",13.3539049121798,0.4,200,29
"232","Oracle",12.0538796410969,1,557,29
"233","Lasso",26.7029135702352,0.66,800,30
"234","Ada Lasso",27.6635852208331,0.6,1415,30
"235","Local prior",28.1488301181529,0.6,1840,30
"236","Non local",29.9593401295903,0.62,2628,30
"237","Ada mod",24.1639313812145,0.7,800,30
"238","Lasso mod",24.2187869418818,0.64,557,30
"239","Naive",23.9856460510105,0.4,200,30
"240","Oracle",21.9275153829335,1,557,30
"241","Lasso",10.7969952439924,0.68,448,31
"242","Ada Lasso",10.8062512603088,0.76,657,31
"243","Local prior",11.2339464585116,0.78,1022,31
"244","Non local",11.3266714808436,0.7,1082,31
"245","Ada mod",10.7969952439924,0.68,448,31
"246","Lasso mod",10.8090298770384,0.6,368,31
"247","Naive",11.5951042308172,0.4,200,31
"248","Oracle",10.371843204765,1,511,31
"249","Lasso",16.0779972031841,0.58,383,32
"250","Ada Lasso",15.7287844324866,0.7,736,32
"251","Local prior",17.3672417464664,0.64,1415,32
"252","Non local",17.4417243961443,0.62,1672,32
"253","Ada mod",15.5586270360818,0.64,400,32
"254","Lasso mod",15.8714730295798,0.62,575,32
"255","Naive",16.3882150662419,0.4,200,32
"256","Oracle",14.5211747031667,1,511,32
"257","Lasso",21.520897444849,0.62,375,33
"258","Ada Lasso",21.0449111850726,0.64,511,33
"259","Local prior",22.7185255041704,0.7,1533,33
"260","Non local",22.9072098131049,0.68,1840,33
"261","Ada mod",21.520897444849,0.62,375,33
"262","Lasso mod",21.4167305654025,0.62,575,33
"263","Naive",22.2921111253113,0.4,200,33
"264","Oracle",20.4527839276,1,484,33
"265","Lasso",22.5963727919785,0.6,418,34
"266","Ada Lasso",22.2977712588136,0.66,511,34
"267","Local prior",24.8692099239254,0.64,1314,34
"268","Non local",26.7211896847301,0.7,1672,34
"269","Ada mod",23.2010303452674,0.56,484,34
"270","Lasso mod",22.5424506011552,0.64,613,34
"271","Naive",23.3182855072556,0.4,200,34
"272","Oracle",21.152237661147,1,511,34
"273","Lasso",13.7219813031747,0.68,418,35
"274","Ada Lasso",15.1643241042675,0.74,1150,35
"275","Local prior",15.4722937092637,0.72,1314,35
"276","Non local",15.737056992793,0.72,1840,35
"277","Ada mod",13.8257290685983,0.64,347,35
"278","Lasso mod",13.4187590417282,0.7,497,35
"279","Naive",14.616677706171,0.4,200,35
"280","Oracle",13.3271009184814,1,511,35
"281","Lasso",28.8325307187002,0.72,968,36
"282","Ada Lasso",29.4279883390408,0.7,1415,36
"283","Local prior",29.7772157350118,0.72,1840,36
"284","Non local",32.6418867885647,0.7,2044,36
"285","Ada mod",28.3899616662344,0.74,920,36
"286","Lasso mod",28.1476049288815,0.8,920,36
"287","Naive",29.5217914437914,0.4,200,36
"288","Oracle",28.1605733393338,1,557,36
"289","Lasso",6.28174298795652,0.78,484,37
"290","Ada Lasso",6.2028925145363,0.9,681,37
"291","Local prior",7.19544190261358,0.8,1082,37
"292","Non local",7.2847732117276,0.76,1082,37
"293","Ada mod",6.19961474463674,0.82,525,37
"294","Lasso mod",6.41645794329369,0.7,400,37
"295","Naive",6.90066028625195,0.4,200,37
"296","Oracle",6.31806624699336,1,525,37
"297","Lasso",23.4818268413627,0.74,497,38
"298","Ada Lasso",28.3629007333047,0.66,1533,38
"299","Local prior",28.25096831137,0.66,2044,38
"300","Non local",28.9101739189691,0.66,2044,38
"301","Ada mod",23.5072152936187,0.76,525,38
"302","Lasso mod",23.5554821930429,0.56,391,38
"303","Naive",24.8349628787326,0.4,200,38
"304","Oracle",22.6344564160192,1,497,38
"305","Lasso",32.0992356380582,0.58,368,39
"306","Ada Lasso",31.17155807251,0.66,448,39
"307","Local prior",32.5493155783475,0.72,1314,39
"308","Non local",38.2986773285886,0.62,2044,39
"309","Ada mod",32.0992356380582,0.58,368,39
"310","Lasso mod",31.6108635072864,0.66,438,39
"311","Naive",33.4562499571649,0.4,200,39
"312","Oracle",29.2591679509452,1,541,39
"313","Lasso",10.8716229526999,0.74,541,40
"314","Ada Lasso",11.2208288628602,0.72,766,40
"315","Local prior",12.2433286019914,0.72,1672,40
"316","Non local",12.7718513287905,0.66,1533,40
"317","Ada mod",11.2132192240877,0.72,657,40
"318","Lasso mod",10.8464874582938,0.68,400,40
"319","Naive",11.210283627473,0.4,200,40
"320","Oracle",10.5139249962532,1,497,40
"321","Lasso",17.0366925202426,0.66,448,41
"322","Ada Lasso",18.4431451001574,0.78,920,41
"323","Local prior",19.1255016131497,0.78,1082,41
"324","Non local",19.4100791486628,0.76,1226,41
"325","Ada mod",16.6050620641236,0.64,375,41
"326","Lasso mod",17.6427712934191,0.76,634,41
"327","Naive",17.0432808191035,0.4,200,41
"328","Oracle",15.6374755458973,1,511,41
"329","Lasso",16.213291164471,0.6,347,42
"330","Ada Lasso",16.1719140930791,0.62,418,42
"331","Local prior",16.7765205114618,0.74,876,42
"332","Non local",17.3195267535684,0.72,968,42
"333","Ada mod",16.6721162272844,0.62,292,42
"334","Lasso mod",16.4836296077061,0.5,328,42
"335","Naive",18.2282844405142,0.4,200,42
"336","Oracle",14.7285568703567,1,497,42
"337","Lasso",11.0033031647779,0.7,448,43
"338","Ada Lasso",10.7965181285206,0.76,920,43
"339","Local prior",12.9748556009986,0.68,1672,43
"340","Non local",12.9748556009986,0.68,1672,43
"341","Ada mod",11.0033031647779,0.7,448,43
"342","Lasso mod",10.7819750185946,0.72,427,43
"343","Naive",11.378503159106,0.4,200,43
"344","Oracle",10.8020350585428,1,448,43
"345","Lasso",19.6401478553846,0.58,460,44
"346","Ada Lasso",19.932868042563,0.68,1022,44
"347","Local prior",20.5080257289482,0.66,2300,44
"348","Non local",21.7613241714788,0.66,3680,44
"349","Ada mod",19.6066652654165,0.62,471,44
"350","Lasso mod",19.8296858566301,0.56,471,44
"351","Naive",21.2981371951054,0.4,200,44
"352","Oracle",18.7611183771573,1,497,44
"353","Lasso",16.9413036266719,0.74,418,45
"354","Ada Lasso",18.9939960533339,0.76,1150,45
"355","Local prior",20.0454073719788,0.72,1415,45
"356","Non local",20.839538592577,0.68,2300,45
"357","Ada mod",17.7822546207205,0.7,471,45
"358","Lasso mod",16.8068156144114,0.64,353,45
"359","Naive",17.4803269911222,0.4,200,45
"360","Oracle",16.516495458695,1,511,45
"361","Lasso",7.11042842487658,0.68,383,46
"362","Ada Lasso",7.05194734114781,0.74,557,46
"363","Local prior",7.12882445490319,0.74,800,46
"364","Non local",7.31097136683525,0.76,1082,46
"365","Ada mod",7.17570531746605,0.62,340,46
"366","Lasso mod",7.42450276319467,0.46,287,46
"367","Naive",7.54604951142822,0.4,200,46
"368","Oracle",6.73859243215134,1,448,46
"369","Lasso",16.2908905250717,0.7,448,47
"370","Ada Lasso",16.7188523155577,0.76,836,47
"371","Local prior",16.9599441613829,0.76,1022,47
"372","Non local",17.2124080623986,0.74,1226,47
"373","Ada mod",16.054826493222,0.72,484,47
"374","Lasso mod",16.6233427478044,0.62,471,47
"375","Naive",17.5838152032097,0.4,200,47
"376","Oracle",15.5089183328416,1,541,47
"377","Lasso",63.4435228765224,0.7,484,48
"378","Ada Lasso",63.3727735692384,0.74,800,48
"379","Local prior",70.4884991237581,0.74,968,48
"380","Non local",73.7531805129949,0.72,1415,48
"381","Ada mod",63.4435228765224,0.7,484,48
"382","Lasso mod",67.4246665127132,0.5,322,48
"383","Naive",69.1228782584223,0.4,200,48
"384","Oracle",61.3171966259236,1,471,48
"385","Lasso",44.1230135241144,0.64,800,49
"386","Ada Lasso",44.4529343357599,0.62,1415,49
"387","Local prior",46.2061525836732,0.64,2300,49
"388","Non local",47.1810046981422,0.62,3066,49
"389","Ada mod",42.8011464162015,0.62,525,49
"390","Lasso mod",44.2479124758447,0.56,681,49
"391","Naive",45.7911224514339,0.4,200,49
"392","Oracle",42.1266750329104,1,525,49
"393","Lasso",41.3967818533051,0.72,360,50
"394","Ada Lasso",41.4876341608704,0.74,497,50
"395","Local prior",44.8652056465162,0.76,1226,50
"396","Non local",43.0392948072651,0.74,1415,50
"397","Ada mod",41.8705017980631,0.72,391,50
"398","Lasso mod",41.2327567921056,0.74,400,50
"399","Naive",45.813280768777,0.4,200,50
"400","Oracle",40.1703593347726,1,525,50
"401","Lasso",29.3839848468323,0.64,438,51
"402","Ada Lasso",28.8392092182662,0.68,634,51
"403","Local prior",30.4448080396786,0.74,1150,51
"404","Non local",30.4448080396786,0.74,1150,51
"405","Ada mod",29.3663604512286,0.62,448,51
"406","Lasso mod",29.8473445164834,0.6,383,51
"407","Naive",30.8257136250697,0.4,200,51
"408","Oracle",27.3650042373331,1,557,51
"409","Lasso",19.8669861619682,0.7,511,52
"410","Ada Lasso",21.2564481432259,0.72,1226,52
"411","Local prior",24.8840083161871,0.7,2300,52
"412","Non local",24.8840083161871,0.7,2300,52
"413","Ada mod",19.8235615358751,0.72,557,52
"414","Lasso mod",20.6980045642501,0.66,613,52
"415","Naive",20.6591871520313,0.4,200,52
"416","Oracle",19.0812937777406,1,497,52
"417","Lasso",19.11102156113,0.68,525,53
"418","Ada Lasso",19.2597993697675,0.74,876,53
"419","Local prior",23.4400903337541,0.64,2300,53
"420","Non local",23.1971797968358,0.68,3066,53
"421","Ada mod",20.9115441609267,0.62,541,53
"422","Lasso mod",18.6977629462001,0.6,525,53
"423","Naive",19.6579782786679,0.4,200,53
"424","Oracle",18.2468758968827,1,497,53
"425","Lasso",14.7964606815616,0.68,334,54
"426","Ada Lasso",14.6609517779497,0.64,438,54
"427","Local prior",16.6240946555489,0.72,1150,54
"428","Non local",16.6240946555489,0.72,1150,54
"429","Ada mod",14.5857177614914,0.68,484,54
"430","Lasso mod",14.9797860804662,0.56,353,54
"431","Naive",15.1424215758232,0.4,200,54
"432","Oracle",13.7451809175858,1,484,54
"433","Lasso",12.3344726540267,0.64,375,55
"434","Ada Lasso",13.8866332129501,0.7,1533,55
"435","Local prior",13.8866332129501,0.7,1533,55
"436","Non local",13.9602142897247,0.72,1672,55
"437","Ada mod",12.3152269342508,0.6,383,55
"438","Lasso mod",12.1616086816843,0.66,408,55
"439","Naive",12.336233930469,0.4,200,55
"440","Oracle",11.2346870671606,1,497,55
"441","Lasso",21.4569631881188,0.64,448,56
"442","Ada Lasso",21.0840987364727,0.72,634,56
"443","Local prior",21.6542847413893,0.72,1415,56
"444","Non local",21.7211124682707,0.74,1150,56
"445","Ada mod",21.4958800181932,0.68,400,56
"446","Lasso mod",21.3335809255391,0.7,418,56
"447","Naive",22.3556729193547,0.4,200,56
"448","Oracle",20.3781575122083,1,541,56
"449","Lasso",40.6638929760342,0.68,836,57
"450","Ada Lasso",40.7140545652625,0.7,920,57
"451","Local prior",44.0856919796301,0.66,2044,57
"452","Non local",43.9864351790785,0.64,2300,57
"453","Ada mod",40.1230412336119,0.6,634,57
"454","Lasso mod",40.0718168872659,0.66,920,57
"455","Naive",47.4956153927766,0.4,200,57
"456","Oracle",38.4562335752854,1,511,57
"457","Lasso",25.5297983583117,0.64,418,58
"458","Ada Lasso",26.2742846409059,0.66,557,58
"459","Local prior",27.7083312044968,0.64,1150,58
"460","Non local",27.7083312044968,0.64,1150,58
"461","Ada mod",25.5297983583117,0.64,418,58
"462","Lasso mod",25.5801809307971,0.66,511,58
"463","Naive",26.6755015475256,0.4,200,58
"464","Oracle",24.5043307304469,1,511,58
"465","Lasso",8.51157854828599,0.66,438,59
"466","Ada Lasso",8.38767512861972,0.74,836,59
"467","Local prior",8.27704547885206,0.74,1314,59
"468","Non local",8.43158363265735,0.72,1533,59
"469","Ada mod",8.41768200489157,0.72,657,59
"470","Lasso mod",8.58473170111789,0.56,471,59
"471","Naive",9.0068702395893,0.4,200,59
"472","Oracle",8.10522082932301,1,497,59
"473","Lasso",12.3635426952259,0.7,418,60
"474","Ada Lasso",12.1596674924892,0.72,634,60
"475","Local prior",12.9978863395518,0.7,1226,60
"476","Non local",13.149142999442,0.72,1415,60
"477","Ada mod",12.141882037585,0.72,400,60
"478","Lasso mod",12.0999582403654,0.7,448,60
"479","Naive",12.3501678997478,0.4,200,60
"480","Oracle",11.3931235043322,1,471,60
"481","Lasso",14.7097100083716,0.58,484,61
"482","Ada Lasso",14.5660894763544,0.7,736,61
"483","Local prior",14.3735876334091,0.76,1022,61
"484","Non local",17.5472635506197,0.64,1415,61
"485","Ada mod",14.5445961993508,0.54,340,61
"486","Lasso mod",14.5791813283462,0.5,484,61
"487","Naive",15.1859848896875,0.4,200,61
"488","Oracle",13.7921124352287,1,471,61
"489","Lasso",15.6241692998374,0.6,418,62
"490","Ada Lasso",15.4026412244704,0.62,593,62
"491","Local prior",17.9820321426417,0.68,1150,62
"492","Non local",18.8009472109348,0.68,1672,62
"493","Ada mod",15.6241692998374,0.6,418,62
"494","Lasso mod",15.5882232408305,0.54,400,62
"495","Naive",16.8381134909057,0.4,200,62
"496","Oracle",14.9599295028972,1,541,62
"497","Lasso",29.482628582443,0.58,334,63
"498","Ada Lasso",29.4097528157357,0.66,408,63
"499","Local prior",28.7421306519038,0.76,968,63
"500","Non local",30.7368572735573,0.72,1226,63
"501","Ada mod",29.482628582443,0.58,334,63
"502","Lasso mod",29.3312685705874,0.56,317,63
"503","Naive",32.5458604068216,0.4,200,63
"504","Oracle",27.8821155814017,1,525,63
"505","Lasso",33.5052042041527,0.6,681,64
"506","Ada Lasso",34.3170809085119,0.66,1150,64
"507","Local prior",34.4390811048474,0.7,1533,64
"508","Non local",35.7596090522562,0.64,1672,64
"509","Ada mod",33.0089084763452,0.56,511,64
"510","Lasso mod",32.0068927610098,0.66,736,64
"511","Naive",33.5211779346094,0.4,200,64
"512","Oracle",30.4124546346425,1,593,64
"513","Lasso",17.5119979966255,0.76,460,65
"514","Ada Lasso",17.6450912344846,0.7,634,65
"515","Local prior",17.4873637028032,0.76,1022,65
"516","Non local",18.7928315884486,0.68,1533,65
"517","Ada mod",17.5206329354054,0.7,525,65
"518","Lasso mod",17.5849815182262,0.76,448,65
"519","Naive",18.9946252727326,0.4,200,65
"520","Oracle",16.3241692227511,1,497,65
"521","Lasso",26.6000373475462,0.66,1314,66
"522","Ada Lasso",27.5698526804794,0.66,2628,66
"523","Local prior",27.5698526804794,0.66,2628,66
"524","Non local",27.5698526804794,0.66,2628,66
"525","Ada mod",26.6000373475462,0.66,1314,66
"526","Lasso mod",26.0483718217137,0.68,968,66
"527","Naive",27.1486871662801,0.4,200,66
"528","Oracle",24.3932043234081,1,575,66
"529","Lasso",24.6968076148423,0.56,317,67
"530","Ada Lasso",23.1342977685546,0.72,681,67
"531","Local prior",23.1356972457801,0.76,968,67
"532","Non local",25.1058835806651,0.66,1022,67
"533","Ada mod",24.3895369223545,0.64,408,67
"534","Lasso mod",23.0911942476642,0.7,557,67
"535","Naive",26.3738950316492,0.4,200,67
"536","Oracle",22.7964874566187,1,525,67
"537","Lasso",24.5651668154331,0.74,557,68
"538","Ada Lasso",24.7017331070243,0.78,736,68
"539","Local prior",26.695322925773,0.72,1314,68
"540","Non local",26.695322925773,0.72,1314,68
"541","Ada mod",24.5651668154331,0.74,557,68
"542","Lasso mod",24.6397310901234,0.66,448,68
"543","Naive",25.5079683551849,0.4,200,68
"544","Oracle",22.4621717540812,1,471,68
"545","Lasso",42.1681387884583,0.62,347,69
"546","Ada Lasso",42.1012038816645,0.7,766,69
"547","Local prior",44.464958434221,0.66,2300,69
"548","Non local",51.7982151291466,0.62,3066,69
"549","Ada mod",42.1681387884583,0.62,347,69
"550","Lasso mod",42.3605392740015,0.62,375,69
"551","Naive",42.6199455701432,0.4,200,69
"552","Oracle",40.5075775281782,1,511,69
"553","Lasso",26.2235479467685,0.84,766,70
"554","Ada Lasso",26.3154734224067,0.8,876,70
"555","Local prior",28.4504374313448,0.74,1672,70
"556","Non local",28.5579078346433,0.72,1840,70
"557","Ada mod",26.2235479467685,0.84,766,70
"558","Lasso mod",28.0345186609022,0.76,876,70
"559","Naive",28.9228178395975,0.4,200,70
"560","Oracle",25.8460732036051,1,541,70
"561","Lasso",31.0349238181985,0.64,400,71
"562","Ada Lasso",30.675798096918,0.74,511,71
"563","Local prior",33.5216310518153,0.76,920,71
"564","Non local",30.9252246495368,0.76,920,71
"565","Ada mod",30.9624547743007,0.62,383,71
"566","Lasso mod",31.4605597119289,0.64,497,71
"567","Naive",32.2402514931658,0.4,200,71
"568","Oracle",29.6751624632107,1,497,71
"569","Lasso",21.3355757722959,0.78,541,72
"570","Ada Lasso",22.038236958362,0.7,968,72
"571","Local prior",22.7196508852006,0.7,1672,72
