"","metodologia","mse","accuracy","n","seed"
"40","Oracle",34.1319852462531,1,1840,4
"41","Lasso",75.1735628125863,0.88,3680,5
"42","Ada Lasso",75.1735628125863,0.88,3680,5
"43","Local prior",77.5818398726253,0.92,18400,5
"44","Non local",85.6064011520837,0.9,Inf,5
"45","Lasso mod 10000",75.7863480697752,0.94,9200,5
"46","Lasso mod 200",75.7863480697752,0.94,9200,5
"47","Lasso mod 100",75.7863480697752,0.94,9200,5
"48","Lasso mod 50",75.7863480697752,0.94,9200,5
"49","Naive",82.9623202448948,0.1,200,5
"50","Oracle",73.6458174017387,1,1840,5
"51","Lasso",107.545353025077,0.84,836,6
"52","Ada Lasso",107.034766935399,0.94,1533,6
"53","Local prior",108.569750610194,0.98,2300,6
"54","Non local",108.934596695866,0.96,3680,6
"55","Lasso mod 10000",108.437089296046,0.76,736,6
"56","Lasso mod 200",107.695370123652,0.84,1082,6
"57","Lasso mod 100",107.695370123652,0.84,1082,6
"58","Lasso mod 50",116.349782308594,0.9,Inf,6
"59","Naive",133.872615124448,0.1,200,6
"60","Oracle",106.938145963289,1,2044,6
"61","Lasso",89.1474492635583,0.9,3680,7
"62","Ada Lasso",89.1474492635583,0.9,3680,7
"63","Local prior",92.153033069091,0.88,9200,7
"64","Non local",92.153033069091,0.88,9200,7
"65","Lasso mod 10000",92.0593393583954,0.84,4600,7
"66","Lasso mod 200",92.153033069091,0.88,9200,7
"67","Lasso mod 100",92.153033069091,0.88,9200,7
"68","Lasso mod 50",92.153033069091,0.88,9200,7
"69","Naive",97.7722904164622,0.1,200,7
"70","Oracle",84.4757061773419,1,1840,7
"71","Lasso",31.231238174491,0.72,707,8
"72","Ada Lasso",34.0303352274831,0.9,Inf,8
"73","Local prior",33.1411035438552,0.92,9200,8
"74","Non local",34.0303352274831,0.9,Inf,8
"75","Lasso mod 10000",32.0381284242008,0.88,6133,8
"76","Lasso mod 200",32.0381284242008,0.88,6133,8
"77","Lasso mod 100",32.0006654632223,0.9,9200,8
"78","Lasso mod 50",32.0006654632223,0.9,9200,8
"79","Naive",35.8173480119394,0.1,200,8
"80","Oracle",30.4132281509269,1,2044,8
"81","Lasso",43.5354340731536,0.86,1082,9
"82","Ada Lasso",45.2953903091266,0.88,1840,9
"83","Local prior",45.7432858191501,0.94,2300,9
"84","Non local",46.5740750499752,0.9,4600,9
"85","Lasso mod 10000",43.5358427561552,0.72,766,9
"86","Lasso mod 200",43.4985490888716,0.76,836,9
"87","Lasso mod 100",43.733700098699,0.86,1672,9
"88","Lasso mod 50",43.90070409673,0.94,9200,9
"89","Naive",46.4528401114675,0.1,200,9
"90","Oracle",43.6243179420681,1,2300,9
"91","Lasso",23.0025087285404,0.9,Inf,10
"92","Ada Lasso",23.0025087285404,0.9,Inf,10
"93","Local prior",22.8126950368969,0.92,18400,10
"94","Non local",23.0025087285404,0.9,Inf,10
"95","Lasso mod 10000",21.0127939462243,0.9,4600,10
"96","Lasso mod 200",21.0127939462243,0.9,4600,10
"97","Lasso mod 100",23.0025087285404,0.9,Inf,10
"98","Lasso mod 50",23.0025087285404,0.9,Inf,10
"99","Naive",23.9785054781561,0.1,200,10
"100","Oracle",20.8317849709084,1,2044,10
"101","Lasso",97.4756664632218,0.86,1314,11
"102","Ada Lasso",97.8291885880706,0.92,2628,11
"103","Local prior",101.52952707118,0.9,3066,11
"104","Non local",101.52952707118,0.9,3066,11
"105","Lasso mod 10000",101.06351646863,0.92,18400,11
"106","Lasso mod 200",101.06351646863,0.92,18400,11
"107","Lasso mod 100",101.06351646863,0.92,18400,11
"108","Lasso mod 50",101.06351646863,0.92,18400,11
"109","Naive",119.340248402996,0.1,200,11
"110","Oracle",96.5399443454502,1,2628,11
"111","Lasso",18.4738808689895,0.76,1082,12
"112","Ada Lasso",20.0540939020915,0.9,Inf,12
"113","Local prior",20.045217784851,0.84,3066,12
"114","Non local",20.0540939020915,0.9,Inf,12
"115","Lasso mod 10000",18.3120801614975,0.84,2300,12
"116","Lasso mod 200",18.2328145197168,0.88,3680,12
"117","Lasso mod 100",20.0540939020915,0.9,Inf,12
"118","Lasso mod 50",20.0540939020915,0.9,Inf,12
"119","Naive",21.5253650563543,0.1,200,12
"120","Oracle",17.8948778167614,1,2300,12
"121","Lasso",8.51333339798815,0.9,1415,13
"122","Ada Lasso",8.51333339798815,0.9,1415,13
"123","Local prior",8.39492658935621,0.98,2044,13
"124","Non local",9.28450682523741,0.9,Inf,13
"125","Lasso mod 10000",8.65694703173649,0.8,920,13
"126","Lasso mod 200",8.97719706688423,0.9,6133,13
"127","Lasso mod 100",8.99203880233891,0.88,18400,13
"128","Lasso mod 50",8.99203880233891,0.88,18400,13
"129","Naive",9.63510657562367,0.1,200,13
"130","Oracle",8.41730001542242,1,1840,13
"131","Lasso",73.0834282083318,0.68,541,14
"132","Ada Lasso",71.0250894662384,0.84,1082,14
"133","Local prior",71.6194799237247,0.92,2628,14
"134","Non local",77.6261606729097,0.9,Inf,14
"135","Lasso mod 10000",74.6071115929593,0.58,438,14
"136","Lasso mod 200",75.404445121383,0.84,3680,14
"137","Lasso mod 100",75.4243904765832,0.88,6133,14
"138","Lasso mod 50",75.4243904765832,0.88,6133,14
"139","Naive",78.5919152918601,0.1,200,14
"140","Oracle",70.9656786913338,1,2300,14
"141","Lasso",120.821291385055,0.84,1840,15
"142","Ada Lasso",119.474242054031,0.94,9200,15
"143","Local prior",119.431193878568,0.94,9200,15
"144","Non local",132.676871612311,0.9,Inf,15
"145","Lasso mod 10000",121.131312632885,0.86,2300,15
"146","Lasso mod 200",121.131312632885,0.86,2300,15
"147","Lasso mod 100",121.131312632885,0.86,2300,15
"148","Lasso mod 50",121.131312632885,0.86,2300,15
"149","Naive",138.599142469504,0.1,200,15
"150","Oracle",119.910857693396,1,2628,15
"151","Lasso",76.365743477688,0.84,968,16
"152","Ada Lasso",77.8011695576351,0.92,3066,16
"153","Local prior",78.7514772402256,0.88,3680,16
"154","Non local",78.7514772402256,0.88,3680,16
"155","Lasso mod 10000",78.0388153602174,0.66,707,16
"156","Lasso mod 200",77.6920857525345,0.84,2300,16
"157","Lasso mod 100",77.6920857525345,0.84,2300,16
"158","Lasso mod 50",77.6920857525345,0.84,2300,16
"159","Naive",86.0344529026527,0.1,200,16
"160","Oracle",76.3940529387639,1,1672,16
"161","Lasso",5.81377887439094,0.86,3066,17
"162","Ada Lasso",6.12814931575122,0.9,Inf,17
"163","Local prior",5.79732280510239,0.9,4600,17
"164","Non local",6.12814931575122,0.9,Inf,17
"165","Lasso mod 10000",5.84337979626658,0.8,2044,17
"166","Lasso mod 200",6.12814931575122,0.9,Inf,17
"167","Lasso mod 100",6.12814931575122,0.9,Inf,17
"168","Lasso mod 50",6.12814931575122,0.9,Inf,17
"169","Naive",6.55906072042939,0.1,200,17
"170","Oracle",5.67508728312146,1,1672,17
"171","Lasso",32.1191222632191,0.88,1672,18
"172","Ada Lasso",32.2733481546496,0.94,6133,18
"173","Local prior",32.2733481546496,0.94,6133,18
"174","Non local",32.4615673926186,0.92,9200,18
"175","Lasso mod 10000",32.1777162289077,0.88,2300,18
"176","Lasso mod 200",32.1554176059983,0.9,2628,18
"177","Lasso mod 100",32.1554176059983,0.9,2628,18
"178","Lasso mod 50",32.1554176059983,0.9,2628,18
"179","Naive",35.2659106034076,0.1,200,18
"180","Oracle",32.0292155012509,1,2300,18
"181","Lasso",61.445089394063,0.76,836,19
"182","Ada Lasso",61.2874328162515,0.8,1150,19
"183","Local prior",60.7856163212195,0.9,4600,19
"184","Non local",60.736619917298,0.92,18400,19
"185","Lasso mod 10000",60.7279760528276,0.88,6133,19
"186","Lasso mod 200",60.736619917298,0.92,18400,19
"187","Lasso mod 100",60.736619917298,0.92,18400,19
"188","Lasso mod 50",60.736619917298,0.92,18400,19
"189","Naive",65.9535960264656,0.1,200,19
"190","Oracle",59.0011854279006,1,1840,19
"191","Lasso",10.3488588905189,0.74,1082,20
"192","Ada Lasso",10.3858870386607,0.9,3680,20
"193","Local prior",10.3858870386607,0.9,3680,20
"194","Non local",11.4184764590627,0.9,Inf,20
"195","Lasso mod 10000",10.3801768467292,0.84,2628,20
"196","Lasso mod 200",10.3571318807279,0.84,2628,20
"197","Lasso mod 100",10.6218845314992,0.9,9200,20
"198","Lasso mod 50",11.4184764590627,0.9,Inf,20
"199","Naive",11.0646821970697,0.1,200,20
"200","Oracle",10.0766889236983,1,2300,20
"201","Lasso",36.3459367841942,0.78,1082,21
"202","Ada Lasso",36.2046703308149,0.92,9200,21
"203","Local prior",36.2046703308149,0.92,9200,21
"204","Non local",36.2046703308149,0.92,9200,21
"205","Lasso mod 10000",35.7893143728397,0.9,3680,21
"206","Lasso mod 200",35.6801952599169,0.92,4600,21
"207","Lasso mod 100",35.6801952599169,0.92,4600,21
"208","Lasso mod 50",35.6801952599169,0.92,4600,21
"209","Naive",41.9513662428594,0.1,200,21
"210","Oracle",34.764176404841,1,2300,21
"211","Lasso",8.44506795497365,0.9,9200,22
"212","Ada Lasso",9.16106104142536,0.9,Inf,22
"213","Local prior",9.09443593096142,0.86,3066,22
"214","Non local",9.16106104142536,0.9,Inf,22
"215","Lasso mod 10000",8.44803064571282,0.88,6133,22
"216","Lasso mod 200",8.44506795497365,0.9,9200,22
"217","Lasso mod 100",8.44506795497365,0.9,9200,22
"218","Lasso mod 50",9.16106104142536,0.9,Inf,22
"219","Naive",9.31904215999763,0.1,200,22
"220","Oracle",8.35077208017247,1,2628,22
"221","Lasso",21.372838937578,0.8,1226,23
"222","Ada Lasso",21.4349026337337,0.84,1415,23
"223","Local prior",22.7894614081289,0.86,2300,23
"224","Non local",23.1788575364866,0.86,4600,23
"225","Lasso mod 10000",21.8199488797084,0.76,1533,23
"226","Lasso mod 200",21.7380348078675,0.78,1840,23
"227","Lasso mod 100",21.7380348078675,0.78,1840,23
"228","Lasso mod 50",23.388260051817,0.9,Inf,23
"229","Naive",24.0291217696691,0.1,200,23
"230","Oracle",20.9645859072182,1,2044,23
"231","Lasso",36.1023826154944,0.88,1672,24
"232","Ada Lasso",37.3893426223712,0.92,9200,24
"233","Local prior",37.3893426223712,0.92,9200,24
"234","Non local",37.3893426223712,0.92,9200,24
"235","Lasso mod 10000",36.3013103908178,0.88,2300,24
"236","Lasso mod 200",37.4598048664499,0.88,4600,24
"237","Lasso mod 100",37.4598048664499,0.88,4600,24
"238","Lasso mod 50",38.6886579154327,0.9,Inf,24
"239","Naive",43.2373431395025,0.1,200,24
"240","Oracle",35.0484596446556,1,1840,24
"241","Lasso",24.3811133959543,0.64,541,25
"242","Ada Lasso",26.2619983242204,0.84,4600,25
"243","Local prior",25.5752187822511,0.86,2628,25
"244","Non local",26.6739143781965,0.9,Inf,25
"245","Lasso mod 10000",24.8313039411879,0.7,1082,25
"246","Lasso mod 200",24.8313039411879,0.7,1082,25
"247","Lasso mod 100",26.6739143781965,0.9,Inf,25
"248","Lasso mod 50",26.6739143781965,0.9,Inf,25
"249","Naive",26.0279917991835,0.1,200,25
"250","Oracle",23.8954325392857,1,1672,25
"251","Lasso",8.12417210909925,0.8,2628,26
"252","Ada Lasso",8.21275594575247,0.86,9200,26
"253","Local prior",8.21275594575247,0.86,9200,26
"254","Non local",8.20792798568943,0.88,18400,26
"255","Lasso mod 10000",8.19972207130042,0.82,3066,26
"256","Lasso mod 200",8.222783477357,0.84,6133,26
"257","Lasso mod 100",8.222783477357,0.84,6133,26
"258","Lasso mod 50",8.21275594575247,0.86,9200,26
"259","Naive",9.12006616193171,0.1,200,26
"260","Oracle",7.79484942492304,1,2300,26
"261","Lasso",5.78367097582473,0.88,3680,27
"262","Ada Lasso",5.83041469237217,0.92,9200,27
"263","Local prior",5.83041469237217,0.92,9200,27
"264","Non local",5.83041469237217,0.92,9200,27
"265","Lasso mod 10000",5.6118935910652,0.82,1672,27
"266","Lasso mod 200",5.61914964276469,0.86,2628,27
"267","Lasso mod 100",6.24746590689337,0.9,Inf,27
"268","Lasso mod 50",6.24746590689337,0.9,Inf,27
"269","Naive",6.17607604251061,0.1,200,27
"270","Oracle",5.57596705770381,1,2628,27
"271","Lasso",135.363727602739,0.7,657,28
"272","Ada Lasso",134.898597284459,0.72,707,28
"273","Local prior",135.997842589733,0.84,2628,28
"274","Non local",132.524011488492,0.94,3680,28
"275","Lasso mod 10000",134.442428462823,0.78,920,28
"276","Lasso mod 200",134.442428462823,0.78,920,28
"277","Lasso mod 100",134.442428462823,0.78,920,28
"278","Lasso mod 50",137.427128059984,0.76,1082,28
"279","Naive",150.629006136604,0.1,200,28
"280","Oracle",130.472785048836,1,1672,28
"281","Lasso",20.1239396967198,0.88,3066,29
"282","Ada Lasso",21.9835183662288,0.9,Inf,29
"283","Local prior",21.0669078800468,0.88,9200,29
"284","Non local",21.9835183662288,0.9,Inf,29
"285","Lasso mod 10000",21.9835183662288,0.9,Inf,29
"286","Lasso mod 200",21.9835183662288,0.9,Inf,29
"287","Lasso mod 100",21.9835183662288,0.9,Inf,29
"288","Lasso mod 50",21.9835183662288,0.9,Inf,29
"289","Naive",21.8463858745073,0.1,200,29
"290","Oracle",19.9753934994911,1,1533,29
"291","Lasso",14.7743853452611,0.86,2628,30
"292","Ada Lasso",15.2896845810496,0.9,Inf,30
"293","Local prior",14.8963621585702,0.9,6133,30
"294","Non local",15.2896845810496,0.9,Inf,30
"295","Lasso mod 10000",14.4888210500069,0.88,3066,30
"296","Lasso mod 200",14.4888210500069,0.88,3066,30
"297","Lasso mod 100",15.2896845810496,0.9,Inf,30
"298","Lasso mod 50",15.2896845810496,0.9,Inf,30
"299","Naive",16.1376579683575,0.1,200,30
"300","Oracle",14.2785927081541,1,2300,30
"301","Lasso",93.6564368830375,0.86,2628,31
"302","Ada Lasso",101.010028189861,0.9,Inf,31
"303","Local prior",96.7138709622321,0.9,6133,31
"304","Non local",101.010028189861,0.9,Inf,31
"305","Lasso mod 10000",95.9681843449995,0.8,2044,31
"306","Lasso mod 200",101.010028189861,0.9,Inf,31
"307","Lasso mod 100",98.2796528595899,0.86,9200,31
"308","Lasso mod 50",101.010028189861,0.9,Inf,31
"309","Naive",103.376759325797,0.1,200,31
"310","Oracle",90.9147162746176,1,2300,31
"311","Lasso",67.5141121079226,0.92,18400,32
"312","Ada Lasso",69.3896283624329,0.9,Inf,32
"313","Local prior",67.5141121079226,0.92,18400,32
"314","Non local",69.3896283624329,0.9,Inf,32
"315","Lasso mod 10000",65.8109477204566,0.76,1415,32
"316","Lasso mod 200",66.0974772632678,0.92,6133,32
"317","Lasso mod 100",66.0974772632678,0.92,6133,32
"318","Lasso mod 50",66.038427155539,0.94,9200,32
"319","Naive",68.9146607835568,0.1,200,32
"320","Oracle",64.1169269883845,1,2300,32
"321","Lasso",13.6378292952919,0.84,2300,33
"322","Ada Lasso",13.7403644302458,0.88,6133,33
"323","Local prior",13.7403644302458,0.88,6133,33
"324","Non local",13.8464162491711,0.9,Inf,33
"325","Lasso mod 10000",13.3941188599537,0.7,1150,33
"326","Lasso mod 200",13.8464162491711,0.9,Inf,33
"327","Lasso mod 100",13.8464162491711,0.9,Inf,33
"328","Lasso mod 50",13.8464162491711,0.9,Inf,33
"329","Naive",14.9813541171202,0.1,200,33
"330","Oracle",13.0811551687108,1,2300,33
"331","Lasso",35.7698878083925,0.78,766,34
"332","Ada Lasso",39.7216540812775,0.92,9200,34
"333","Local prior",37.0216570664939,0.94,2628,34
"334","Non local",41.0867166977379,0.9,Inf,34
"335","Lasso mod 10000",40.2360441667938,0.92,18400,34
"336","Lasso mod 200",40.2360441667938,0.92,18400,34
"337","Lasso mod 100",41.0867166977379,0.9,Inf,34
"338","Lasso mod 50",40.2360441667938,0.92,18400,34
"339","Naive",41.3054487407042,0.1,200,34
"340","Oracle",35.8363416359842,1,1840,34
"341","Lasso",26.6657045156589,0.9,1840,35
"342","Ada Lasso",26.890111978483,0.94,6133,35
"343","Local prior",26.890111978483,0.94,6133,35
"344","Non local",27.1636972048356,0.92,18400,35
"345","Lasso mod 10000",27.1612134879559,0.9,9200,35
"346","Lasso mod 200",27.1612134879559,0.9,9200,35
"347","Lasso mod 100",27.1612134879559,0.9,9200,35
"348","Lasso mod 50",27.1636972048356,0.92,18400,35
"349","Naive",32.8630458353369,0.1,200,35
"350","Oracle",26.3580279514379,1,2628,35
"351","Lasso",50.0866312311255,0.82,876,36
"352","Ada Lasso",54.4048845476064,0.9,3680,36
"353","Local prior",52.9114648026564,0.9,2300,36
"354","Non local",56.5730460461057,0.9,Inf,36
"355","Lasso mod 10000",49.6207952908868,0.86,1150,36
"356","Lasso mod 200",49.6207952908868,0.86,1150,36
"357","Lasso mod 100",56.5730460461057,0.9,Inf,36
"358","Lasso mod 50",56.5730460461057,0.9,Inf,36
"359","Naive",59.6832526278761,0.1,200,36
"360","Oracle",49.6015903934935,1,1840,36
"361","Lasso",35.6272832583607,0.9,2628,37
"362","Ada Lasso",35.9813101062306,0.92,18400,37
"363","Local prior",35.9813101062306,0.92,18400,37
"364","Non local",35.9813101062306,0.92,18400,37
"365","Lasso mod 10000",35.7635573530142,0.92,4600,37
"366","Lasso mod 200",35.9878154202788,0.9,9200,37
"367","Lasso mod 100",35.9813101062306,0.92,18400,37
"368","Lasso mod 50",35.9813101062306,0.92,18400,37
"369","Naive",39.4959451167954,0.1,200,37
"370","Oracle",34.2009612116309,1,2628,37
"371","Lasso",30.4038400438571,0.74,707,38
"372","Ada Lasso",30.4645286256471,0.86,1672,38
"373","Local prior",30.3017144933345,0.9,4600,38
"374","Non local",30.3015202799569,0.92,6133,38
"375","Lasso mod 10000",30.4932577426362,0.72,836,38
"376","Lasso mod 200",30.2168269572108,0.78,1082,38
"377","Lasso mod 100",31.6478575180821,0.84,2628,38
"378","Lasso mod 50",31.9314665076844,0.88,18400,38
"379","Naive",34.0600871217037,0.1,200,38
"380","Oracle",30.0006732334171,1,2300,38
"381","Lasso",18.6170913390179,0.9,2044,39
"382","Ada Lasso",19.3876883495954,0.9,Inf,39
"383","Local prior",19.091844500994,0.84,3066,39
"384","Non local",19.3876883495954,0.9,Inf,39
"385","Lasso mod 10000",18.874134667337,0.68,736,39
"386","Lasso mod 200",19.1790274394563,0.84,4600,39
"387","Lasso mod 100",19.3876883495954,0.9,Inf,39
"388","Lasso mod 50",19.3876883495954,0.9,Inf,39
"389","Naive",20.1510205322677,0.1,200,39
"390","Oracle",17.7775500628268,1,1672,39
"391","Lasso",19.3887094436322,0.62,448,40
"392","Ada Lasso",19.9355217812474,0.92,4600,40
"393","Local prior",20.3471196917912,0.92,4600,40
"394","Non local",20.8614414677908,0.9,Inf,40
"395","Lasso mod 10000",19.6070441842424,0.48,375,40
"396","Lasso mod 200",20.8614414677908,0.9,Inf,40
"397","Lasso mod 100",20.8614414677908,0.9,Inf,40
"398","Lasso mod 50",20.334787937373,0.94,9200,40
"399","Naive",20.8651274139223,0.1,200,40
"400","Oracle",18.619093152618,1,2300,40
"401","Lasso",71.1012235860206,0.82,1533,41
"402","Ada Lasso",73.547232639224,0.86,9200,41
"403","Local prior",75.0526516846827,0.88,18400,41
"404","Non local",75.0526516846827,0.88,18400,41
"405","Lasso mod 10000",70.5938673032893,0.84,3680,41
"406","Lasso mod 200",70.5772438934649,0.82,3066,41
"407","Lasso mod 100",73.1691761045108,0.84,6133,41
"408","Lasso mod 50",73.547232639224,0.86,9200,41
"409","Naive",75.4678221423359,0.1,200,41
"410","Oracle",69.834636355799,1,2300,41
"411","Lasso",65.4884156687013,0.84,1840,42
"412","Ada Lasso",67.8490007971337,0.88,18400,42
"413","Local prior",67.8490007971337,0.88,18400,42
"414","Non local",70.8079585531235,0.9,Inf,42
"415","Lasso mod 10000",65.9430774950972,0.86,4600,42
"416","Lasso mod 200",65.9430774950972,0.86,4600,42
"417","Lasso mod 100",65.9430774950972,0.86,4600,42
"418","Lasso mod 50",65.8916363927877,0.88,6133,42
"419","Naive",73.1975822765858,0.1,200,42
"420","Oracle",63.9559854667414,1,1840,42
"421","Lasso",121.246033416637,0.86,1415,43
"422","Ada Lasso",120.902567434809,0.92,3680,43
"423","Local prior",120.273756922276,0.92,9200,43
"424","Non local",120.273756922276,0.92,9200,43
"425","Lasso mod 10000",120.655984216237,0.86,1840,43
"426","Lasso mod 200",120.655984216237,0.86,1840,43
"427","Lasso mod 100",121.038951632155,0.88,2044,43
"428","Lasso mod 50",120.876109899711,0.9,2300,43
"429","Naive",132.508508534912,0.1,200,43
"430","Oracle",119.650346423023,1,2300,43
"431","Lasso",26.2638398370911,0.86,2300,44
"432","Ada Lasso",26.4031138239413,0.86,1840,44
"433","Local prior",26.4581173845123,0.88,2044,44
"434","Non local",28.9556391709141,0.9,Inf,44
"435","Lasso mod 10000",26.3051327614926,0.86,3066,44
"436","Lasso mod 200",26.3051327614926,0.86,3066,44
"437","Lasso mod 100",26.3051327614926,0.86,3066,44
"438","Lasso mod 50",26.3051327614926,0.86,3066,44
"439","Naive",31.4859243681988,0.1,200,44
"440","Oracle",25.9482751586574,1,3066,44
"441","Lasso",38.5090886121729,0.88,1672,45
"442","Ada Lasso",38.4941606714623,0.92,2628,45
"443","Local prior",38.4941606714623,0.92,2628,45
"444","Non local",42.0889160120811,0.92,9200,45
"445","Lasso mod 10000",38.2656019637864,0.76,1082,45
"446","Lasso mod 200",42.3693374186643,0.88,18400,45
"447","Lasso mod 100",42.3693374186643,0.88,18400,45
"448","Lasso mod 50",42.2388190503865,0.86,9200,45
"449","Naive",42.046110653937,0.1,200,45
"450","Oracle",37.8287625278821,1,2044,45
"451","Lasso",77.8783515453187,0.64,613,46
"452","Ada Lasso",76.5342224175748,0.7,876,46
"453","Local prior",75.1384876126371,0.84,1533,46
"454","Non local",76.8442028336784,0.92,6133,46
"455","Lasso mod 10000",77.7873120308768,0.58,575,46
"456","Lasso mod 200",76.9014887905263,0.62,736,46
"457","Lasso mod 100",76.9761561068412,0.64,968,46
"458","Lasso mod 50",79.9669615593041,0.9,Inf,46
"459","Naive",87.4955565862548,0.1,200,46
"460","Oracle",73.6108363557335,1,1415,46
"461","Lasso",42.0632621323979,0.9,Inf,47
"462","Ada Lasso",42.0632621323979,0.9,Inf,47
"463","Local prior",39.4997401538252,0.88,18400,47
"464","Non local",42.0632621323979,0.9,Inf,47
"465","Lasso mod 10000",38.5695643224751,0.68,876,47
"466","Lasso mod 200",39.4982088258047,0.84,6133,47
"467","Lasso mod 100",39.4982088258047,0.84,6133,47
"468","Lasso mod 50",42.0632621323979,0.9,Inf,47
"469","Naive",41.877613118238,0.1,200,47
"470","Oracle",37.679361897296,1,1840,47
"471","Lasso",92.2148376923876,0.82,920,48
"472","Ada Lasso",91.4006598317978,0.9,2628,48
"473","Local prior",91.4006598317978,0.9,2628,48
"474","Non local",94.649854336999,0.9,Inf,48
"475","Lasso mod 10000",90.8957723025904,0.84,1840,48
"476","Lasso mod 200",90.8957723025904,0.84,1840,48
"477","Lasso mod 100",94.649854336999,0.9,Inf,48
"478","Lasso mod 50",94.649854336999,0.9,Inf,48
"479","Naive",102.167130635641,0.1,200,48
"480","Oracle",89.128477639993,1,2044,48
"481","Lasso",34.6394470871716,0.9,2628,49
"482","Ada Lasso",34.5970109979206,0.94,6133,49
"483","Local prior",34.5970109979206,0.94,6133,49
"484","Non local",34.5970109979206,0.94,6133,49
"485","Lasso mod 10000",34.4310499613884,0.92,9200,49
"486","Lasso mod 200",34.7185364687732,0.9,3680,49
"487","Lasso mod 100",34.4310499613884,0.92,9200,49
"488","Lasso mod 50",34.4310499613884,0.92,9200,49
"489","Naive",41.6892673228297,0.1,200,49
"490","Oracle",34.3631353254227,1,2628,49
"491","Lasso",23.82256603756,0.74,836,50
"492","Ada Lasso",24.6938249293711,0.9,3066,50
"493","Local prior",24.7451336342183,0.92,4600,50
"494","Non local",24.7451336342183,0.92,4600,50
"495","Lasso mod 10000",24.1994917563305,0.62,681,50
"496","Lasso mod 200",24.6574208296178,0.86,2628,50
"497","Lasso mod 100",24.6574208296178,0.86,2628,50
"498","Lasso mod 50",24.6574208296178,0.86,2628,50
"499","Naive",27.1736631224259,0.1,200,50
"500","Oracle",23.6427886682639,1,2628,50
"501","Lasso",46.7766192207023,0.88,1415,51
"502","Ada Lasso",50.8445621166201,0.88,9200,51
"503","Local prior",47.2486084746634,0.9,2300,51
"504","Non local",50.8445621166201,0.88,9200,51
"505","Lasso mod 10000",47.8802401711068,0.64,681,51
"506","Lasso mod 200",50.2945656283153,0.9,9200,51
"507","Lasso mod 100",50.2945656283153,0.9,9200,51
"508","Lasso mod 50",50.2945656283153,0.9,9200,51
"509","Naive",51.8015004787116,0.1,200,51
"510","Oracle",46.2925143634194,1,2300,51
"511","Lasso",6.10377018922202,0.92,9200,52
"512","Ada Lasso",6.10377018922202,0.92,9200,52
"513","Local prior",6.07731308777116,0.9,3680,52
"514","Non local",6.73432686453381,0.9,Inf,52
"515","Lasso mod 10000",6.73432686453381,0.9,Inf,52
"516","Lasso mod 200",6.73432686453381,0.9,Inf,52
"517","Lasso mod 100",6.73432686453381,0.9,Inf,52
"518","Lasso mod 50",6.73432686453381,0.9,Inf,52
"519","Naive",7.36095335947342,0.1,200,52
"520","Oracle",6.04441559846672,1,2300,52
"521","Lasso",33.1284596228305,0.84,1082,53
"522","Ada Lasso",33.1868193910047,0.92,1840,53
"523","Local prior",36.3787735737438,0.9,3680,53
"524","Non local",37.3424373628461,0.9,Inf,53
"525","Lasso mod 10000",35.7298193630917,0.88,4600,53
"526","Lasso mod 200",35.7298193630917,0.88,4600,53
"527","Lasso mod 100",35.6628590352408,0.92,18400,53
