"","metodologia","mse","accuracy","n","seed"
"1962","Ada Lasso",45.3620796515963,0.9,Inf,246
"1963","Local prior",44.3972026114648,0.88,18400,246
"1964","Non local",45.3620796515963,0.9,Inf,246
"1965","Ada mod",42.7358088655747,0.86,3066,246
"1966","Lasso mod",44.4897379556734,0.86,9200,246
"1967","Naive",48.0491280660372,0.1,200,246
"1968","Oracle",41.2767803641873,1,1840,246
"1969","Lasso",39.8452609219705,0.9,6133,247
"1970","Ada Lasso",43.3496724735224,0.9,Inf,247
"1971","Local prior",40.3028071438393,0.92,18400,247
"1972","Non local",43.3496724735224,0.9,Inf,247
"1973","Ada mod",39.8452609219705,0.9,6133,247
"1974","Lasso mod",39.8647416633191,0.94,9200,247
"1975","Naive",43.827719397855,0.1,200,247
"1976","Oracle",39.4308104905298,1,3680,247
"1977","Lasso",62.1523356851928,0.84,1840,248
"1978","Ada Lasso",62.3729120266976,0.88,3680,248
"1979","Local prior",62.311093945757,0.9,6133,248
"1980","Non local",67.2649250151483,0.9,Inf,248
"1981","Ada mod",63.6835236203775,0.84,3066,248
"1982","Lasso mod",62.311093945757,0.9,6133,248
"1983","Naive",72.740599663781,0.1,200,248
"1984","Oracle",61.0923111456881,1,2300,248
"1985","Lasso",110.038671502826,0.8,876,249
"1986","Ada Lasso",122.885901352798,0.9,Inf,249
"1987","Local prior",119.860957394871,0.88,9200,249
"1988","Non local",122.885901352798,0.9,Inf,249
"1989","Ada mod",112.29473274287,0.88,1840,249
"1990","Lasso mod",112.614198845365,0.86,2628,249
"1991","Naive",124.497237228707,0.1,200,249
"1992","Oracle",108.790742227462,1,2628,249
"1993","Lasso",77.1864890430991,0.88,2044,250
"1994","Ada Lasso",86.0148081845717,0.9,Inf,250
"1995","Local prior",77.1336517042053,0.92,4600,250
"1996","Non local",86.0148081845717,0.9,Inf,250
"1997","Ada mod",77.0993549712479,0.9,3066,250
"1998","Lasso mod",86.0148081845717,0.9,Inf,250
"1999","Naive",83.7261725620746,0.1,200,250
"2000","Oracle",76.4517240575533,1,3066,250
"2001","Lasso",28.1047161296338,0.88,3066,251
"2002","Ada Lasso",28.5913094602225,0.9,Inf,251
"2003","Local prior",28.1047161296338,0.88,3066,251
"2004","Non local",28.3160924972064,0.88,9200,251
"2005","Ada mod",26.6465028454328,0.9,2044,251
"2006","Lasso mod",27.7706124804684,0.84,2300,251
"2007","Naive",30.7382908760067,0.1,200,251
"2008","Oracle",25.8791529661276,1,2044,251
"2009","Lasso",62.4427647886734,0.8,1533,252
"2010","Ada Lasso",62.2930255915887,0.86,2628,252
"2011","Local prior",67.5993734369373,0.9,Inf,252
"2012","Non local",62.0286726889178,0.92,9200,252
"2013","Ada mod",65.4533142517024,0.84,3680,252
"2014","Lasso mod",64.4251208019556,0.84,6133,252
"2015","Naive",71.1304948578928,0.1,200,252
"2016","Oracle",61.3781120252514,1,2044,252
"2017","Lasso",32.4376931208214,0.92,9200,253
"2018","Ada Lasso",32.9121689855039,0.9,Inf,253
"2019","Local prior",32.4376931208214,0.92,9200,253
"2020","Non local",32.9121689855039,0.9,Inf,253
"2021","Ada mod",32.9121689855039,0.9,Inf,253
"2022","Lasso mod",32.9121689855039,0.9,Inf,253
"2023","Naive",32.8713664100334,0.1,200,253
"2024","Oracle",29.3937977022678,1,2044,253
"2025","Lasso",63.089835630123,0.86,2628,254
"2026","Ada Lasso",64.6294572292182,0.88,9200,254
"2027","Local prior",64.6294572292182,0.88,9200,254
"2028","Non local",64.6294572292182,0.88,9200,254
"2029","Ada mod",63.2671458716429,0.88,2044,254
"2030","Lasso mod",64.6294572292182,0.88,9200,254
"2031","Naive",71.9205941872331,0.1,200,254
"2032","Oracle",62.3065833106853,1,1840,254
"2033","Lasso",97.656268713924,0.88,1672,255
"2034","Ada Lasso",101.452696634651,0.92,9200,255
"2035","Local prior",101.452696634651,0.92,9200,255
"2036","Non local",101.452696634651,0.92,9200,255
"2037","Ada mod",97.656268713924,0.88,1672,255
"2038","Lasso mod",101.547187563815,0.88,4600,255
"2039","Naive",106.041742753396,0.1,200,255
"2040","Oracle",96.1425274439866,1,1840,255
"2041","Lasso",86.6409390786006,0.84,1314,256
"2042","Ada Lasso",86.6409390786006,0.84,1314,256
"2043","Local prior",86.2019347959402,0.92,3066,256
"2044","Non local",92.4718219254875,0.92,9200,256
"2045","Ada mod",87.1660166795336,0.82,1533,256
"2046","Lasso mod",86.2303892375278,0.86,2300,256
"2047","Naive",93.593294187443,0.1,200,256
"2048","Oracle",85.2892601856073,1,2044,256
"2049","Lasso",15.4182599006979,0.84,1672,257
"2050","Ada Lasso",15.4556435010565,0.86,2044,257
"2051","Local prior",16.4727075975614,0.88,9200,257
"2052","Non local",15.4840465657143,0.92,6133,257
"2053","Ada mod",16.1347940013777,0.84,1840,257
"2054","Lasso mod",16.5989074293002,0.9,Inf,257
"2055","Naive",15.9061396951473,0.1,200,257
"2056","Oracle",14.3657247951766,1,2044,257
"2057","Lasso",16.5158073113335,0.8,1314,258
"2058","Ada Lasso",17.539158022092,0.88,9200,258
"2059","Local prior",17.539158022092,0.88,9200,258
"2060","Non local",17.5427702052248,0.9,Inf,258
"2061","Ada mod",16.9954877306106,0.88,4600,258
"2062","Lasso mod",17.5427702052248,0.9,Inf,258
"2063","Naive",18.1145212047695,0.1,200,258
"2064","Oracle",16.1900088361529,1,2044,258
"2065","Lasso",44.0769212031559,0.84,1082,259
"2066","Ada Lasso",44.3317972161952,0.92,3066,259
"2067","Local prior",44.2194169414278,0.9,3680,259
"2068","Non local",44.2194169414278,0.9,3680,259
"2069","Ada mod",43.6552815113715,0.86,1314,259
"2070","Lasso mod",46.159217609322,0.9,Inf,259
"2071","Naive",47.7367099648474,0.1,200,259
"2072","Oracle",43.1648287694119,1,2044,259
"2073","Lasso",29.6635138869541,0.82,1226,260
"2074","Ada Lasso",31.1847959532732,0.92,6133,260
"2075","Local prior",30.0824172174437,0.94,3680,260
"2076","Non local",31.1847959532732,0.92,6133,260
"2077","Ada mod",30.5291758644951,0.84,2628,260
"2078","Lasso mod",32.0482436085893,0.9,Inf,260
"2079","Naive",32.0600955696097,0.1,200,260
"2080","Oracle",29.6575704606811,1,1840,260
"2081","Lasso",54.1568181537261,0.86,1314,261
"2082","Ada Lasso",54.6545233483215,0.9,2628,261
"2083","Local prior",55.5108415882987,0.92,3680,261
"2084","Non local",56.6782123042757,0.92,18400,261
"2085","Ada mod",54.3373239630296,0.82,1226,261
"2086","Lasso mod",54.66320217539,0.92,3066,261
"2087","Naive",61.9310157419352,0.1,200,261
"2088","Oracle",52.973143045276,1,2044,261
"2089","Lasso",52.7465143615707,0.82,1226,262
"2090","Ada Lasso",53.0328114928438,0.9,3680,262
"2091","Local prior",53.0328114928438,0.9,3680,262
"2092","Non local",53.8062976252472,0.92,9200,262
"2093","Ada mod",52.5935069764954,0.84,1533,262
"2094","Lasso mod",52.9062762681373,0.84,2300,262
"2095","Naive",60.8436748772121,0.1,200,262
"2096","Oracle",51.0719236791005,1,1415,262
"2097","Lasso",55.6114762237526,0.78,876,263
"2098","Ada Lasso",55.343312438467,0.86,1533,263
"2099","Local prior",55.3301491323605,0.92,3680,263
"2100","Non local",59.834804704889,0.9,Inf,263
"2101","Ada mod",55.6107370848031,0.8,1314,263
"2102","Lasso mod",55.4050724338265,0.9,3066,263
"2103","Naive",57.7545631761419,0.1,200,263
"2104","Oracle",55.1284645510097,1,2300,263
"2105","Lasso",45.5358060956074,0.86,1082,264
"2106","Ada Lasso",45.8294426771804,0.9,4600,264
"2107","Local prior",45.8294426771804,0.9,4600,264
"2108","Non local",45.9700683329853,0.92,9200,264
"2109","Ada mod",45.3695497448879,0.88,3066,264
"2110","Lasso mod",45.4039427106843,0.86,3680,264
"2111","Naive",50.8111833804485,0.1,200,264
"2112","Oracle",43.4428778812783,1,1672,264
"2113","Lasso",116.434878196459,0.56,400,265
"2114","Ada Lasso",114.547704549236,0.76,800,265
"2115","Local prior",111.177774381577,0.92,1840,265
"2116","Non local",111.27789153899,0.92,9200,265
"2117","Ada mod",116.15619228846,0.66,497,265
"2118","Lasso mod",115.169421682682,0.62,557,265
"2119","Naive",126.210721684653,0.1,200,265
"2120","Oracle",109.768713526769,1,1840,265
"2121","Lasso",57.6634125303362,0.8,1314,266
"2122","Ada Lasso",56.8786072611202,0.9,3680,266
"2123","Local prior",56.8786072611202,0.9,3680,266
"2124","Non local",56.9837805376472,0.94,9200,266
"2125","Ada mod",57.4271612783693,0.78,1226,266
"2126","Lasso mod",57.1981089558842,0.84,2044,266
"2127","Naive",61.3136799787116,0.1,200,266
"2128","Oracle",56.6524195621607,1,2628,266
"2129","Lasso",43.1320220677337,0.92,9200,267
"2130","Ada Lasso",43.1320220677337,0.92,9200,267
"2131","Local prior",43.1320220677337,0.92,9200,267
"2132","Non local",45.1350670431029,0.9,Inf,267
"2133","Ada mod",43.1320220677337,0.92,9200,267
"2134","Lasso mod",45.1350670431029,0.9,Inf,267
"2135","Naive",46.9506795760627,0.1,200,267
"2136","Oracle",42.3100420019604,1,2044,267
"2137","Lasso",99.8205949244854,0.7,681,268
"2138","Ada Lasso",97.9261493924162,0.92,18400,268
"2139","Local prior",97.8865819768686,0.9,4600,268
"2140","Non local",97.9261493924162,0.92,18400,268
"2141","Ada mod",96.3324976842894,0.78,1415,268
"2142","Lasso mod",97.4168026081729,0.84,2628,268
"2143","Naive",109.138851235725,0.1,200,268
"2144","Oracle",94.109701869571,1,2044,268
"2145","Lasso",87.7703621448974,0.88,3066,269
"2146","Ada Lasso",91.6647583767731,0.9,Inf,269
"2147","Local prior",87.6364834844104,0.92,6133,269
"2148","Non local",91.6647583767731,0.9,Inf,269
"2149","Ada mod",91.6647583767731,0.9,Inf,269
"2150","Lasso mod",91.6647583767731,0.9,Inf,269
"2151","Naive",96.3883885879648,0.1,200,269
"2152","Oracle",85.0482988344963,1,1672,269
"2153","Lasso",14.2469419476255,0.76,968,270
"2154","Ada Lasso",14.2455560640334,0.92,18400,270
"2155","Local prior",14.2455560640334,0.92,18400,270
"2156","Non local",14.2455560640334,0.92,18400,270
"2157","Ada mod",14.1311814877865,0.76,1314,270
"2158","Lasso mod",14.2613369133,0.88,6133,270
"2159","Naive",16.8498776367423,0.1,200,270
"2160","Oracle",13.9719894438645,1,1672,270
"2161","Lasso",41.2356083722079,0.66,800,271
"2162","Ada Lasso",40.9649642856719,0.9,9200,271
"2163","Local prior",40.8874870096178,0.88,3680,271
"2164","Non local",40.9649642856719,0.9,9200,271
"2165","Ada mod",40.8538372256381,0.86,3066,271
"2166","Lasso mod",40.9205976269051,0.88,6133,271
"2167","Naive",44.0217337688818,0.1,200,271
"2168","Oracle",38.3533733397403,1,1672,271
"2169","Lasso",47.5510724126409,0.92,1415,272
"2170","Ada Lasso",47.5264808257986,0.9,1226,272
"2171","Local prior",48.0774078824734,0.92,2628,272
"2172","Non local",51.5963657985633,0.88,6133,272
"2173","Ada mod",47.5510724126409,0.92,1415,272
"2174","Lasso mod",50.0008127331536,0.92,18400,272
"2175","Naive",52.4318517137849,0.1,200,272
"2176","Oracle",47.3413517353616,1,2044,272
"2177","Lasso",65.276843303477,0.9,4600,273
"2178","Ada Lasso",65.276843303477,0.9,4600,273
"2179","Local prior",66.545486481836,0.92,9200,273
"2180","Non local",66.545486481836,0.92,9200,273
"2181","Ada mod",65.276843303477,0.9,4600,273
"2182","Lasso mod",70.6890523123058,0.9,Inf,273
"2183","Naive",72.9473990896751,0.1,200,273
"2184","Oracle",62.9897879044961,1,2300,273
"2185","Lasso",20.3062673863357,0.8,836,274
"2186","Ada Lasso",22.1066619295147,0.9,Inf,274
"2187","Local prior",19.9879968477664,0.94,6133,274
"2188","Non local",22.1066619295147,0.9,Inf,274
"2189","Ada mod",20.1315202366915,0.82,968,274
"2190","Lasso mod",22.1066619295147,0.9,Inf,274
"2191","Naive",24.2132391907444,0.1,200,274
"2192","Oracle",19.8302987911762,1,2628,274
"2193","Lasso",16.227483040022,0.9,3680,275
"2194","Ada Lasso",18.2202630103348,0.9,Inf,275
"2195","Local prior",18.2202630103348,0.9,Inf,275
"2196","Non local",18.2202630103348,0.9,Inf,275
"2197","Ada mod",18.2202630103348,0.9,Inf,275
"2198","Lasso mod",18.2202630103348,0.9,Inf,275
"2199","Naive",18.1159000952503,0.1,200,275
"2200","Oracle",15.8767077608938,1,2044,275
"2201","Lasso",72.5639333735581,0.82,1314,276
"2202","Ada Lasso",76.0087430639528,0.9,Inf,276
"2203","Local prior",75.090571652323,0.9,4600,276
"2204","Non local",76.0087430639528,0.9,Inf,276
"2205","Ada mod",74.3017065526448,0.82,3066,276
"2206","Lasso mod",76.0087430639528,0.9,Inf,276
"2207","Naive",85.7327123610698,0.1,200,276
"2208","Oracle",70.7414711079511,1,2044,276
"2209","Lasso",29.4224487082538,0.84,1840,277
"2210","Ada Lasso",33.4186669419504,0.9,Inf,277
"2211","Local prior",29.81410052066,0.9,4600,277
"2212","Non local",33.4186669419504,0.9,Inf,277
"2213","Ada mod",28.7162421343109,0.78,876,277
"2214","Lasso mod",33.4186669419504,0.9,Inf,277
"2215","Naive",32.7176832534032,0.1,200,277
"2216","Oracle",28.1219385151812,1,2300,277
"2217","Lasso",66.5003007521229,0.84,800,278
"2218","Ada Lasso",68.7625326225974,0.92,9200,278
"2219","Local prior",69.0270048173649,0.88,2628,278
"2220","Non local",75.0812347238427,0.9,Inf,278
"2221","Ada mod",67.5875249472768,0.88,1672,278
"2222","Lasso mod",75.0812347238427,0.9,Inf,278
"2223","Naive",72.5990702721869,0.1,200,278
"2224","Oracle",64.8851927910004,1,2044,278
"2225","Lasso",34.6515274444806,0.78,836,279
"2226","Ada Lasso",34.4024935116315,0.9,1533,279
"2227","Local prior",35.0319853564057,0.92,3680,279
"2228","Non local",36.5391901099372,0.9,Inf,279
"2229","Ada mod",36.4939003930058,0.92,9200,279
"2230","Lasso mod",34.8271289405913,0.76,876,279
"2231","Naive",42.331908129946,0.1,200,279
"2232","Oracle",34.6203753617834,1,2044,279
"2233","Lasso",20.3453906489706,0.92,9200,280
"2234","Ada Lasso",20.3453906489706,0.92,9200,280
"2235","Local prior",20.3453906489706,0.92,9200,280
"2236","Non local",21.8571796306161,0.9,Inf,280
"2237","Ada mod",20.3453906489706,0.92,9200,280
"2238","Lasso mod",20.9028985530309,0.88,18400,280
"2239","Naive",21.9000126676319,0.1,200,280
"2240","Oracle",19.7311728152205,1,1840,280
"2241","Lasso",53.4592574835035,0.94,3680,281
"2242","Ada Lasso",53.4592574835035,0.94,3680,281
"2243","Local prior",53.6343061138388,0.94,9200,281
"2244","Non local",53.6343061138388,0.94,9200,281
"2245","Ada mod",53.6158604707562,0.82,1082,281
"2246","Lasso mod",53.7438649104135,0.92,6133,281
"2247","Naive",56.9566477109697,0.1,200,281
"2248","Oracle",51.3056874214646,1,2628,281
"2249","Lasso",54.9826386135829,0.9,1533,282
"2250","Ada Lasso",59.9032657146913,0.9,Inf,282
"2251","Local prior",55.6744213344348,0.92,6133,282
"2252","Non local",55.6744213344348,0.92,6133,282
"2253","Ada mod",56.1024156439927,0.88,2044,282
"2254","Lasso mod",59.9032657146913,0.9,Inf,282
"2255","Naive",62.4410767493909,0.1,200,282
"2256","Oracle",54.7757300953677,1,1672,282
"2257","Lasso",35.5833547457454,0.9,4600,283
"2258","Ada Lasso",35.5833547457454,0.9,4600,283
"2259","Local prior",35.5520199810326,0.92,6133,283
"2260","Non local",35.5520199810326,0.92,6133,283
"2261","Ada mod",35.5833547457454,0.9,4600,283
"2262","Lasso mod",38.5086795803397,0.9,Inf,283
"2263","Naive",39.3187607433429,0.1,200,283
"2264","Oracle",34.9440556440126,1,2300,283
"2265","Lasso",45.924995708137,0.68,525,284
"2266","Ada Lasso",45.1308996839355,0.92,6133,284
"2267","Local prior",45.1308996839355,0.92,6133,284
"2268","Non local",45.1308996839355,0.92,6133,284
"2269","Ada mod",45.1308996839355,0.92,6133,284
"2270","Lasso mod",45.2388876079425,0.88,2628,284
"2271","Naive",52.3623537076398,0.1,200,284
"2272","Oracle",45.187203230105,1,2300,284
"2273","Lasso",91.2543922481954,0.88,3680,285
"2274","Ada Lasso",91.2124864375517,0.9,6133,285
"2275","Local prior",95.3848710065732,0.88,9200,285
"2276","Non local",95.3848710065732,0.88,9200,285
"2277","Ada mod",91.1956510344427,0.9,6133,285
"2278","Lasso mod",91.1266564133812,0.92,18400,285
"2279","Naive",98.5570035361325,0.1,200,285
"2280","Oracle",90.2996719210943,1,2044,285
"2281","Lasso",21.4920073529938,0.82,1533,286
"2282","Ada Lasso",22.5862117150061,0.9,Inf,286
"2283","Local prior",22.21401991362,0.88,4600,286
"2284","Non local",22.4750305068413,0.88,18400,286
"2285","Ada mod",21.7908329254882,0.78,1022,286
"2286","Lasso mod",22.5862117150061,0.9,Inf,286
"2287","Naive",24.1959671117224,0.1,200,286
"2288","Oracle",20.9675635344573,1,3680,286
"2289","Lasso",99.1955014029962,0.64,511,287
"2290","Ada Lasso",94.8892073258854,0.9,2300,287
"2291","Local prior",94.4968718150179,0.92,3066,287
"2292","Non local",94.8470269214401,0.92,18400,287
"2293","Ada mod",94.991840082273,0.92,2044,287
"2294","Lasso mod",94.5166861742442,0.94,9200,287
"2295","Naive",111.583048676064,0.1,200,287
"2296","Oracle",94.1031676379689,1,2044,287
"2297","Lasso",32.2865465751668,0.82,1533,288
"2298","Ada Lasso",32.2308660382376,0.88,2628,288
"2299","Local prior",32.2308660382376,0.88,2628,288
"2300","Non local",32.0819812710376,0.92,18400,288
"2301","Ada mod",32.2865465751668,0.82,1533,288
"2302","Lasso mod",32.0819812710376,0.92,18400,288
"2303","Naive",35.2076011567392,0.1,200,288
"2304","Oracle",30.9704908044775,1,2628,288
"2305","Lasso",5.83177070081066,0.82,1022,289
"2306","Ada Lasso",5.96316047460447,0.84,1672,289
"2307","Local prior",5.85645187733101,0.92,2300,289
"2308","Non local",6.55274552321146,0.9,Inf,289
"2309","Ada mod",5.99777910153722,0.82,1314,289
"2310","Lasso mod",6.19044833378136,0.88,18400,289
"2311","Naive",6.54007554757551,0.1,200,289
"2312","Oracle",5.79869107685617,1,1415,289
"2313","Lasso",13.5461316059876,0.52,408,290
"2314","Ada Lasso",13.1139484266059,0.62,575,290
"2315","Local prior",13.2347937291705,0.8,1150,290
"2316","Non local",13.5395411290272,0.88,9200,290
"2317","Ada mod",13.44528448477,0.72,1314,290
"2318","Lasso mod",13.9069759745513,0.9,Inf,290
"2319","Naive",14.9521071532234,0.1,200,290
"2320","Oracle",12.3507936923005,1,1840,290
"2321","Lasso",27.2214571555906,0.8,1672,291
"2322","Ada Lasso",27.4226066573701,0.9,6133,291
"2323","Local prior",27.4226066573701,0.9,6133,291
"2324","Non local",27.3926243170923,0.92,18400,291
"2325","Ada mod",27.2050419158068,0.78,1533,291
"2326","Lasso mod",27.4351828968499,0.88,6133,291
"2327","Naive",31.1188235035564,0.1,200,291
"2328","Oracle",27.360239006658,1,2300,291
"2329","Lasso",62.235986820475,0.8,1314,292
"2330","Ada Lasso",67.3304248522755,0.9,Inf,292
"2331","Local prior",62.1691292108325,0.86,2628,292
"2332","Non local",67.3304248522755,0.9,Inf,292
"2333","Ada mod",62.1844625975342,0.86,3680,292
"2334","Lasso mod",62.499668015198,0.88,6133,292
"2335","Naive",67.9546790558199,0.1,200,292
"2336","Oracle",59.2507930411575,1,1840,292
"2337","Lasso",96.7481688369662,0.92,2628,293
"2338","Ada Lasso",108.050523778559,0.9,Inf,293
"2339","Local prior",104.649259216779,0.9,6133,293
"2340","Non local",108.050523778559,0.9,Inf,293
"2341","Ada mod",96.7257125003319,0.92,3066,293
"2342","Lasso mod",100.344096745501,0.94,9200,293
"2343","Naive",107.817592714516,0.1,200,293
"2344","Oracle",96.6087200208999,1,3066,293
"2345","Lasso",105.939474176242,0.9,Inf,294
"2346","Ada Lasso",101.599419265267,0.88,4600,294
"2347","Local prior",101.697129651763,0.86,3066,294
"2348","Non local",105.939474176242,0.9,Inf,294
"2349","Ada mod",96.928819767943,0.9,1672,294
"2350","Lasso mod",98.6257101664092,0.88,3680,294
"2351","Naive",110.983705708827,0.1,200,294
"2352","Oracle",96.8768615652191,1,2300,294
"2353","Lasso",53.5181810826827,0.76,920,295
"2354","Ada Lasso",56.0215937621067,0.84,3066,295
"2355","Local prior",55.8549925129007,0.88,3680,295
"2356","Non local",55.3765598259923,0.88,9200,295
"2357","Ada mod",52.8678988084773,0.72,836,295
"2358","Lasso mod",56.5771368952429,0.86,9200,295
"2359","Naive",56.8825925385639,0.1,200,295
"2360","Oracle",50.7436027470185,1,1672,295
"2361","Lasso",19.6172942192153,0.74,800,296
"2362","Ada Lasso",19.4827992003639,0.94,3066,296
"2363","Local prior",19.5564616662125,0.92,3680,296
"2364","Non local",19.6198709396468,0.94,6133,296
"2365","Ada mod",19.6172942192153,0.74,800,296
"2366","Lasso mod",19.5445733951311,0.82,1533,296
"2367","Naive",21.5237037448711,0.1,200,296
"2368","Oracle",19.402207412512,1,2628,296
"2369","Lasso",71.0011250923174,0.68,766,297
"2370","Ada Lasso",71.0728183338413,0.72,876,297
"2371","Local prior",69.8080712057444,0.84,2044,297
"2372","Non local",69.612176909215,0.88,3066,297
"2373","Ada mod",70.9317369360665,0.7,800,297
"2374","Lasso mod",70.2255628974769,0.74,1314,297
"2375","Naive",79.2270380624802,0.1,200,297
"2376","Oracle",68.0600497030981,1,1672,297
"2377","Lasso",9.59042889204834,0.86,876,298
"2378","Ada Lasso",10.6628904314884,0.9,Inf,298
"2379","Local prior",9.7879153633643,0.9,6133,298
"2380","Non local",10.6628904314884,0.9,Inf,298
"2381","Ada mod",9.76196834202696,0.84,1226,298
"2382","Lasso mod",10.6628904314884,0.9,Inf,298
"2383","Naive",11.8453769254529,0.1,200,298
"2384","Oracle",9.40480521933872,1,1840,298
"2385","Lasso",136.140632516907,0.8,1082,299
"2386","Ada Lasso",139.014564591938,0.92,9200,299
"2387","Local prior",139.014564591938,0.92,9200,299
"2388","Non local",143.571094511902,0.9,Inf,299
"2389","Ada mod",141.053295218113,0.88,4600,299
"2390","Lasso mod",138.89934229934,0.84,3066,299
"2391","Naive",148.356141998086,0.1,200,299
"2392","Oracle",132.757908909262,1,2044,299
"2393","Lasso",16.7079273990669,0.92,3680,300
"2394","Ada Lasso",18.1479641934374,0.9,Inf,300
"2395","Local prior",17.1055592996733,0.92,9200,300
"2396","Non local",18.1479641934374,0.9,Inf,300
"2397","Ada mod",17.1055592996733,0.92,9200,300
"2398","Lasso mod",18.1479641934374,0.9,Inf,300
"2399","Naive",18.1976319765376,0.1,200,300
"2400","Oracle",16.6316349488823,1,2300,300
"2401","Lasso",7.40577633404048,0.6,427,301
"2402","Ada Lasso",7.05130133883674,0.92,1415,301
"2403","Local prior",6.98331900631081,0.98,2628,301
"2404","Non local",7.29989619548852,0.94,6133,301
"2405","Ada mod",7.40577633404048,0.6,427,301
"2406","Lasso mod",7.52387368723308,0.88,18400,301
"2407","Naive",7.81865396724622,0.1,200,301
"2408","Oracle",6.99188424417023,1,1840,301
"2409","Lasso",31.3543436794857,0.94,6133,302
"2410","Ada Lasso",31.3543436794857,0.94,6133,302
"2411","Local prior",31.3543436794857,0.94,6133,302
"2412","Non local",31.5023585747539,0.92,9200,302
"2413","Ada mod",31.3543436794857,0.94,6133,302
"2414","Lasso mod",31.5914253201899,0.88,6133,302
"2415","Naive",36.6309233034819,0.1,200,302
"2416","Oracle",30.8613169925747,1,1840,302
"2417","Lasso",136.899623419906,0.86,1150,303
"2418","Ada Lasso",136.522941561068,0.9,1533,303
"2419","Local prior",136.982762540752,0.96,3066,303
"2420","Non local",141.265512965498,0.94,4600,303
"2421","Ada mod",136.899623419906,0.86,1150,303
"2422","Lasso mod",136.528912979258,0.88,1533,303
"2423","Naive",150.415050837093,0.1,200,303
"2424","Oracle",136.730153851279,1,1840,303
"2425","Lasso",105.71078486353,0.76,800,304
"2426","Ada Lasso",105.863771782874,0.84,2044,304
"2427","Local prior",105.562552581908,0.88,3680,304
"2428","Non local",113.41136013227,0.86,4600,304
"2429","Ada mod",106.337748869138,0.74,836,304
"2430","Lasso mod",105.145823899461,0.8,1314,304
"2431","Naive",117.985399704873,0.1,200,304
"2432","Oracle",104.41369585903,1,3066,304
"2433","Lasso",133.248094404904,0.78,1150,305
"2434","Ada Lasso",133.825779933458,0.88,2628,305
"2435","Local prior",137.631632379355,0.84,2044,305
"2436","Non local",142.958478709661,0.9,Inf,305
"2437","Ada mod",132.833949605295,0.8,1672,305
"2438","Lasso mod",132.984575900502,0.84,2628,305
"2439","Naive",145.763335883099,0.1,200,305
"2440","Oracle",129.081678377704,1,2044,305
"2441","Lasso",51.2230067495735,0.9,Inf,306
"2442","Ada Lasso",51.2230067495735,0.9,Inf,306
"2443","Local prior",49.3552748216772,0.9,4600,306
"2444","Non local",51.2230067495735,0.9,Inf,306
"2445","Ada mod",51.2230067495735,0.9,Inf,306
"2446","Lasso mod",51.2230067495735,0.9,Inf,306
"2447","Naive",56.1750602523711,0.1,200,306
"2448","Oracle",46.647986525245,1,1840,306
"2449","Lasso",27.5668456158527,0.84,1314,307
"2450","Ada Lasso",28.3052183795789,0.86,4600,307
"2451","Local prior",28.3052183795789,0.86,4600,307
"2452","Non local",29.2954865510117,0.9,Inf,307
"2453","Ada mod",27.6019988238725,0.84,1415,307
"2454","Lasso mod",28.9162508830311,0.92,6133,307
"2455","Naive",31.0818628644265,0.1,200,307
"2456","Oracle",25.8210875734274,1,3066,307
"2457","Lasso",96.293081091809,0.88,3680,308
"2458","Ada Lasso",96.9014660128381,0.8,1415,308
"2459","Local prior",99.7718063677478,0.9,9200,308
"2460","Non local",101.668687799587,0.9,Inf,308
"2461","Ada mod",97.6158898148291,0.78,1533,308
"2462","Lasso mod",96.3524418544234,0.86,3066,308
"2463","Naive",102.973300311029,0.1,200,308
"2464","Oracle",93.0513640482948,1,2300,308
"2465","Lasso",16.9002327597127,0.9,2300,309
"2466","Ada Lasso",17.2794098498207,0.92,9200,309
"2467","Local prior",17.2794098498207,0.92,9200,309
"2468","Non local",17.9726179173294,0.9,Inf,309
"2469","Ada mod",17.3161319625756,0.8,1672,309
"2470","Lasso mod",17.9726179173294,0.9,Inf,309
"2471","Naive",18.8499046518426,0.1,200,309
"2472","Oracle",16.1780558597442,1,1533,309
"2473","Lasso",81.6112102353011,0.92,6133,310
"2474","Ada Lasso",81.6112102353011,0.92,6133,310
"2475","Local prior",81.6112102353011,0.92,6133,310
"2476","Non local",81.6112102353011,0.92,6133,310
"2477","Ada mod",81.6112102353011,0.92,6133,310
"2478","Lasso mod",81.6328264202113,0.76,1415,310
"2479","Naive",90.8542312347327,0.1,200,310
"2480","Oracle",80.57160636803,1,1840,310
"2481","Lasso",28.69662674436,0.9,2300,311
"2482","Ada Lasso",29.3928910495083,0.9,3066,311
"2483","Local prior",30.4616959293761,0.9,4600,311
"2484","Non local",31.2767241081702,0.9,Inf,311
"2485","Ada mod",28.6846218256647,0.92,3066,311
"2486","Lasso mod",31.2767241081702,0.9,Inf,311
"2487","Naive",32.087295637514,0.1,200,311
"2488","Oracle",28.0844507805334,1,3066,311
"2489","Lasso",26.2059835252637,0.86,3066,312
"2490","Ada Lasso",26.4808304620412,0.92,9200,312
"2491","Local prior",26.4808304620412,0.92,9200,312
"2492","Non local",26.4808304620412,0.92,9200,312
"2493","Ada mod",26.2059835252637,0.86,3066,312
"2494","Lasso mod",26.190487351063,0.82,2300,312
"2495","Naive",28.5152094951069,0.1,200,312
"2496","Oracle",25.9073438367814,1,1840,312
"2497","Lasso",16.6767115569032,0.9,2044,313
"2498","Ada Lasso",16.7073906037966,0.88,2628,313
