"","metodologia","mse","accuracy","n","seed"
"2250","Ada Lasso",42.8531089827228,0.62,1314,282
"2251","Local prior",43.4687186552907,0.58,1672,282
"2252","Non local",45.2862083375452,0.58,3066,282
"2253","Ada mod",41.7388942434305,0.56,368,282
"2254","Lasso mod",42.7418121898703,0.54,968,282
"2255","Naive",42.1309300119692,0.4,200,282
"2256","Oracle",40.1638803787563,1,497,282
"2257","Lasso",37.8325570182376,0.64,541,283
"2258","Ada Lasso",37.7519154614291,0.7,1150,283
"2259","Local prior",38.5783406369634,0.7,2628,283
"2260","Non local",43.7200172975809,0.64,6133,283
"2261","Ada mod",37.8325570182376,0.64,541,283
"2262","Lasso mod",37.2934971259081,0.74,766,283
"2263","Naive",37.6004375265415,0.4,200,283
"2264","Oracle",35.7633951734556,1,557,283
"2265","Lasso",76.3117625885413,0.52,317,284
"2266","Ada Lasso",81.3517389425983,0.68,1533,284
"2267","Local prior",82.0021585077885,0.64,1533,284
"2268","Non local",81.9061309338397,0.64,2628,284
"2269","Ada mod",73.1991534414596,0.72,511,284
"2270","Lasso mod",74.2063101392909,0.64,557,284
"2271","Naive",78.619008423292,0.4,200,284
"2272","Oracle",70.766612483675,1,460,284
"2273","Lasso",47.6979092767993,0.7,613,285
"2274","Ada Lasso",48.4666670953907,0.7,1533,285
"2275","Local prior",52.3637196303362,0.66,6133,285
"2276","Non local",52.7740992772605,0.64,4600,285
"2277","Ada mod",48.1701729090917,0.7,766,285
"2278","Lasso mod",47.9569333653435,0.68,657,285
"2279","Naive",51.2012544226949,0.4,200,285
"2280","Oracle",46.585063147751,1,575,285
"2281","Lasso",21.3488343483087,0.6,301,286
"2282","Ada Lasso",21.3916836292929,0.62,511,286
"2283","Local prior",22.617315275739,0.66,1226,286
"2284","Non local",24.1468711286625,0.64,4600,286
"2285","Ada mod",21.4372276266832,0.62,311,286
"2286","Lasso mod",22.0156915086027,0.46,525,286
"2287","Naive",23.7985928024353,0.4,200,286
"2288","Oracle",20.6841484562284,1,471,286
"2289","Lasso",80.1930877114798,0.48,525,287
"2290","Ada Lasso",79.4106775720719,0.52,681,287
"2291","Local prior",81.5392351570881,0.6,2044,287
"2292","Non local",81.3950585338277,0.58,3066,287
"2293","Ada mod",82.9941682692551,0.48,593,287
"2294","Lasso mod",75.7797436118421,0.56,968,287
"2295","Naive",85.8580168292172,0.4,200,287
"2296","Oracle",73.834068551747,1,497,287
"2297","Lasso",53.2341736847146,0.58,484,288
"2298","Ada Lasso",52.8744009614047,0.66,968,288
"2299","Local prior",58.0799100485153,0.6,2044,288
"2300","Non local",58.2449891576995,0.62,2300,288
"2301","Ada mod",53.3315641550073,0.62,525,288
"2302","Lasso mod",53.375882059074,0.6,657,288
"2303","Naive",54.2709496401582,0.4,200,288
"2304","Oracle",49.0834766606589,1,511,288
"2305","Lasso",28.0514884532158,0.6,557,289
"2306","Ada Lasso",28.5603024845809,0.58,613,289
"2307","Local prior",31.7603394163709,0.64,2300,289
"2308","Non local",39.7408923151311,0.6,Inf,289
"2309","Ada mod",27.9603015266523,0.62,593,289
"2310","Lasso mod",28.592529509235,0.56,427,289
"2311","Naive",30.37390884583,0.4,200,289
"2312","Oracle",27.0046874706736,1,497,289
"2313","Lasso",31.1228019098808,0.66,557,290
"2314","Ada Lasso",31.043864941187,0.62,681,290
"2315","Local prior",33.4316610146317,0.64,1672,290
"2316","Non local",33.4316610146317,0.64,1672,290
"2317","Ada mod",31.316485584742,0.68,557,290
"2318","Lasso mod",31.7311467692159,0.7,484,290
"2319","Naive",35.5074643441458,0.4,200,290
"2320","Oracle",31.2594955547481,1,525,290
"2321","Lasso",24.5016314250457,0.62,681,291
"2322","Ada Lasso",25.1842963061815,0.66,1022,291
"2323","Local prior",25.5432142912606,0.7,1533,291
"2324","Non local",27.9137089882578,0.64,6133,291
"2325","Ada mod",24.7652830988968,0.62,800,291
"2326","Lasso mod",24.6090911472583,0.58,613,291
"2327","Naive",26.746234529211,0.4,200,291
"2328","Oracle",22.3959341351463,1,525,291
"2329","Lasso",43.7619817458451,0.74,836,292
"2330","Ada Lasso",43.8429856529506,0.72,1415,292
"2331","Local prior",47.2835144710494,0.7,2628,292
"2332","Non local",48.8098146231285,0.66,4600,292
"2333","Ada mod",47.0047383450923,0.72,1226,292
"2334","Lasso mod",45.3606930153617,0.74,920,292
"2335","Naive",44.1205006401767,0.4,200,292
"2336","Oracle",41.9460259701695,1,525,292
"2337","Lasso",42.7077088967584,0.72,511,293
"2338","Ada Lasso",42.6906024231768,0.74,541,293
"2339","Local prior",48.269835878028,0.72,1533,293
"2340","Non local",48.164413814531,0.7,1672,293
"2341","Ada mod",42.750858575992,0.68,575,293
"2342","Lasso mod",43.5096942438792,0.68,418,293
"2343","Naive",44.9044086396543,0.4,200,293
"2344","Oracle",42.1376051249963,1,557,293
"2345","Lasso",41.1002968232355,0.78,322,294
"2346","Ada Lasso",41.436118070564,0.76,360,294
"2347","Local prior",42.5871005174563,0.76,1314,294
"2348","Non local",46.8032068785285,0.64,2628,294
"2349","Ada mod",42.0828575376985,0.76,360,294
"2350","Lasso mod",42.0510763774973,0.74,575,294
"2351","Naive",42.8817027748546,0.4,200,294
"2352","Oracle",40.3621293954531,1,471,294
"2353","Lasso",19.9422227644234,0.56,800,295
"2354","Ada Lasso",20.6897709994231,0.58,1415,295
"2355","Local prior",20.9260247615267,0.58,1840,295
"2356","Non local",20.9260247615267,0.58,1840,295
"2357","Ada mod",20.2014466808882,0.54,920,295
"2358","Lasso mod",20.4863128985674,0.48,1314,295
"2359","Naive",20.1388578276369,0.4,200,295
"2360","Oracle",17.7982508200057,1,460,295
"2361","Lasso",41.1566386584885,0.6,657,296
"2362","Ada Lasso",45.7968023814024,0.62,3680,296
"2363","Local prior",45.7968023814024,0.62,3680,296
"2364","Non local",47.0714978072691,0.62,18400,296
"2365","Ada mod",41.1883216912397,0.62,681,296
"2366","Lasso mod",40.8371466767218,0.6,876,296
"2367","Naive",43.6103889892439,0.4,200,296
"2368","Oracle",38.6466689228638,1,511,296
"2369","Lasso",42.9468413663383,0.66,876,297
"2370","Ada Lasso",44.6036818177075,0.68,1415,297
"2371","Local prior",48.8006510846592,0.68,2628,297
"2372","Non local",49.4260433547068,0.66,3066,297
"2373","Ada mod",42.9298611354353,0.64,800,297
"2374","Lasso mod",48.4649829349209,0.58,1672,297
"2375","Naive",45.6498240716744,0.4,200,297
"2376","Oracle",41.8554378845402,1,511,297
"2377","Lasso",123.805728735566,0.72,541,298
"2378","Ada Lasso",127.835588607699,0.64,1150,298
"2379","Local prior",138.406789283058,0.62,3066,298
"2380","Non local",138.406789283058,0.62,3066,298
"2381","Ada mod",123.805728735566,0.72,541,298
"2382","Lasso mod",127.346796464428,0.6,876,298
"2383","Naive",133.833591954594,0.4,200,298
"2384","Oracle",121.25583185994,1,471,298
"2385","Lasso",24.0545100515714,0.6,484,299
"2386","Ada Lasso",28.3975437816885,0.62,9200,299
"2387","Local prior",28.3975437816885,0.62,9200,299
"2388","Non local",28.3975437816885,0.62,9200,299
"2389","Ada mod",24.5399386897612,0.7,1840,299
"2390","Lasso mod",25.2744591640579,0.7,1415,299
"2391","Naive",25.5110441643819,0.4,200,299
"2392","Oracle",22.2448879530256,1,511,299
"2393","Lasso",63.7198413896723,0.66,707,300
"2394","Ada Lasso",65.4044034678077,0.72,1533,300
"2395","Local prior",65.675224246719,0.68,2300,300
"2396","Non local",66.9734756898505,0.64,4600,300
"2397","Ada mod",69.5638775319569,0.52,1840,300
"2398","Lasso mod",63.8810324905186,0.6,920,300
"2399","Naive",70.8576135811943,0.4,200,300
"2400","Oracle",62.5447949607727,1,484,300
"2401","Lasso",28.4083183640086,0.74,613,301
"2402","Ada Lasso",28.5729833364362,0.7,1082,301
"2403","Local prior",29.5388906064283,0.68,1150,301
"2404","Non local",31.5088021490637,0.68,2300,301
"2405","Ada mod",28.9557337654478,0.56,270,301
"2406","Lasso mod",28.9000038979882,0.58,306,301
"2407","Naive",31.2651028006209,0.4,200,301
"2408","Oracle",27.0534362537864,1,525,301
"2409","Lasso",82.7658163003805,0.68,736,302
"2410","Ada Lasso",82.9110139516117,0.66,1415,302
"2411","Local prior",84.5589824694207,0.62,2044,302
"2412","Non local",86.3329227935803,0.62,3066,302
"2413","Ada mod",82.7561707841308,0.66,681,302
"2414","Lasso mod",83.3401514662632,0.62,681,302
"2415","Naive",83.6566297108858,0.4,200,302
"2416","Oracle",80.7116064226382,1,460,302
"2417","Lasso",34.8458721206352,0.62,657,303
"2418","Ada Lasso",35.1683431128045,0.6,1533,303
"2419","Local prior",35.1683431128045,0.6,1533,303
"2420","Non local",35.1386103602052,0.62,2044,303
"2421","Ada mod",34.9425523820501,0.62,736,303
"2422","Lasso mod",34.690195910607,0.58,736,303
"2423","Naive",34.031406116358,0.4,200,303
"2424","Oracle",32.1380882610108,1,497,303
"2425","Lasso",27.3753337354705,0.66,681,304
"2426","Ada Lasso",27.164219934586,0.68,1226,304
"2427","Local prior",26.8845335436845,0.68,1840,304
"2428","Non local",27.5150262224179,0.66,4600,304
"2429","Ada mod",27.3753337354705,0.66,681,304
"2430","Lasso mod",26.8736404435035,0.62,766,304
"2431","Naive",29.0533316370832,0.4,200,304
"2432","Oracle",26.0445157962836,1,511,304
"2433","Lasso",33.2725309357865,0.7,657,305
"2434","Ada Lasso",32.7314685044742,0.64,2044,305
"2435","Local prior",32.7864275208921,0.62,1672,305
"2436","Non local",35.3524610543378,0.64,3680,305
"2437","Ada mod",31.3024292581347,0.66,460,305
"2438","Lasso mod",32.9945576278268,0.72,876,305
"2439","Naive",32.8252419674794,0.4,200,305
"2440","Oracle",30.7693940582949,1,511,305
"2441","Lasso",55.3295224524449,0.6,736,306
"2442","Ada Lasso",59.694205773106,0.62,6133,306
"2443","Local prior",58.6414697394065,0.62,3066,306
"2444","Non local",59.694205773106,0.62,6133,306
"2445","Ada mod",55.588579013394,0.58,836,306
"2446","Lasso mod",55.5735663871461,0.58,876,306
"2447","Naive",57.6500738830014,0.4,200,306
"2448","Oracle",51.6935991910758,1,497,306
"2449","Lasso",32.1826252978579,0.64,593,307
"2450","Ada Lasso",32.6469834017987,0.68,920,307
"2451","Local prior",34.0978341860099,0.66,1840,307
"2452","Non local",38.9542567483297,0.6,6133,307
"2453","Ada mod",32.1826252978579,0.64,593,307
"2454","Lasso mod",32.0390102519215,0.58,340,307
"2455","Naive",33.0346686528387,0.4,200,307
"2456","Oracle",30.1544562883453,1,497,307
"2457","Lasso",34.0120423822667,0.7,471,308
"2458","Ada Lasso",33.7520199034774,0.76,1022,308
"2459","Local prior",33.8283244858949,0.74,1082,308
"2460","Non local",38.3800200417172,0.7,3066,308
"2461","Ada mod",33.8495434121812,0.7,557,308
"2462","Lasso mod",33.7127198084116,0.74,634,308
"2463","Naive",35.2446300362549,0.4,200,308
"2464","Oracle",32.8006474317914,1,525,308
"2465","Lasso",34.0146886012195,0.7,525,309
"2466","Ada Lasso",34.0632033503049,0.72,1022,309
"2467","Local prior",35.6121379725307,0.72,1415,309
"2468","Non local",35.6121379725307,0.72,1415,309
"2469","Ada mod",35.1950664554948,0.68,657,309
"2470","Lasso mod",35.5840047920404,0.6,497,309
"2471","Naive",38.5303854357874,0.4,200,309
"2472","Oracle",33.9465683878798,1,460,309
"2473","Lasso",63.8661919472983,0.64,920,310
"2474","Ada Lasso",63.8661919472983,0.64,920,310
"2475","Local prior",70.8621264798097,0.68,2300,310
"2476","Non local",75.4895566803808,0.58,9200,310
"2477","Ada mod",65.2616918028277,0.62,1314,310
"2478","Lasso mod",63.6916341457516,0.66,968,310
"2479","Naive",68.586140067766,0.4,200,310
"2480","Oracle",60.4986626126559,1,497,310
"2481","Lasso",48.2409158721498,0.74,613,311
"2482","Ada Lasso",49.6607227178973,0.66,2300,311
"2483","Local prior",50.5195979524118,0.64,3680,311
"2484","Non local",60.052883139015,0.58,9200,311
"2485","Ada mod",49.9753195516443,0.74,876,311
"2486","Lasso mod",49.628614900679,0.62,1672,311
"2487","Naive",52.9442075544824,0.4,200,311
"2488","Oracle",47.0766071683881,1,511,311
"2489","Lasso",64.5521008314095,0.72,557,312
"2490","Ada Lasso",65.1907382633026,0.66,1082,312
"2491","Local prior",64.6872249085428,0.64,1840,312
"2492","Non local",69.5597244881643,0.56,2628,312
"2493","Ada mod",64.6427855679741,0.68,681,312
"2494","Lasso mod",64.1848487065304,0.62,836,312
"2495","Naive",69.7878304384613,0.4,200,312
"2496","Oracle",62.9507907914587,1,460,312
"2497","Lasso",59.1836829060734,0.54,408,313
"2498","Ada Lasso",58.5071994733615,0.58,657,313
"2499","Local prior",59.3990929224294,0.66,3066,313
"2500","Non local",59.3990929224294,0.66,3066,313
"2501","Ada mod",59.1836829060734,0.54,408,313
"2502","Lasso mod",56.9601244256597,0.6,471,313
"2503","Naive",60.3333223018604,0.4,200,313
"2504","Oracle",54.005908055968,1,541,313
"2505","Lasso",41.1946183550029,0.68,511,314
"2506","Ada Lasso",41.4468121370988,0.72,736,314
"2507","Local prior",42.2796612149475,0.74,1226,314
"2508","Non local",43.7915736932583,0.64,6133,314
"2509","Ada mod",41.3084873785787,0.68,460,314
"2510","Lasso mod",40.452837099975,0.7,438,314
"2511","Naive",45.5270745352772,0.4,200,314
"2512","Oracle",38.860518903427,1,593,314
"2513","Lasso",72.5981399495493,0.6,613,315
"2514","Ada Lasso",73.0751841622978,0.64,800,315
"2515","Local prior",74.6115574549891,0.68,2044,315
"2516","Non local",88.7831050025968,0.64,4600,315
"2517","Ada mod",75.8897457624372,0.58,681,315
"2518","Lasso mod",79.6031865739803,0.6,1672,315
"2519","Naive",77.9268442724778,0.4,200,315
"2520","Oracle",70.7326580484748,1,557,315
"2521","Lasso",52.1936709665263,0.5,230,316
"2522","Ada Lasso",50.6987390560695,0.68,968,316
"2523","Local prior",53.9338240548288,0.64,2044,316
"2524","Non local",53.7161216212868,0.66,2628,316
"2525","Ada mod",51.3964896129885,0.6,471,316
"2526","Lasso mod",49.6840842917,0.64,613,316
"2527","Naive",53.6299382571534,0.4,200,316
"2528","Oracle",49.1724181730005,1,541,316
"2529","Lasso",31.360937658955,0.72,368,317
"2530","Ada Lasso",30.9537371614114,0.66,484,317
"2531","Local prior",33.116728218359,0.68,1840,317
"2532","Non local",34.2727182028795,0.62,2628,317
"2533","Ada mod",32.249639160958,0.64,391,317
"2534","Lasso mod",31.4186219098685,0.72,375,317
"2535","Naive",32.8546015624404,0.4,200,317
"2536","Oracle",29.8482235095935,1,511,317
"2537","Lasso",85.331123112736,0.68,1226,318
"2538","Ada Lasso",86.4832641951142,0.68,2628,318
"2539","Local prior",86.4721612432154,0.66,3680,318
"2540","Non local",90.2414701446459,0.62,9200,318
"2541","Ada mod",85.331123112736,0.68,1226,318
"2542","Lasso mod",82.9468833701958,0.68,836,318
"2543","Naive",96.4313656858543,0.4,200,318
"2544","Oracle",81.9142295514926,1,484,318
"2545","Lasso",41.7357623576206,0.5,1022,319
"2546","Ada Lasso",41.9054758330619,0.56,1840,319
"2547","Local prior",44.4486268547586,0.58,4600,319
"2548","Non local",44.5042027360982,0.6,9200,319
"2549","Ada mod",41.7959961673227,0.48,1226,319
"2550","Lasso mod",41.2203172550393,0.52,2300,319
"2551","Naive",42.0142166380387,0.4,200,319
"2552","Oracle",37.6613012637711,1,471,319
"2553","Lasso",18.8412189597892,0.64,400,320
"2554","Ada Lasso",20.6576167809811,0.76,1314,320
"2555","Local prior",20.9553476051852,0.72,1672,320
"2556","Non local",21.3432533356471,0.66,1840,320
"2557","Ada mod",19.5655483870463,0.6,511,320
"2558","Lasso mod",18.8510580333782,0.58,408,320
"2559","Naive",20.3679803283489,0.4,200,320
"2560","Oracle",18.7733856470225,1,557,320
"2561","Lasso",31.7119603078553,0.58,557,321
"2562","Ada Lasso",33.5959799137481,0.58,1840,321
"2563","Local prior",33.99149613216,0.62,2628,321
"2564","Non local",34.2277176093184,0.6,3680,321
"2565","Ada mod",33.1435958524524,0.58,1150,321
"2566","Lasso mod",31.6517075032727,0.66,800,321
"2567","Naive",32.0930418733365,0.4,200,321
"2568","Oracle",30.0796108179949,1,541,321
"2569","Lasso",88.7782185628704,0.66,634,322
"2570","Ada Lasso",89.1024339253499,0.68,2628,322
"2571","Local prior",89.2914502951326,0.66,3066,322
"2572","Non local",90.6535837707441,0.64,4600,322
"2573","Ada mod",88.7782185628704,0.66,634,322
"2574","Lasso mod",89.357478084259,0.6,766,322
"2575","Naive",94.1710533630681,0.4,200,322
"2576","Oracle",87.2642951321843,1,484,322
"2577","Lasso",20.9936354823033,0.68,657,323
"2578","Ada Lasso",21.2206267100027,0.72,1226,323
"2579","Local prior",25.0293174232673,0.66,3680,323
"2580","Non local",23.3978861110986,0.64,4600,323
"2581","Ada mod",21.2911566149463,0.68,920,323
"2582","Lasso mod",20.3714324997608,0.66,613,323
"2583","Naive",22.0897844552675,0.4,200,323
"2584","Oracle",19.5959991050929,1,557,323
"2585","Lasso",31.2191704407932,0.66,593,324
"2586","Ada Lasso",31.0395625715483,0.7,1022,324
"2587","Local prior",32.0180966553455,0.66,1840,324
"2588","Non local",39.3535693509821,0.64,6133,324
"2589","Ada mod",31.2664824470385,0.68,575,324
"2590","Lasso mod",31.3361900748905,0.62,736,324
"2591","Naive",34.1057540481222,0.4,200,324
"2592","Oracle",30.4597959635256,1,511,324
"2593","Lasso",46.8688687921445,0.68,800,325
"2594","Ada Lasso",46.8114644962122,0.7,1533,325
"2595","Local prior",47.6659794717554,0.7,1840,325
"2596","Non local",53.0901852277993,0.66,2628,325
"2597","Ada mod",49.012277090625,0.66,1226,325
"2598","Lasso mod",44.7364241452624,0.64,460,325
"2599","Naive",47.6077000116288,0.4,200,325
"2600","Oracle",44.4774807789717,1,484,325
"2601","Lasso",33.4342175475369,0.54,471,326
"2602","Ada Lasso",33.4315399873924,0.7,920,326
"2603","Local prior",35.2184040659668,0.64,3066,326
"2604","Non local",35.1457184032969,0.68,3680,326
"2605","Ada mod",35.2605498897318,0.46,360,326
"2606","Lasso mod",33.7327170329967,0.5,448,326
"2607","Naive",37.4062316654952,0.4,200,326
"2608","Oracle",31.6679302446209,1,484,326
"2609","Lasso",30.5957062635732,0.48,353,327
"2610","Ada Lasso",30.7420033650283,0.68,1150,327
"2611","Local prior",33.1505455375724,0.66,2300,327
"2612","Non local",35.2846363941574,0.64,3680,327
"2613","Ada mod",33.5112038006711,0.44,593,327
"2614","Lasso mod",32.5576382083467,0.6,1226,327
"2615","Naive",30.9372090013477,0.4,200,327
"2616","Oracle",28.7151676453221,1,484,327
"2617","Lasso",61.361455120369,0.7,484,328
"2618","Ada Lasso",61.3099628634383,0.74,634,328
"2619","Local prior",62.1758550244844,0.74,1082,328
"2620","Non local",66.8929093753675,0.68,2628,328
"2621","Ada mod",61.361455120369,0.7,484,328
"2622","Lasso mod",60.9089692958769,0.68,613,328
"2623","Naive",65.417805903389,0.4,200,328
"2624","Oracle",59.9985625030554,1,525,328
"2625","Lasso",93.0664210988525,0.66,322,329
"2626","Ada Lasso",91.1591576060566,0.74,460,329
"2627","Local prior",96.1409411262101,0.64,1672,329
"2628","Non local",101.059827411373,0.64,3680,329
"2629","Ada mod",92.0256445128324,0.62,353,329
"2630","Lasso mod",91.5917150746155,0.64,408,329
"2631","Naive",97.2287416478205,0.4,200,329
"2632","Oracle",89.8583627633466,1,511,329
"2633","Lasso",32.3893004975068,0.7,575,330
"2634","Ada Lasso",32.498580288478,0.7,2044,330
"2635","Local prior",32.963692651942,0.68,2300,330
"2636","Non local",34.9049788520575,0.66,3680,330
"2637","Ada mod",32.7106909734412,0.68,593,330
"2638","Lasso mod",32.6628014690939,0.7,1022,330
"2639","Naive",35.0413466539339,0.4,200,330
"2640","Oracle",31.5591056912396,1,497,330
"2641","Lasso",27.628645755781,0.62,408,331
"2642","Ada Lasso",27.9900917490272,0.62,427,331
"2643","Local prior",34.120698635829,0.62,3066,331
"2644","Non local",31.9051047197897,0.64,2300,331
"2645","Ada mod",29.2427819146606,0.64,557,331
"2646","Lasso mod",30.5856564367497,0.62,1533,331
"2647","Naive",28.6919460362235,0.4,200,331
"2648","Oracle",27.4545417431296,1,484,331
"2649","Lasso",49.676861683165,0.76,1022,332
"2650","Ada Lasso",50.6074250623374,0.72,2044,332
"2651","Local prior",51.733031900927,0.68,3680,332
"2652","Non local",55.5700265408734,0.64,6133,332
"2653","Ada mod",50.4705990368449,0.74,1533,332
"2654","Lasso mod",51.3670788942128,0.72,2628,332
"2655","Naive",55.0556264172333,0.4,200,332
"2656","Oracle",49.6362517398238,1,484,332
"2657","Lasso",45.1930364444423,0.66,511,333
"2658","Ada Lasso",46.105528056664,0.7,1314,333
"2659","Local prior",51.0790135397864,0.62,2628,333
"2660","Non local",51.2831929702407,0.64,3066,333
"2661","Ada mod",44.8791841798562,0.68,634,333
"2662","Lasso mod",45.5539213783205,0.66,1150,333
"2663","Naive",50.2766906593358,0.4,200,333
"2664","Oracle",44.8316374389117,1,497,333
"2665","Lasso",58.1663026291227,0.68,541,334
"2666","Ada Lasso",63.6304100593498,0.68,876,334
"2667","Local prior",65.9988314015602,0.6,2300,334
"2668","Non local",69.7035586282498,0.64,6133,334
"2669","Ada mod",58.1663026291227,0.68,541,334
"2670","Lasso mod",58.7485573740219,0.6,681,334
"2671","Naive",64.5663658711023,0.4,200,334
"2672","Oracle",57.3693128594333,1,497,334
"2673","Lasso",52.4082323674953,0.64,511,335
"2674","Ada Lasso",53.5686051273692,0.7,920,335
"2675","Local prior",57.2837527263836,0.62,2044,335
"2676","Non local",58.0137723520591,0.64,4600,335
"2677","Ada mod",52.6210468350666,0.66,836,335
"2678","Lasso mod",53.0031933659164,0.58,800,335
"2679","Naive",58.9743294513054,0.4,200,335
"2680","Oracle",51.9490803017908,1,497,335
"2681","Lasso",41.2922616032043,0.64,525,336
"2682","Ada Lasso",40.8989295651556,0.7,657,336
"2683","Local prior",40.4748781754132,0.76,1082,336
"2684","Non local",48.6098167817172,0.64,4600,336
"2685","Ada mod",55.7139239359158,0.62,9200,336
"2686","Lasso mod",42.4854455552933,0.56,353,336
"2687","Naive",45.9254068124804,0.4,200,336
"2688","Oracle",40.6101739557949,1,471,336
"2689","Lasso",60.1927752231545,0.68,707,337
"2690","Ada Lasso",59.2971668866124,0.66,2044,337
"2691","Local prior",59.2971668866124,0.66,2044,337
"2692","Non local",60.1099176269887,0.66,3066,337
"2693","Ada mod",60.7821690824047,0.68,613,337
"2694","Lasso mod",60.8066659744706,0.68,613,337
"2695","Naive",63.2666095534021,0.4,200,337
"2696","Oracle",59.4153041853441,1,497,337
"2697","Lasso",48.6972240398012,0.58,575,338
"2698","Ada Lasso",47.8234117738047,0.62,1022,338
"2699","Local prior",48.1532928829903,0.66,1150,338
"2700","Non local",51.5814391961858,0.66,3066,338
"2701","Ada mod",48.6972240398012,0.58,575,338
"2702","Lasso mod",49.1981278765903,0.56,511,338
"2703","Naive",51.9641721098695,0.4,200,338
"2704","Oracle",46.665415344851,1,460,338
"2705","Lasso",33.4919594890375,0.76,525,339
"2706","Ada Lasso",33.2364217522579,0.72,876,339
"2707","Local prior",36.262163752481,0.66,2300,339
"2708","Non local",38.0347909632284,0.6,9200,339
"2709","Ada mod",33.5655237959992,0.72,634,339
"2710","Lasso mod",34.0948782950293,0.74,484,339
"2711","Naive",39.0641374799778,0.4,200,339
"2712","Oracle",33.6762621207414,1,448,339
"2713","Lasso",54.0475962344136,0.58,575,340
"2714","Ada Lasso",55.8934827296038,0.56,707,340
"2715","Local prior",61.9960387245752,0.6,2300,340
"2716","Non local",64.4188043839595,0.62,9200,340
"2717","Ada mod",54.0475962344136,0.58,575,340
"2718","Lasso mod",54.2289975706926,0.56,593,340
"2719","Naive",58.6190761247312,0.4,200,340
"2720","Oracle",54.420207321473,1,511,340
"2721","Lasso",34.4004916229462,0.58,800,341
"2722","Ada Lasso",34.2982027720003,0.6,836,341
"2723","Local prior",36.0327286544657,0.68,1672,341
"2724","Non local",43.9188330078982,0.62,18400,341
"2725","Ada mod",34.4004916229462,0.58,800,341
"2726","Lasso mod",34.1056442227116,0.52,634,341
"2727","Naive",37.0455904275358,0.4,200,341
"2728","Oracle",33.2499305245333,1,438,341
"2729","Lasso",62.647770661236,0.66,511,342
"2730","Ada Lasso",62.8209029726387,0.62,593,342
"2731","Local prior",68.8786597047397,0.66,2044,342
"2732","Non local",68.8786597047397,0.66,2044,342
"2733","Ada mod",62.8209029726387,0.62,593,342
"2734","Lasso mod",62.8996361782196,0.66,766,342
"2735","Naive",64.2480984713055,0.4,200,342
"2736","Oracle",62.1206913884015,1,471,342
"2737","Lasso",55.4212623463113,0.66,400,343
"2738","Ada Lasso",55.2334766143648,0.7,448,343
"2739","Local prior",66.3142865374869,0.68,2044,343
"2740","Non local",65.8123335502012,0.64,3680,343
"2741","Ada mod",60.6162877459416,0.68,575,343
"2742","Lasso mod",56.9858197985627,0.66,484,343
"2743","Naive",60.40443304733,0.4,200,343
"2744","Oracle",54.8436891730365,1,484,343
"2745","Lasso",60.7105922340588,0.66,541,344
"2746","Ada Lasso",62.0082630627008,0.68,1314,344
"2747","Local prior",64.9767370403531,0.66,1314,344
"2748","Non local",64.9767370403531,0.66,1314,344
"2749","Ada mod",67.4576839623771,0.6,1022,344
"2750","Lasso mod",61.7856192876815,0.62,681,344
"2751","Naive",65.4875275005847,0.4,200,344
"2752","Oracle",60.1541279168814,1,497,344
"2753","Lasso",52.9001324744698,0.58,340,345
"2754","Ada Lasso",52.3606179632578,0.7,525,345
"2755","Local prior",57.4621146385547,0.6,1314,345
"2756","Non local",58.2743782042156,0.64,6133,345
"2757","Ada mod",52.9728850993469,0.54,681,345
"2758","Lasso mod",52.485133944734,0.56,347,345
"2759","Naive",53.4245927873957,0.4,200,345
"2760","Oracle",48.9301940207143,1,525,345
"2761","Lasso",35.119485051975,0.7,766,346
"2762","Ada Lasso",34.6458633313516,0.68,1022,346
"2763","Local prior",35.2036662027074,0.66,2300,346
"2764","Non local",35.6232102914748,0.66,3680,346
"2765","Ada mod",34.6782356053172,0.7,968,346
"2766","Lasso mod",34.8468721381617,0.62,836,346
"2767","Naive",38.1482869004014,0.4,200,346
"2768","Oracle",34.4452439510306,1,497,346
"2769","Lasso",27.1081297643757,0.54,541,347
"2770","Ada Lasso",27.2611952641752,0.62,634,347
"2771","Local prior",28.6746029159863,0.64,1415,347
"2772","Non local",28.4460092799574,0.66,2300,347
"2773","Ada mod",27.1661682278093,0.56,575,347
"2774","Lasso mod",26.9411754804699,0.6,681,347
"2775","Naive",27.2843686158042,0.4,200,347
"2776","Oracle",25.1701547086762,1,525,347
"2777","Lasso",43.3241893948939,0.68,438,348
"2778","Ada Lasso",45.3597311654363,0.68,1150,348
"2779","Local prior",45.2946439762514,0.7,1314,348
"2780","Non local",45.6025070467824,0.68,2044,348
"2781","Ada mod",45.9955322821319,0.62,334,348
"2782","Lasso mod",45.2128730208335,0.64,557,348
"2783","Naive",48.4330464308975,0.4,200,348
"2784","Oracle",42.3777187353029,1,511,348
"2785","Lasso",83.6762942150955,0.7,876,349
"2786","Ada Lasso",84.582510044304,0.7,2044,349
"2787","Local prior",84.9056844403909,0.68,2300,349
"2788","Non local",87.659184690529,0.66,3066,349
"2789","Ada mod",83.6783751311072,0.72,836,349
"2790","Lasso mod",81.0222448475911,0.74,1150,349
"2791","Naive",93.7573157788841,0.4,200,349
"2792","Oracle",81.2592015506879,1,511,349
"2793","Lasso",69.2762686994366,0.52,575,350
"2794","Ada Lasso",71.6693366601736,0.62,1150,350
"2795","Local prior",76.8150748005588,0.66,4600,350
"2796","Non local",77.2633555002302,0.62,3680,350
