"","metodologia","mse","accuracy","n","seed"
"197","Ada mod",154.735049076663,0.34,1314,25
"198","Lasso mod",145.488889926935,0.42,593,25
"199","Naive",149.208226308582,0.8,200,25
"200","Oracle",141.318685267447,1,248,25
"201","Lasso",89.8760145752313,0.34,593,26
"202","Ada Lasso",90.274497914016,0.26,800,26
"203","Local prior",95.0502195775718,0.2,1533,26
"204","Non local",97.51246195486,0.22,1840,26
"205","Ada mod",89.8760145752313,0.34,593,26
"206","Lasso mod",89.1528959807828,0.36,575,26
"207","Naive",94.6740694335442,0.8,200,26
"208","Oracle",92.2116120395206,1,242,26
"209","Lasso",49.2784116600051,0.54,557,27
"210","Ada Lasso",48.6108901963603,0.6,448,27
"211","Local prior",51.1461435905792,0.28,2628,27
"212","Non local",53.3741486850347,0.22,18400,27
"213","Ada mod",49.2328118879146,0.56,448,27
"214","Lasso mod",49.0088192083591,0.58,448,27
"215","Naive",50.1056514860526,0.8,200,27
"216","Oracle",48.878207703901,1,255,27
"217","Lasso",127.878270566232,0.38,681,28
"218","Ada Lasso",134.766576087688,0.36,800,28
"219","Local prior",137.107157782711,0.26,1840,28
"220","Non local",168.787746938184,0.26,3066,28
"221","Ada mod",126.165679918963,0.46,525,28
"222","Lasso mod",134.11687869456,0.4,800,28
"223","Naive",140.461658819481,0.8,200,28
"224","Oracle",134.535442506604,1,252,28
"225","Lasso",118.34856353861,0.48,541,29
"226","Ada Lasso",124.02496809794,0.42,800,29
"227","Local prior",141.05723023381,0.26,2300,29
"228","Non local",136.522329296089,0.28,3680,29
"229","Ada mod",119.84937734058,0.42,681,29
"230","Lasso mod",123.088370074829,0.48,736,29
"231","Naive",127.107862699544,0.8,200,29
"232","Oracle",120.828113161498,1,259,29
"233","Lasso",142.135332440584,0.38,657,30
"234","Ada Lasso",166.174334617429,0.22,9200,30
"235","Local prior",151.301813938781,0.32,2044,30
"236","Non local",166.174334617429,0.22,9200,30
"237","Ada mod",142.135332440584,0.38,657,30
"238","Lasso mod",141.952082462445,0.42,800,30
"239","Naive",144.040933541781,0.8,200,30
"240","Oracle",142.20441975875,1,252,30
"241","Lasso",80.2399579649863,0.5,541,31
"242","Ada Lasso",88.3360573735713,0.34,1840,31
"243","Local prior",89.9316334635116,0.3,2044,31
"244","Non local",91.2816700721518,0.24,9200,31
"245","Ada mod",81.3891462185849,0.44,800,31
"246","Lasso mod",83.4213777330204,0.3,1840,31
"247","Naive",84.072174964243,0.8,200,31
"248","Oracle",80.3599007569484,1,252,31
"249","Lasso",82.1955318507389,0.38,681,32
"250","Ada Lasso",88.6677525501009,0.26,3066,32
"251","Local prior",86.7789769450309,0.28,2628,32
"252","Non local",94.4646909108897,0.26,4600,32
"253","Ada mod",87.9922507834351,0.3,2300,32
"254","Lasso mod",83.107598926179,0.38,1226,32
"255","Naive",83.3628452312149,0.8,200,32
"256","Oracle",80.1807764786099,1,248,32
"257","Lasso",133.887595265239,0.38,707,33
"258","Ada Lasso",136.306081099132,0.32,1672,33
"259","Local prior",150.96551405825,0.26,3680,33
"260","Non local",150.96551405825,0.26,3680,33
"261","Ada mod",136.409641644836,0.36,876,33
"262","Lasso mod",136.15461794204,0.4,800,33
"263","Naive",133.362307707527,0.8,200,33
"264","Oracle",130.542593388217,1,255,33
"265","Lasso",108.934250023128,0.64,301,34
"266","Ada Lasso",105.067841512587,0.52,525,34
"267","Local prior",112.901742470568,0.4,1022,34
"268","Non local",114.63292450967,0.28,2044,34
"269","Ada mod",110.78905606341,0.62,283,34
"270","Lasso mod",107.975556831073,0.66,328,34
"271","Naive",115.35094254529,0.8,200,34
"272","Oracle",109.611706872159,1,248,34
"273","Lasso",52.8656093509984,0.4,657,35
"274","Ada Lasso",55.2203734558491,0.28,2044,35
"275","Local prior",55.2413758803109,0.28,1840,35
"276","Non local",59.0607072873952,0.24,4600,35
"277","Ada mod",52.7720101734507,0.42,634,35
"278","Lasso mod",52.4153433923139,0.5,557,35
"279","Naive",57.2817472212644,0.8,200,35
"280","Oracle",54.8834922363448,1,242,35
"281","Lasso",51.2022340836411,0.56,322,36
"282","Ada Lasso",52.5119095886274,0.44,391,36
"283","Local prior",53.8519800619022,0.26,1082,36
"284","Non local",55.4991984642621,0.28,2044,36
"285","Ada mod",51.3503129886592,0.54,328,36
"286","Lasso mod",50.3051373215204,0.64,306,36
"287","Naive",49.9644042150419,0.8,200,36
"288","Oracle",50.035642334394,1,255,36
"289","Lasso",47.3352746888547,0.44,634,37
"290","Ada Lasso",49.2711133770517,0.36,1533,37
"291","Local prior",54.5435906433175,0.26,4600,37
"292","Non local",54.5435906433175,0.26,4600,37
"293","Ada mod",50.361171591537,0.38,1022,37
"294","Lasso mod",49.3497777081636,0.4,1226,37
"295","Naive",47.7380443478489,0.8,200,37
"296","Oracle",47.0428043344809,1,255,37
"297","Lasso",121.966681793638,0.5,497,38
"298","Ada Lasso",122.847908777819,0.38,800,38
"299","Local prior",128.127550150694,0.32,1672,38
"300","Non local",129.514855782964,0.3,2044,38
"301","Ada mod",121.871478838571,0.48,427,38
"302","Lasso mod",120.972107495333,0.46,541,38
"303","Naive",130.508583479197,0.8,200,38
"304","Oracle",129.332923598834,1,248,38
"305","Lasso",199.893462722819,0.4,836,39
"306","Ada Lasso",201.288063829939,0.58,427,39
"307","Local prior",202.840024929753,0.28,2628,39
"308","Non local",212.013938946545,0.24,6133,39
"309","Ada mod",202.779054900638,0.4,968,39
"310","Lasso mod",198.691240214259,0.38,920,39
"311","Naive",219.00181313704,0.8,200,39
"312","Oracle",207.425561346406,1,259,39
"313","Lasso",76.825829105052,0.48,448,40
"314","Ada Lasso",76.5936521260626,0.44,681,40
"315","Local prior",77.9567462303872,0.32,1672,40
"316","Non local",78.2708311070425,0.28,3066,40
"317","Ada mod",77.0878152804076,0.54,334,40
"318","Lasso mod",78.5492653943059,0.48,634,40
"319","Naive",76.8630344294983,0.8,200,40
"320","Oracle",72.2728527809252,1,245,40
"321","Lasso",50.1251471515895,0.42,836,41
"322","Ada Lasso",52.2007046624034,0.34,1672,41
"323","Local prior",53.3894208049529,0.32,2044,41
"324","Non local",58.4982880359593,0.26,3680,41
"325","Ada mod",49.6866866524851,0.44,575,41
"326","Lasso mod",50.0023297172037,0.46,681,41
"327","Naive",51.7964505974578,0.8,200,41
"328","Oracle",49.4019125354586,1,245,41
"329","Lasso",87.8610835053969,0.5,575,42
"330","Ada Lasso",87.5140029519251,0.48,707,42
"331","Local prior",90.9023290893853,0.32,1226,42
"332","Non local",93.2463920764197,0.28,2300,42
"333","Ada mod",87.6242033629202,0.5,634,42
"334","Lasso mod",87.0176128205583,0.5,497,42
"335","Naive",87.8440362241923,0.8,200,42
"336","Oracle",85.4225210722627,1,245,42
"337","Lasso",80.910134342656,0.4,707,43
"338","Ada Lasso",79.87833892948,0.3,1314,43
"339","Local prior",80.0036791746586,0.28,1533,43
"340","Non local",83.0657174819177,0.24,2300,43
"341","Ada mod",81.6582373383909,0.34,1022,43
"342","Lasso mod",81.3656852058695,0.32,1082,43
"343","Naive",83.2695157702305,0.8,200,43
"344","Oracle",81.7308719065898,1,238,43
"345","Lasso",79.2481178360445,0.32,1082,44
"346","Ada Lasso",80.910137688052,0.26,1840,44
"347","Local prior",80.7127487482428,0.24,2300,44
"348","Non local",89.8473324309496,0.22,18400,44
"349","Ada mod",79.0915332187088,0.36,876,44
"350","Lasso mod",80.381848427801,0.42,1226,44
"351","Naive",79.0353254660759,0.8,200,44
"352","Oracle",76.1314196981341,1,259,44
"353","Lasso",79.8351465882392,0.46,681,45
"354","Ada Lasso",80.3310106897433,0.28,2300,45
"355","Local prior",80.3266253403143,0.3,1672,45
"356","Non local",79.9513889581747,0.26,2628,45
"357","Ada mod",82.5473364384372,0.32,1840,45
"358","Lasso mod",78.0727143304492,0.44,1082,45
"359","Naive",80.5655542442325,0.8,200,45
"360","Oracle",74.7507165557096,1,262,45
"361","Lasso",71.0455178631355,0.58,317,46
"362","Ada Lasso",71.0332281180226,0.6,306,46
"363","Local prior",78.2389198069468,0.28,1415,46
"364","Non local",77.1870712082986,0.26,4600,46
"365","Ada mod",71.0455178631355,0.58,317,46
"366","Lasso mod",71.3099528246798,0.64,301,46
"367","Naive",73.5986015489382,0.8,200,46
"368","Oracle",67.7624139056655,1,252,46
"369","Lasso",114.575439475106,0.44,427,47
"370","Ada Lasso",115.473614936442,0.36,968,47
"371","Local prior",123.337265352248,0.26,1840,47
"372","Non local",125.837593688361,0.24,6133,47
"373","Ada mod",114.494819511981,0.5,448,47
"374","Lasso mod",115.518954108785,0.36,1082,47
"375","Naive",121.372737982003,0.8,200,47
"376","Oracle",117.697424814199,1,252,47
"377","Lasso",65.1603225734619,0.56,525,48
"378","Ada Lasso",70.0454874078211,0.36,1415,48
"379","Local prior",75.283976027785,0.3,2300,48
"380","Non local",81.4256511455964,0.22,18400,48
"381","Ada mod",65.516177986302,0.52,593,48
"382","Lasso mod",66.147411322466,0.46,766,48
"383","Naive",66.9567314705199,0.8,200,48
"384","Oracle",64.9979489715397,1,248,48
"385","Lasso",140.134964739862,0.4,920,49
"386","Ada Lasso",145.226601801069,0.3,3066,49
"387","Local prior",145.218300151547,0.28,3680,49
"388","Non local",145.420395793416,0.26,4600,49
"389","Ada mod",140.823149318138,0.42,1022,49
"390","Lasso mod",139.61554772851,0.44,1150,49
"391","Naive",152.811234228975,0.8,200,49
"392","Oracle",146.004976850811,1,270,49
"393","Lasso",51.0523918076928,0.52,484,50
"394","Ada Lasso",52.2669091018338,0.38,1314,50
"395","Local prior",52.3604523554916,0.36,1314,50
"396","Non local",52.3604523554916,0.36,1314,50
"397","Ada mod",51.0523918076928,0.52,484,50
"398","Lasso mod",51.7025428929687,0.5,557,50
"399","Naive",53.1383380916138,0.8,200,50
"400","Oracle",50.2860640850154,1,255,50
"401","Lasso",122.431436555899,0.68,278,51
"402","Ada Lasso",116.736302399466,0.54,427,51
"403","Local prior",116.058016799581,0.36,1226,51
"404","Non local",119.814299330991,0.3,1840,51
"405","Ada mod",118.836385645368,0.66,292,51
"406","Lasso mod",117.574930750201,0.68,306,51
"407","Naive",129.403272177353,0.8,200,51
"408","Oracle",119.873030336982,1,252,51
"409","Lasso",158.779915828704,0.68,266,52
"410","Ada Lasso",158.254311860461,0.64,283,52
"411","Local prior",172.337572191215,0.34,1082,52
"412","Non local",184.854193598949,0.26,4600,52
"413","Ada mod",157.887288820424,0.62,287,52
"414","Lasso mod",157.349892865547,0.64,287,52
"415","Naive",166.281275300427,0.8,200,52
"416","Oracle",159.887790263004,1,255,52
"417","Lasso",131.601860514182,0.46,438,53
"418","Ada Lasso",140.470875630351,0.28,766,53
"419","Local prior",143.910945588363,0.26,1840,53
"420","Non local",142.097628999913,0.28,1533,53
"421","Ada mod",131.601860514182,0.46,438,53
"422","Lasso mod",130.601204796765,0.5,375,53
"423","Naive",144.245423338981,0.8,200,53
"424","Oracle",136.00264612878,1,245,53
"425","Lasso",96.1806079995738,0.4,836,54
"426","Ada Lasso",97.2743156036683,0.34,1415,54
"427","Local prior",101.691173332953,0.3,2044,54
"428","Non local",102.860629070391,0.28,2628,54
"429","Ada mod",96.9807965914371,0.46,634,54
"430","Lasso mod",97.5859043060893,0.5,736,54
"431","Naive",99.537595113445,0.8,200,54
"432","Oracle",99.7003789023657,1,252,54
"433","Lasso",133.405462515317,0.36,681,55
"434","Ada Lasso",134.86933497796,0.32,836,55
"435","Local prior",138.065547522912,0.28,2300,55
"436","Non local",139.349064864013,0.24,6133,55
"437","Ada mod",135.954239668906,0.3,1314,55
"438","Lasso mod",137.86557496786,0.28,2044,55
"439","Naive",131.08484705848,0.8,200,55
"440","Oracle",130.601111593203,1,238,55
"441","Lasso",78.688798617351,0.52,557,56
"442","Ada Lasso",81.4536044566849,0.34,1022,56
"443","Local prior",84.7029706349948,0.32,1840,56
"444","Non local",84.7029706349948,0.32,1840,56
"445","Ada mod",78.2623565349729,0.48,634,56
"446","Lasso mod",78.7541419492135,0.62,471,56
"447","Naive",80.9292555008212,0.8,200,56
"448","Oracle",78.7408910077511,1,252,56
"449","Lasso",98.0592201723366,0.42,736,57
"450","Ada Lasso",108.34967845467,0.24,3066,57
"451","Local prior",105.613122830573,0.28,1533,57
"452","Non local",110.249315181575,0.22,6133,57
"453","Ada mod",98.0592201723366,0.42,736,57
"454","Lasso mod",96.9848649864821,0.56,471,57
"455","Naive",109.931254669587,0.8,200,57
"456","Oracle",107.129771565169,1,255,57
"457","Lasso",61.2476000752707,0.52,340,58
"458","Ada Lasso",61.5263954817725,0.52,368,58
"459","Local prior",68.0711126639051,0.32,920,58
"460","Non local",68.1068298016744,0.3,836,58
"461","Ada mod",61.26315310502,0.52,400,58
"462","Lasso mod",61.1563509143024,0.52,400,58
"463","Naive",64.7098683706608,0.8,200,58
"464","Oracle",61.6743559490035,1,262,58
"465","Lasso",94.2136072084534,0.52,707,59
"466","Ada Lasso",94.026032128422,0.48,836,59
"467","Local prior",103.571643934566,0.36,1226,59
"468","Non local",103.571643934566,0.36,1226,59
"469","Ada mod",93.8532697997331,0.52,634,59
"470","Lasso mod",92.6883439495735,0.52,557,59
"471","Naive",94.9721780512764,0.8,200,59
"472","Oracle",93.5286097449298,1,259,59
"473","Lasso",111.42916268984,0.48,525,60
"474","Ada Lasso",116.981185181146,0.38,876,60
"475","Local prior",119.597813774704,0.34,1415,60
"476","Non local",121.703363225623,0.26,2044,60
"477","Ada mod",111.711026900935,0.46,497,60
"478","Lasso mod",115.46602850549,0.62,391,60
"479","Naive",125.179535471166,0.8,200,60
"480","Oracle",121.279113910689,1,245,60
"481","Lasso",71.9662559566618,0.36,800,61
"482","Ada Lasso",72.3559775408935,0.34,1226,61
"483","Local prior",73.3450000870902,0.3,1840,61
"484","Non local",73.3450000870902,0.3,1840,61
"485","Ada mod",71.2601194222756,0.34,836,61
"486","Lasso mod",70.0022330871874,0.46,593,61
"487","Naive",73.9002158521533,0.8,200,61
"488","Oracle",71.8241107982237,1,238,61
"489","Lasso",211.361368329535,0.52,575,62
"490","Ada Lasso",212.240092555494,0.44,736,62
"491","Local prior",226.930944007347,0.28,2628,62
"492","Non local",231.788698720157,0.26,3066,62
"493","Ada mod",209.95437716538,0.5,707,62
"494","Lasso mod",209.873502114472,0.52,575,62
"495","Naive",215.009735402386,0.8,200,62
"496","Oracle",211.174012871182,1,252,62
"497","Lasso",172.812292654403,0.54,557,63
"498","Ada Lasso",175.211127911667,0.5,613,63
"499","Local prior",193.532464029425,0.24,2300,63
"500","Non local",194.214037648566,0.22,3066,63
"501","Ada mod",171.606482522418,0.56,525,63
"502","Lasso mod",172.417283207258,0.54,613,63
"503","Naive",189.123907921442,0.8,200,63
"504","Oracle",177.800598838065,1,266,63
"505","Lasso",79.5108897839181,0.48,525,64
"506","Ada Lasso",81.7821722736364,0.42,920,64
"507","Local prior",85.1415665989093,0.32,1840,64
"508","Non local",85.3729213517432,0.3,2300,64
"509","Ada mod",79.8921143243727,0.44,593,64
"510","Lasso mod",81.2523130374048,0.46,707,64
"511","Naive",84.0015981792118,0.8,200,64
"512","Oracle",79.8009137978026,1,259,64
"513","Lasso",109.5425577126,0.62,347,65
"514","Ada Lasso",111.701754309115,0.46,707,65
"515","Local prior",107.985174679331,0.32,2300,65
"516","Non local",111.105991445432,0.26,4600,65
"517","Ada mod",111.262570306689,0.58,427,65
"518","Lasso mod",110.260720138514,0.42,707,65
"519","Naive",119.315336524519,0.8,200,65
"520","Oracle",114.471758367461,1,242,65
"521","Lasso",153.321833221849,0.46,438,66
"522","Ada Lasso",151.114132619797,0.38,736,66
"523","Local prior",160.25502700467,0.28,1533,66
"524","Non local",167.398192566533,0.22,3066,66
"525","Ada mod",153.321833221849,0.46,438,66
"526","Lasso mod",154.412385610587,0.44,525,66
"527","Naive",151.515138933321,0.8,200,66
"528","Oracle",151.229929297556,1,248,66
"529","Lasso",114.099978911425,0.4,707,67
"530","Ada Lasso",115.115301203576,0.36,800,67
"531","Local prior",118.828445549474,0.26,1672,67
"532","Non local",120.868776098816,0.24,9200,67
"533","Ada mod",113.879947364966,0.4,681,67
"534","Lasso mod",116.751533852985,0.38,1533,67
"535","Naive",120.248568616958,0.8,200,67
"536","Oracle",113.001826785396,1,255,67
"537","Lasso",90.5766674886257,0.54,541,68
"538","Ada Lasso",93.5835120801013,0.4,1082,68
"539","Local prior",102.157397625612,0.26,3680,68
"540","Non local",102.157397625612,0.26,3680,68
"541","Ada mod",90.2375091638409,0.48,657,68
"542","Lasso mod",91.7067681726888,0.5,557,68
"543","Naive",97.0239078265928,0.8,200,68
"544","Oracle",94.1063021603876,1,245,68
"545","Lasso",110.249059734742,0.46,657,69
"546","Ada Lasso",123.494653430388,0.32,1150,69
"547","Local prior",125.012506907325,0.28,1840,69
"548","Non local",125.012563272804,0.24,3066,69
"549","Ada mod",110.481818644518,0.44,707,69
"550","Lasso mod",109.781064059583,0.46,766,69
"551","Naive",121.675707273013,0.8,200,69
"552","Oracle",115.496103828552,1,252,69
"553","Lasso",60.5416795436271,0.5,347,70
"554","Ada Lasso",62.4965676481433,0.36,1415,70
"555","Local prior",60.3083127285768,0.36,1314,70
"556","Non local",65.0536404607885,0.26,4600,70
"557","Ada mod",60.9632285761956,0.38,511,70
"558","Lasso mod",60.4272091793375,0.54,383,70
"559","Naive",63.0117558367332,0.8,200,70
"560","Oracle",58.4672812650429,1,255,70
"561","Lasso",117.437232641499,0.48,427,71
"562","Ada Lasso",120.6184347535,0.38,920,71
"563","Local prior",127.495624489631,0.26,2300,71
"564","Non local",133.666318480146,0.24,3066,71
"565","Ada mod",119.518113481738,0.54,347,71
"566","Lasso mod",117.011592418611,0.34,1082,71
"567","Naive",118.865700042988,0.8,200,71
"568","Oracle",114.859853806076,1,255,71
"569","Lasso",65.6123929118676,0.5,391,72
"570","Ada Lasso",70.2168025689283,0.26,1415,72
"571","Local prior",71.4974429021865,0.26,1840,72
"572","Non local",72.5654550008762,0.22,3680,72
"573","Ada mod",66.6687698847542,0.5,347,72
"574","Lasso mod",65.8391119585366,0.62,317,72
"575","Naive",69.2312993982412,0.8,200,72
"576","Oracle",64.066071537691,1,259,72
"577","Lasso",81.146209588228,0.56,460,73
"578","Ada Lasso",84.3086444214585,0.36,920,73
"579","Local prior",89.8483103392933,0.28,1314,73
"580","Non local",85.7510880935961,0.28,1314,73
