"","metodologia","mse","accuracy","n","seed"
"1393","Lasso",648.535527983881,0.4,800,175
"1394","Ada Lasso",648.535527983881,0.4,800,175
"1395","Local prior",653.968394008687,0.28,2628,175
"1396","Non local",665.649154726281,0.22,9200,175
"1397","Ada mod",650.125776059639,0.38,920,175
"1398","Lasso mod",648.005951285808,0.4,836,175
"1399","Naive",674.501124481104,0.8,200,175
"1400","Oracle",660.463596560421,1,245,175
"1401","Lasso",474.041051098313,0.2,2628,176
"1402","Ada Lasso",502.264542991597,0.2,Inf,176
"1403","Local prior",492.314634092514,0.18,9200,176
"1404","Non local",502.264542991597,0.2,Inf,176
"1405","Ada mod",480.033065342563,0.24,3680,176
"1406","Lasso mod",478.679904022067,0.36,1022,176
"1407","Naive",518.792967705625,0.8,200,176
"1408","Oracle",511.706762990946,1,242,176
"1409","Lasso",318.128514089102,0.2,Inf,177
"1410","Ada Lasso",317.162678186252,0.22,9200,177
"1411","Local prior",318.128514089102,0.2,Inf,177
"1412","Non local",318.128514089102,0.2,Inf,177
"1413","Ada mod",318.128514089102,0.2,Inf,177
"1414","Lasso mod",318.128514089102,0.2,Inf,177
"1415","Naive",329.411322842712,0.8,200,177
"1416","Oracle",318.664642038477,1,245,177
"1417","Lasso",602.303741917373,0.2,6133,178
"1418","Ada Lasso",602.303741917373,0.2,6133,178
"1419","Local prior",593.290336718437,0.2,9200,178
"1420","Non local",609.509932992523,0.2,Inf,178
"1421","Ada mod",603.211821197778,0.2,4600,178
"1422","Lasso mod",571.387137111162,0.3,2300,178
"1423","Naive",603.623927347991,0.8,200,178
"1424","Oracle",590.816962993114,1,255,178
"1425","Lasso",209.809974204981,0.32,2044,179
"1426","Ada Lasso",211.216703817173,0.22,9200,179
"1427","Local prior",210.504496275135,0.24,6133,179
"1428","Non local",211.216703817173,0.22,9200,179
"1429","Ada mod",210.315656037513,0.3,2628,179
"1430","Lasso mod",209.809974204981,0.32,2044,179
"1431","Naive",218.376014409396,0.8,200,179
"1432","Oracle",215.073439211518,1,245,179
"1433","Lasso",643.679900696602,0.28,968,180
"1434","Ada Lasso",644.786641819427,0.2,2628,180
"1435","Local prior",650.651115324784,0.16,6133,180
"1436","Non local",655.508267199976,0.22,9200,180
"1437","Ada mod",660.250855461463,0.2,2628,180
"1438","Lasso mod",639.854842355769,0.26,1415,180
"1439","Naive",676.381387544976,0.8,200,180
"1440","Oracle",658.86730146577,1,252,180
"1441","Lasso",357.614640869124,0.44,541,181
"1442","Ada Lasso",362.143249081115,0.28,1533,181
"1443","Local prior",377.658302393557,0.26,2300,181
"1444","Non local",382.832402468191,0.2,Inf,181
"1445","Ada mod",382.832402468191,0.2,Inf,181
"1446","Lasso mod",360.487865834508,0.24,4600,181
"1447","Naive",405.232177472907,0.8,200,181
"1448","Oracle",387.998029315158,1,252,181
"1449","Lasso",267.713463776631,0.3,1314,182
"1450","Ada Lasso",266.477513878338,0.3,1226,182
"1451","Local prior",267.767399494198,0.3,1672,182
"1452","Non local",284.364102323937,0.2,Inf,182
"1453","Ada mod",267.713463776631,0.3,1314,182
"1454","Lasso mod",267.88159334627,0.3,613,182
"1455","Naive",317.22500370037,0.8,200,182
"1456","Oracle",299.15717625115,1,230,182
"1457","Lasso",452.131746913656,0.42,681,183
"1458","Ada Lasso",465.290419391967,0.22,2628,183
"1459","Local prior",465.290419391967,0.22,2628,183
"1460","Non local",479.310258791558,0.2,Inf,183
"1461","Ada mod",443.343736898842,0.32,1415,183
"1462","Lasso mod",443.208774314982,0.36,1150,183
"1463","Naive",515.984760669466,0.8,200,183
"1464","Oracle",485.872380076557,1,255,183
"1465","Lasso",478.194436840112,0.3,968,184
"1466","Ada Lasso",479.257046922807,0.2,2628,184
"1467","Local prior",479.257046922807,0.2,2628,184
"1468","Non local",481.284092179203,0.24,6133,184
"1469","Ada mod",480.011189366712,0.32,836,184
"1470","Lasso mod",467.627408570466,0.34,968,184
"1471","Naive",510.098699792686,0.8,200,184
"1472","Oracle",477.344170815903,1,245,184
"1473","Lasso",714.396440203366,0.36,876,185
"1474","Ada Lasso",713.078155732812,0.34,968,185
"1475","Local prior",794.41420824787,0.2,Inf,185
"1476","Non local",779.622666932141,0.18,9200,185
"1477","Ada mod",713.982956504578,0.34,1150,185
"1478","Lasso mod",714.120497654139,0.38,876,185
"1479","Naive",802.999508198886,0.8,200,185
"1480","Oracle",774.856101780266,1,252,185
"1481","Lasso",317.07537678605,0.42,736,186
"1482","Ada Lasso",317.848406952823,0.36,968,186
"1483","Local prior",319.75040615301,0.3,1840,186
"1484","Non local",316.986688696124,0.26,3066,186
"1485","Ada mod",317.07537678605,0.42,736,186
"1486","Lasso mod",317.001898649734,0.46,681,186
"1487","Naive",356.844699867513,0.8,200,186
"1488","Oracle",345.621858377362,1,248,186
"1489","Lasso",641.139358478098,0.32,2044,187
"1490","Ada Lasso",640.184098189719,0.3,2628,187
"1491","Local prior",650.312243977257,0.26,3680,187
"1492","Non local",702.954180852911,0.2,Inf,187
"1493","Ada mod",661.534727504063,0.26,4600,187
"1494","Lasso mod",635.750223369803,0.42,1314,187
"1495","Naive",759.358920705068,0.8,200,187
"1496","Oracle",699.986516459497,1,255,187
"1497","Lasso",663.766016094759,0.3,1533,188
"1498","Ada Lasso",660.825576276722,0.24,2300,188
"1499","Local prior",662.437557519688,0.26,3066,188
"1500","Non local",684.794321032145,0.2,Inf,188
"1501","Ada mod",679.495947740527,0.26,4600,188
"1502","Lasso mod",648.825203088543,0.32,1840,188
"1503","Naive",697.321640315252,0.8,200,188
"1504","Oracle",683.132056231888,1,255,188
"1505","Lasso",215.753466755345,0.34,1840,189
"1506","Ada Lasso",215.000307521606,0.28,3680,189
"1507","Local prior",221.909070198706,0.24,9200,189
"1508","Non local",227.660851827744,0.2,Inf,189
"1509","Ada mod",223.216996791351,0.26,4600,189
"1510","Lasso mod",213.310050321984,0.3,3066,189
"1511","Naive",220.97199990986,0.8,200,189
"1512","Oracle",210.027110800925,1,245,189
"1513","Lasso",278.799084335626,0.42,497,190
"1514","Ada Lasso",271.369076214714,0.26,1415,190
"1515","Local prior",274.200655759672,0.24,2628,190
"1516","Non local",274.232489871568,0.22,3066,190
"1517","Ada mod",274.69681537887,0.4,593,190
"1518","Lasso mod",277.013116349361,0.4,541,190
"1519","Naive",321.029179938767,0.8,200,190
"1520","Oracle",302.108943139499,1,245,190
"1521","Lasso",626.452013286807,0.36,836,191
"1522","Ada Lasso",630.290609546108,0.32,1533,191
"1523","Local prior",639.085987807204,0.24,4600,191
"1524","Non local",643.04879873135,0.22,9200,191
"1525","Ada mod",633.677233757732,0.3,2044,191
"1526","Lasso mod",632.865010322461,0.36,1226,191
"1527","Naive",686.64048207268,0.8,200,191
"1528","Oracle",639.096286832439,1,255,191
"1529","Lasso",521.544624135447,0.32,2044,192
"1530","Ada Lasso",549.672021551161,0.2,Inf,192
"1531","Local prior",548.937072706087,0.22,6133,192
"1532","Non local",549.672021551161,0.2,Inf,192
"1533","Ada mod",526.313310319891,0.26,4600,192
"1534","Lasso mod",549.672021551161,0.2,Inf,192
"1535","Naive",537.86285197631,0.8,200,192
"1536","Oracle",523.49379586058,1,242,192
"1537","Lasso",234.474134367165,0.4,836,193
"1538","Ada Lasso",239.56343160868,0.22,3680,193
"1539","Local prior",238.987605874524,0.2,6133,193
"1540","Non local",248.877438441415,0.2,Inf,193
"1541","Ada mod",232.495335922511,0.32,1150,193
"1542","Lasso mod",235.229878380776,0.32,1672,193
"1543","Naive",251.170948279289,0.8,200,193
"1544","Oracle",239.380487289191,1,266,193
"1545","Lasso",570.220842276839,0.28,3066,194
"1546","Ada Lasso",576.115523731149,0.24,6133,194
"1547","Local prior",587.000940812737,0.22,18400,194
"1548","Non local",587.000940812737,0.22,18400,194
"1549","Ada mod",594.626037024581,0.22,18400,194
"1550","Lasso mod",582.54172164818,0.26,6133,194
"1551","Naive",611.09705156812,0.8,200,194
"1552","Oracle",596.515028953642,1,252,194
"1553","Lasso",496.780934317408,0.24,1672,195
"1554","Ada Lasso",500.295560045296,0.2,3680,195
"1555","Local prior",500.295560045296,0.2,3680,195
"1556","Non local",522.753148323012,0.2,Inf,195
"1557","Ada mod",510.743138764212,0.22,6133,195
"1558","Lasso mod",485.639598020299,0.32,1672,195
"1559","Naive",553.25339744035,0.8,200,195
"1560","Oracle",540.534642785144,1,252,195
"1561","Lasso",356.102983183203,0.46,634,196
"1562","Ada Lasso",349.396621958095,0.26,4600,196
"1563","Local prior",349.396621958095,0.26,4600,196
"1564","Non local",352.383607094017,0.24,6133,196
"1565","Ada mod",346.787265009859,0.4,766,196
"1566","Lasso mod",344.603178642559,0.34,2300,196
"1567","Naive",409.722830628362,0.8,200,196
"1568","Oracle",390.306171798783,1,252,196
"1569","Lasso",470.164654563081,0.28,1672,197
"1570","Ada Lasso",470.164654563081,0.28,1672,197
"1571","Local prior",472.363158124746,0.22,4600,197
"1572","Non local",503.311849652999,0.2,Inf,197
"1573","Ada mod",499.652308605643,0.2,6133,197
"1574","Lasso mod",473.189946224344,0.24,4600,197
"1575","Naive",523.993192463714,0.8,200,197
"1576","Oracle",506.294474955399,1,245,197
"1577","Lasso",495.008945364156,0.18,1672,198
"1578","Ada Lasso",500.052696715988,0.16,2628,198
"1579","Local prior",505.808112837392,0.2,6133,198
"1580","Non local",505.808112837392,0.2,6133,198
"1581","Ada mod",495.008945364156,0.18,1672,198
"1582","Lasso mod",489.992773086983,0.22,1314,198
"1583","Naive",546.394466553027,0.8,200,198
"1584","Oracle",518.210306253026,1,252,198
"1585","Lasso",527.103126312895,0.34,1415,199
"1586","Ada Lasso",529.089570376298,0.32,1672,199
"1587","Local prior",533.052136123686,0.22,18400,199
"1588","Non local",533.052136123686,0.22,18400,199
"1589","Ada mod",530.320341262547,0.26,4600,199
"1590","Lasso mod",530.864092907357,0.26,6133,199
"1591","Naive",583.424229712175,0.8,200,199
"1592","Oracle",562.70490517658,1,252,199
"1593","Lasso",711.015539564048,0.38,968,200
"1594","Ada Lasso",711.015539564048,0.38,968,200
"1595","Local prior",723.347374142866,0.24,4600,200
"1596","Non local",766.037837001496,0.2,Inf,200
"1597","Ada mod",716.060333315221,0.32,1415,200
"1598","Lasso mod",764.391713583323,0.24,3066,200
"1599","Naive",767.075619204936,0.8,200,200
"1600","Oracle",750.158929048333,1,245,200
"1601","Lasso",469.237097665336,0.3,1533,201
"1602","Ada Lasso",490.322485109711,0.24,4600,201
"1603","Local prior",490.322485109711,0.24,4600,201
"1604","Non local",492.990202436287,0.22,6133,201
"1605","Ada mod",491.590932005688,0.2,6133,201
"1606","Lasso mod",468.05639445936,0.34,1840,201
"1607","Naive",490.363447090003,0.8,200,201
"1608","Oracle",465.949960596232,1,245,201
"1609","Lasso",724.005983426672,0.32,1150,202
"1610","Ada Lasso",716.437917057713,0.26,3066,202
"1611","Local prior",716.437917057713,0.26,3066,202
"1612","Non local",760.329095489645,0.2,Inf,202
"1613","Ada mod",718.655346714534,0.3,1314,202
"1614","Lasso mod",704.787618300276,0.36,2044,202
"1615","Naive",778.361182499484,0.8,200,202
"1616","Oracle",746.859338968602,1,255,202
"1617","Lasso",525.963239425742,0.38,1082,203
"1618","Ada Lasso",530.090511057603,0.28,2044,203
"1619","Local prior",543.793682040659,0.28,1840,203
"1620","Non local",579.646297070602,0.2,Inf,203
"1621","Ada mod",530.354593005399,0.38,1082,203
"1622","Lasso mod",547.29257243659,0.26,6133,203
"1623","Naive",586.59755857668,0.8,200,203
"1624","Oracle",565.497096967924,1,245,203
"1625","Lasso",418.818235688345,0.28,2044,204
"1626","Ada Lasso",426.403521765529,0.24,6133,204
"1627","Local prior",421.932695275194,0.24,6133,204
"1628","Non local",447.371734698119,0.2,Inf,204
"1629","Ada mod",428.043090818994,0.2,6133,204
"1630","Lasso mod",420.900322851284,0.32,3066,204
"1631","Naive",467.4389610762,0.8,200,204
"1632","Oracle",455.645947149137,1,259,204
"1633","Lasso",550.78849719645,0.34,1150,205
"1634","Ada Lasso",552.826906225308,0.34,1314,205
"1635","Local prior",564.65181585302,0.24,6133,205
"1636","Non local",581.287345498945,0.2,Inf,205
"1637","Ada mod",558.899678740732,0.24,3066,205
"1638","Lasso mod",552.396452405609,0.34,1533,205
"1639","Naive",630.118161502556,0.8,200,205
"1640","Oracle",586.7535941199,1,248,205
"1641","Lasso",175.726145485965,0.52,484,206
"1642","Ada Lasso",179.494100223788,0.34,1415,206
"1643","Local prior",181.344409930588,0.3,1840,206
"1644","Non local",185.966024097141,0.2,Inf,206
"1645","Ada mod",175.726145485965,0.52,484,206
"1646","Lasso mod",176.324636948504,0.5,557,206
"1647","Naive",184.275437491306,0.8,200,206
"1648","Oracle",172.757621492277,1,259,206
"1649","Lasso",269.635470931055,0.3,2044,207
"1650","Ada Lasso",274.38666756412,0.24,9200,207
"1651","Local prior",274.38666756412,0.24,9200,207
"1652","Non local",277.790633794939,0.2,Inf,207
"1653","Ada mod",272.913853748028,0.26,3680,207
"1654","Lasso mod",274.38666756412,0.24,9200,207
"1655","Naive",289.991552501586,0.8,200,207
"1656","Oracle",274.244162052942,1,248,207
"1657","Lasso",388.517868135761,0.22,9200,208
"1658","Ada Lasso",388.517868135761,0.22,9200,208
"1659","Local prior",388.517868135761,0.22,9200,208
"1660","Non local",405.486379847271,0.2,Inf,208
"1661","Ada mod",405.486379847271,0.2,Inf,208
"1662","Lasso mod",405.486379847271,0.2,Inf,208
"1663","Naive",392.969433378417,0.8,200,208
"1664","Oracle",375.584684214421,1,255,208
"1665","Lasso",1079.90615940067,0.26,1415,209
"1666","Ada Lasso",1085.81838602427,0.26,3680,209
"1667","Local prior",1095.8941846491,0.22,18400,209
"1668","Non local",1118.88287947767,0.2,Inf,209
"1669","Ada mod",1078.57985180059,0.24,1672,209
"1670","Lasso mod",1098.72743875247,0.22,6133,209
"1671","Naive",1218.83278992382,0.8,200,209
"1672","Oracle",1166.56239793756,1,255,209
"1673","Lasso",709.385288497605,0.44,575,210
"1674","Ada Lasso",718.334822051761,0.36,1226,210
"1675","Local prior",727.883737853628,0.3,2044,210
"1676","Non local",743.196856204618,0.22,3680,210
"1677","Ada mod",713.611197047353,0.44,681,210
"1678","Lasso mod",712.379960983512,0.46,657,210
"1679","Naive",782.321846134429,0.8,200,210
"1680","Oracle",765.39006013001,1,259,210
"1681","Lasso",390.804137352956,0.58,383,211
"1682","Ada Lasso",386.272001504787,0.22,9200,211
"1683","Local prior",383.216125291017,0.28,1840,211
"1684","Non local",387.090782063291,0.2,Inf,211
"1685","Ada mod",375.70337111434,0.3,2044,211
"1686","Lasso mod",380.021250340095,0.22,18400,211
"1687","Naive",426.444967246923,0.8,200,211
"1688","Oracle",403.44412240045,1,242,211
"1689","Lasso",366.330748916533,0.5,575,212
"1690","Ada Lasso",371.873269928524,0.26,4600,212
"1691","Local prior",371.873269928524,0.26,4600,212
"1692","Non local",375.913688345031,0.24,6133,212
"1693","Ada mod",366.330748916533,0.5,575,212
"1694","Lasso mod",365.651535675527,0.28,3066,212
"1695","Naive",395.30625149682,0.8,200,212
"1696","Oracle",386.295124142595,1,259,212
"1697","Lasso",300.139523721962,0.34,634,213
"1698","Ada Lasso",304.089921080657,0.26,3066,213
"1699","Local prior",299.070615605679,0.24,2628,213
"1700","Non local",314.404901617853,0.2,Inf,213
"1701","Ada mod",301.147331282955,0.32,800,213
"1702","Lasso mod",295.657956013234,0.28,3066,213
"1703","Naive",331.725661379093,0.8,200,213
"1704","Oracle",323.675682318154,1,245,213
"1705","Lasso",468.991216520564,0.28,2044,214
"1706","Ada Lasso",472.099792593201,0.22,18400,214
"1707","Local prior",472.099792593201,0.22,18400,214
"1708","Non local",472.099792593201,0.22,18400,214
"1709","Ada mod",476.748378636431,0.24,9200,214
"1710","Lasso mod",471.830612858032,0.28,4600,214
"1711","Naive",501.886586500622,0.8,200,214
"1712","Oracle",482.995580073544,1,259,214
"1713","Lasso",421.525930163278,0.36,1150,215
"1714","Ada Lasso",423.84923922217,0.42,557,215
"1715","Local prior",432.225622397798,0.26,2628,215
"1716","Non local",440.048583465748,0.22,6133,215
"1717","Ada mod",448.501611723502,0.26,6133,215
"1718","Lasso mod",429.289653806388,0.36,2044,215
"1719","Naive",454.800150211353,0.8,200,215
"1720","Oracle",436.585114817767,1,266,215
"1721","Lasso",762.343145115351,0.38,1150,216
"1722","Ada Lasso",762.343145115351,0.38,1150,216
"1723","Local prior",772.935938463101,0.24,3680,216
"1724","Non local",775.731551140289,0.22,6133,216
"1725","Ada mod",766.657594412495,0.32,2044,216
"1726","Lasso mod",763.326144075869,0.28,2628,216
"1727","Naive",855.542138681825,0.8,200,216
"1728","Oracle",820.65385470579,1,248,216
"1729","Lasso",293.691595469877,0.32,1150,217
"1730","Ada Lasso",301.360790920827,0.18,9200,217
"1731","Local prior",301.360790920827,0.18,9200,217
"1732","Non local",310.151302176646,0.2,Inf,217
"1733","Ada mod",305.130255455096,0.24,9200,217
"1734","Lasso mod",294.320611373372,0.34,1226,217
"1735","Naive",330.00197519199,0.8,200,217
"1736","Oracle",316.346984194504,1,255,217
"1737","Lasso",275.448944300289,0.24,2628,218
"1738","Ada Lasso",292.688013827197,0.2,Inf,218
"1739","Local prior",287.983069788803,0.18,6133,218
"1740","Non local",292.688013827197,0.2,Inf,218
"1741","Ada mod",281.367581291392,0.3,2300,218
"1742","Lasso mod",279.774928171119,0.3,1840,218
"1743","Naive",313.793384043093,0.8,200,218
"1744","Oracle",298.996802031838,1,248,218
"1745","Lasso",545.684255660261,0.24,9200,219
"1746","Ada Lasso",569.430470471711,0.22,18400,219
"1747","Local prior",569.430470471711,0.22,18400,219
"1748","Non local",581.206772762656,0.2,Inf,219
"1749","Ada mod",546.241526012171,0.24,6133,219
"1750","Lasso mod",545.684255660261,0.24,9200,219
"1751","Naive",602.56371035734,0.8,200,219
"1752","Oracle",580.492168834376,1,252,219
"1753","Lasso",585.060021811837,0.16,1533,220
"1754","Ada Lasso",596.653381767889,0.2,6133,220
"1755","Local prior",615.801350538036,0.2,Inf,220
"1756","Non local",602.283823736099,0.18,18400,220
"1757","Ada mod",587.836225745733,0.18,2628,220
"1758","Lasso mod",587.081415529213,0.24,2628,220
"1759","Naive",693.761062197535,0.8,200,220
"1760","Oracle",651.571826980246,1,242,220
"1761","Lasso",758.485586928068,0.2,4600,221
"1762","Ada Lasso",784.153366466425,0.2,Inf,221
"1763","Local prior",784.153366466425,0.2,Inf,221
"1764","Non local",784.153366466425,0.2,Inf,221
"1765","Ada mod",784.153366466425,0.2,Inf,221
"1766","Lasso mod",784.153366466425,0.2,Inf,221
"1767","Naive",787.921736148013,0.8,200,221
"1768","Oracle",760.724680932014,1,262,221
"1769","Lasso",331.988257567681,0.28,2300,222
"1770","Ada Lasso",331.009643749649,0.24,6133,222
"1771","Local prior",331.009643749649,0.24,6133,222
"1772","Non local",344.322180276989,0.2,Inf,222
"1773","Ada mod",336.998282448035,0.24,3680,222
"1774","Lasso mod",331.668555754296,0.3,2300,222
"1775","Naive",351.660280471509,0.8,200,222
"1776","Oracle",346.349973792271,1,252,222
"1777","Lasso",368.49878802481,0.38,836,223
"1778","Ada Lasso",385.445853183395,0.26,4600,223
"1779","Local prior",385.588347989027,0.24,9200,223
"1780","Non local",398.744994927431,0.2,Inf,223
"1781","Ada mod",371.922256635316,0.34,1082,223
"1782","Lasso mod",376.450472363451,0.3,3680,223
"1783","Naive",440.755646501171,0.8,200,223
"1784","Oracle",399.396037784762,1,245,223
"1785","Lasso",257.226831795834,0.2,Inf,224
"1786","Ada Lasso",257.226831795834,0.2,Inf,224
"1787","Local prior",257.226831795834,0.2,Inf,224
"1788","Non local",257.226831795834,0.2,Inf,224
"1789","Ada mod",257.226831795834,0.2,Inf,224
"1790","Lasso mod",257.226831795834,0.2,Inf,224
"1791","Naive",257.994281624589,0.8,200,224
"1792","Oracle",252.811095025947,1,252,224
"1793","Lasso",354.684715702215,0.34,766,225
"1794","Ada Lasso",353.811517974382,0.28,1533,225
"1795","Local prior",352.531506378256,0.26,2628,225
"1796","Non local",373.037175968661,0.2,Inf,225
"1797","Ada mod",352.316605548968,0.32,876,225
"1798","Lasso mod",353.066664792335,0.26,1415,225
"1799","Naive",383.694369906955,0.8,200,225
"1800","Oracle",369.697933239999,1,248,225
"1801","Lasso",312.917603954357,0.36,920,226
"1802","Ada Lasso",310.262637602155,0.22,4600,226
"1803","Local prior",313.153211336198,0.24,6133,226
"1804","Non local",313.329162809241,0.2,Inf,226
"1805","Ada mod",310.289709417871,0.3,1840,226
"1806","Lasso mod",312.683613967764,0.28,1840,226
"1807","Naive",330.26881296914,0.8,200,226
"1808","Oracle",314.931866466892,1,252,226
"1809","Lasso",440.980222824063,0.22,3680,227
"1810","Ada Lasso",441.366232236453,0.18,9200,227
"1811","Local prior",441.366232236453,0.18,9200,227
"1812","Non local",441.366232236453,0.18,9200,227
"1813","Ada mod",442.145385366838,0.24,6133,227
"1814","Lasso mod",438.877297942891,0.24,9200,227
"1815","Naive",477.300512384724,0.8,200,227
"1816","Oracle",471.079101920608,1,255,227
"1817","Lasso",405.167792347836,0.2,Inf,228
"1818","Ada Lasso",405.167792347836,0.2,Inf,228
"1819","Local prior",391.622746078747,0.2,3680,228
"1820","Non local",405.167792347836,0.2,Inf,228
"1821","Ada mod",405.167792347836,0.2,Inf,228
"1822","Lasso mod",399.561851701122,0.24,9200,228
"1823","Naive",414.137061332211,0.8,200,228
"1824","Oracle",409.780238208909,1,245,228
"1825","Lasso",658.923806810611,0.38,968,229
"1826","Ada Lasso",663.267228677424,0.32,1533,229
"1827","Local prior",682.2750816099,0.26,2628,229
"1828","Non local",677.293081462381,0.22,18400,229
"1829","Ada mod",671.399732988059,0.26,2628,229
"1830","Lasso mod",657.408345509403,0.34,1672,229
"1831","Naive",765.542020647998,0.8,200,229
"1832","Oracle",718.973132605893,1,255,229
"1833","Lasso",218.765857122683,0.3,1226,230
"1834","Ada Lasso",220.561030198529,0.26,2628,230
"1835","Local prior",220.894838217741,0.24,3680,230
"1836","Non local",220.894838217741,0.24,3680,230
"1837","Ada mod",218.063132088918,0.28,1533,230
"1838","Lasso mod",215.834264391692,0.38,1672,230
"1839","Naive",226.034395141319,0.8,200,230
"1840","Oracle",220.113709647988,1,248,230
"1841","Lasso",247.134585291697,0.24,1022,231
"1842","Ada Lasso",258.146669778574,0.24,9200,231
"1843","Local prior",258.146669778574,0.24,9200,231
"1844","Non local",258.146669778574,0.24,9200,231
"1845","Ada mod",247.134585291697,0.24,1022,231
"1846","Lasso mod",251.568951824397,0.26,2300,231
"1847","Naive",270.27740716473,0.8,200,231
"1848","Oracle",256.772054067279,1,248,231
"1849","Lasso",596.722300735994,0.32,1022,232
"1850","Ada Lasso",599.115406324544,0.24,1672,232
"1851","Local prior",617.022935225574,0.24,4600,232
"1852","Non local",639.708546301646,0.2,Inf,232
"1853","Ada mod",619.222819813495,0.28,2628,232
"1854","Lasso mod",594.157332531621,0.42,593,232
"1855","Naive",662.316652100991,0.8,200,232
"1856","Oracle",637.683393389178,1,248,232
"1857","Lasso",350.93303195092,0.2,Inf,233
"1858","Ada Lasso",344.707779665625,0.24,1840,233
"1859","Local prior",344.263443489557,0.26,2300,233
"1860","Non local",350.93303195092,0.2,Inf,233
"1861","Ada mod",350.93303195092,0.2,Inf,233
"1862","Lasso mod",329.761430329034,0.54,368,233
"1863","Naive",353.571047840536,0.8,200,233
"1864","Oracle",342.342852984555,1,259,233
"1865","Lasso",486.601759872938,0.34,1082,234
"1866","Ada Lasso",493.64238736916,0.26,4600,234
"1867","Local prior",493.64238736916,0.26,4600,234
"1868","Non local",513.790106634246,0.2,Inf,234
"1869","Ada mod",495.035329490328,0.28,1415,234
"1870","Lasso mod",493.402722940378,0.26,6133,234
"1871","Naive",520.753578037596,0.8,200,234
"1872","Oracle",503.520536416996,1,252,234
"1873","Lasso",197.51283826161,0.26,3066,235
"1874","Ada Lasso",202.401987645271,0.2,Inf,235
"1875","Local prior",200.406411659485,0.22,9200,235
"1876","Non local",202.401987645271,0.2,Inf,235
"1877","Ada mod",198.061590693304,0.24,4600,235
"1878","Lasso mod",202.401987645271,0.2,Inf,235
"1879","Naive",206.197476512095,0.8,200,235
"1880","Oracle",198.054436272438,1,245,235
"1881","Lasso",901.273550720207,0.28,1150,236
"1882","Ada Lasso",909.803510191211,0.24,2044,236
"1883","Local prior",917.240299268218,0.2,3680,236
"1884","Non local",917.240299268218,0.2,3680,236
"1885","Ada mod",899.514695266745,0.32,876,236
"1886","Lasso mod",906.699808503793,0.24,3680,236
"1887","Naive",1007.87868288584,0.8,200,236
"1888","Oracle",941.893294543943,1,255,236
"1889","Lasso",816.433128754246,0.32,707,237
"1890","Ada Lasso",832.01528031843,0.26,1840,237
"1891","Local prior",832.657750609941,0.24,4600,237
"1892","Non local",860.922691202903,0.2,Inf,237
"1893","Ada mod",829.764819349751,0.28,1082,237
"1894","Lasso mod",829.807179554131,0.28,736,237
"1895","Naive",936.470987175196,0.8,200,237
"1896","Oracle",910.989838543858,1,242,237
"1897","Lasso",521.457534721309,0.22,3066,238
"1898","Ada Lasso",533.15285697523,0.34,681,238
"1899","Local prior",523.701453129449,0.32,968,238
"1900","Non local",525.282833306431,0.2,Inf,238
"1901","Ada mod",521.591658716146,0.32,2044,238
"1902","Lasso mod",525.282833306431,0.2,Inf,238
"1903","Naive",584.88815410159,0.8,200,238
"1904","Oracle",559.825623055795,1,248,238
"1905","Lasso",740.015384348656,0.28,1226,239
"1906","Ada Lasso",759.85837682333,0.26,3066,239
"1907","Local prior",777.354226173676,0.26,3066,239
"1908","Non local",799.096754897122,0.2,Inf,239
"1909","Ada mod",763.706613365059,0.14,2628,239
"1910","Lasso mod",741.531215273106,0.3,1022,239
"1911","Naive",844.988311684982,0.8,200,239
"1912","Oracle",783.283112240258,1,255,239
"1913","Lasso",612.491579757445,0.3,836,240
"1914","Ada Lasso",615.73410933836,0.24,2044,240
"1915","Local prior",630.432778282476,0.24,6133,240
"1916","Non local",639.078826172967,0.2,Inf,240
"1917","Ada mod",614.388085301817,0.32,1150,240
"1918","Lasso mod",626.52578187067,0.22,18400,240
"1919","Naive",663.970044881096,0.8,200,240
"1920","Oracle",638.002607790302,1,252,240
"1921","Lasso",327.657338010854,0.22,6133,241
"1922","Ada Lasso",341.376546510764,0.2,Inf,241
"1923","Local prior",334.631120373531,0.24,6133,241
"1924","Non local",341.376546510764,0.2,Inf,241
"1925","Ada mod",341.376546510764,0.2,Inf,241
"1926","Lasso mod",323.268510416944,0.46,497,241
"1927","Naive",343.256818566433,0.8,200,241
"1928","Oracle",330.253529960034,1,255,241
"1929","Lasso",451.360497919032,0.24,1150,242
"1930","Ada Lasso",458.100894451838,0.26,3066,242
"1931","Local prior",459.122754187341,0.24,3680,242
"1932","Non local",471.28738848387,0.22,9200,242
"1933","Ada mod",481.601268779044,0.22,6133,242
"1934","Lasso mod",464.473380453801,0.24,2628,242
"1935","Naive",477.896892534675,0.8,200,242
"1936","Oracle",468.739548359188,1,238,242
"1937","Lasso",592.828102389473,0.32,1672,243
"1938","Ada Lasso",598.490831817869,0.26,3680,243
"1939","Local prior",601.348311157236,0.22,18400,243
"1940","Non local",601.348311157236,0.22,18400,243
"1941","Ada mod",591.274737781177,0.26,3066,243
"1942","Lasso mod",592.799661816187,0.24,9200,243
"1943","Naive",671.392592067228,0.8,200,243
"1944","Oracle",610.013580149493,1,248,243
"1945","Lasso",291.367691503473,0.18,18400,244
"1946","Ada Lasso",293.08136719481,0.2,Inf,244
"1947","Local prior",287.661474226208,0.24,3066,244
"1948","Non local",293.08136719481,0.2,Inf,244
"1949","Ada mod",285.754778479059,0.28,2300,244
